ID	Year	Areal_a	Q_a	Makva_a	Mjordbr_a	Mbefolkn_a	Mind_a	Mnatur_a	Msum_a	Mantropog_a	C_a	Status_a	Mfjell_a	Mskog_a	Minnsjo_a	Mbebygd_a	Komnr	Mspredt_a	Mtett_a
212.M1	2015	59.72	0.89	0	0	0.001	0	0.099	0.1	0.001	3.55	1	0.064	0.016	0.019	0	2011	0.001	0
212.M2	2015	52.23	0.783	0	0	0.001	0	0.08	0.081	0.001	3.268	1	0.053	0.011	0.016	0	2011	0.001	0
212.M3	2015	33.76	0.519	0	0	0	0	0.037	0.038	0	2.292	1	0.02	0.003	0.015	0	2011	0	0
212.M4	2015	32.68	0.503	0	0	0.001	0	0.094	0.095	0.001	5.959	1	0.056	0.008	0.03	0	2011	0.001	0
212.M5	2015	26.92	0.415	0	0	0	0	0.074	0.074	0	5.656	1	0.048	0.004	0.022	0	2011	0	0
212.M6	2015	8.9	0.137	0	0	0	0	0.028	0.029	0	6.596	1	0.013	0.006	0.009	0	2011	0	0
213.11	2015	2149.54	68.069	84.984	0	0.095	0	7.253	92.332	85.079	43.013	4	5.563	0.94	0.75	0	2012	0.042	0.053
213.12	2015	2123.55	67.707	84.984	0	0.095	0	7.194	92.273	85.079	43.215	4	5.534	0.923	0.738	0	2012	0.042	0.053
213.1A	2015	159.68	4.272	0	0	0	0	0.473	0.473	0	3.51	1	0.295	0.12	0.058	0	2012	0	0
213.1B	2015	135.47	3.779	0	0	0	0	0.536	0.536	0	4.501	1	0.382	0.091	0.064	0	2012	0	0
213.1C	2015	71.21	2.059	0	0	0	0	0.288	0.288	0	4.428	1	0.215	0.043	0.03	0	2012	0	0
213.21	2015	1927.31	62.887	46.407	0	0.095	0	6.643	53.145	46.502	26.798	4	5.187	0.783	0.673	0	2012	0.042	0.053
213.22	2015	1917.83	62.623	46.407	0	0.095	0	6.606	53.108	46.502	26.892	4	5.16	0.777	0.669	0	2012	0.042	0.053
213.2Z	2015	94.18	3.328	0	0	0	0	0.458	0.458	0	4.368	1	0.374	0.023	0.061	0	2012	0	0
213.30	2015	1804.16	58.961	46.407	0	0.095	0	6.113	52.615	46.502	28.297	4	4.758	0.748	0.607	0	2012	0.042	0.053
213.3Z	2015	20.03	0.708	0	0	0	0	0.098	0.098	0	4.41	1	0.077	0.008	0.014	0	2012	0	0
213.410	2015	1737.53	57.155	21.275	0	0.086	0	5.877	27.238	21.361	15.112	3	4.62	0.672	0.585	0	2012	0.042	0.044
213.41A0	2015	30.21	1.329	0	0	0	0	0.165	0.166	0	3.958	1	0.138	0.006	0.022	0	2012	0	0
213.41AA	2015	12.74	0.522	0	0	0	0	0.059	0.059	0	3.61	1	0.045	0.001	0.013	0	2012	0	0
213.41AB	2015	11.56	0.485	0	0	0	0	0.054	0.054	0	3.539	1	0.042	0	0.013	0	2012	0	0
213.41AC	2015	4.65	0.204	0	0	0	0	0.027	0.027	0	4.256	1	0.024	0	0.004	0	2012	0	0
213.41B	2015	14.34	0.706	0	0	0	0	0.092	0.093	0	4.166	1	0.084	0	0.009	0	2017	0	0
213.420	2015	1670.79	54.848	0	0	0.086	0	5.581	5.667	0.086	3.276	1	4.44	0.585	0.556	0	2012	0.042	0.044
213.42Z	2015	23.8	0.943	0	0	0.003	0	0.124	0.127	0.003	4.266	1	0.099	0.024	0	0	2012	0	0.003
213.43	2015	1634.86	53.568	0	0	0.083	0	5.408	5.491	0.083	3.251	1	4.32	0.534	0.554	0	2012	0.042	0.041
213.51	2015	1630.96	53.455	0	0	0.083	0	5.393	5.476	0.083	3.248	1	4.317	0.521	0.554	0	2012	0.042	0.041
213.52	2015	1609.78	52.706	0	0	0.083	0	5.313	5.396	0.083	3.246	1	4.258	0.503	0.552	0	2017	0.042	0.041
213.5A	2015	100.19	4.406	0	0	0.001	0	0.226	0.227	0.001	1.632	1	0.169	0.004	0.053	0	2017	0.001	0
213.5B	2015	96.07	4.278	0	0	0.002	0	0.359	0.361	0.002	2.673	1	0.269	0	0.09	0	2017	0.002	0
213.5C	2015	78.6	3.604	0	0	0.001	0	0.258	0.259	0.001	2.278	1	0.2	0	0.058	0	2017	0.001	0
213.5D	2015	78.25	3.592	0	0	0.002	0	0.502	0.504	0.002	4.454	1	0.389	0	0.114	0	2017	0.002	0
213.5E	2015	54.33	2.618	0	0	0.002	0	0.355	0.357	0.002	4.319	1	0.292	0	0.063	0	2017	0.002	0
213.61	2015	1486.39	47.605	0	0	0.081	0	5.019	5.101	0.081	3.398	1	4.024	0.499	0.496	0	2017	0.04	0.041
213.62	2015	1471.61	47.225	0	0	0.081	0	4.968	5.049	0.081	3.39	1	3.978	0.499	0.491	0	2017	0.039	0.041
213.6A0	2015	130.69	5.146	0	0	0.003	0	0.453	0.456	0.003	2.812	1	0.399	0	0.054	0	2017	0.003	0
213.6AZ	2015	35.82	1.304	0	0	0.001	0	0.172	0.173	0.001	4.213	1	0.158	0	0.014	0	2017	0.001	0
213.6B	2015	85.46	3.62	0	0	0.002	0	0.258	0.26	0.002	2.275	1	0.221	0	0.037	0	2017	0.002	0
213.6C	2015	55.6	2.501	0	0	0.002	0	0.262	0.264	0.002	3.346	1	0.217	0	0.045	0	2017	0.002	0
213.6D	2015	31.69	1.425	0	0	0.001	0	0.147	0.148	0.001	3.3	1	0.126	0	0.022	0	2017	0.001	0
213.7	2015	1339.85	42.054	0	0	0.078	0	4.512	4.59	0.078	3.461	1	3.576	0.499	0.437	0	2017	0.037	0.041
213.8	2015	1268.83	39.696	0	0	0.076	0	4.25	4.326	0.076	3.455	1	3.398	0.434	0.417	0	2017	0.035	0.041
213.910	2015	1204.27	37.346	0	0	0.074	0	4.018	4.092	0.074	3.475	1	3.185	0.423	0.41	0	2017	0.033	0.041
213.91A	2015	9.81	0.304	0	0	0	0	0.016	0.016	0	1.656	1	0.01	0	0.006	0	2017	0	0
213.91B	2015	9.62	0.299	0	0	0	0	0.038	0.039	0	4.087	1	0.024	0	0.014	0	2017	0	0
213.91C	2015	1.99	0.079	0	0	0	0	0.008	0.008	0	3.159	1	0.007	0	0.001	0	2017	0	0
213.920	2015	1192.07	36.98	0	0	0.074	0	3.996	4.07	0.074	3.49	1	3.169	0.423	0.404	0	2017	0.033	0.041
213.92Z	2015	29.95	1.283	0	0	0.001	0	0.128	0.129	0.001	3.179	1	0.117	0	0.011	0	2017	0.001	0
213.930	2015	1114.34	33.651	0	0	0.072	0	3.67	3.742	0.072	3.526	1	2.861	0.423	0.386	0	2017	0.03	0.041
213.93A	2015	13.55	0.522	0	0	0	0	0.03	0.03	0	1.824	1	0.019	0	0.011	0	2017	0	0
213.93B	2015	12.86	0.504	0	0	0	0	0.064	0.064	0	4.044	1	0.04	0	0.024	0	2017	0	0
213.93C	2015	8.81	0.387	0	0	0	0	0.041	0.041	0	3.39	1	0.033	0	0.008	0	2017	0	0
213.94	2015	1099.37	33.092	0	0	0.072	0	3.637	3.708	0.072	3.554	1	2.838	0.423	0.375	0	2017	0.03	0.041
213.A0	2015	1092.48	32.922	0	0	0.071	0	3.621	3.692	0.071	3.556	1	2.822	0.423	0.375	0	2017	0.03	0.041
213.AA0	2015	310.75	8.246	0	0	0.012	0	0.838	0.85	0.012	3.269	1	0.664	0.082	0.092	0	2017	0.012	0
213.AAZ	2015	25.99	0.807	0	0	0.001	0	0.081	0.082	0.001	3.211	1	0.074	0	0.007	0	2017	0.001	0
213.AB	2015	220.62	5.721	0	0	0.01	0	0.558	0.568	0.01	3.149	1	0.477	0	0.08	0	2020	0.01	0
213.AC11	2015	139.23	3.63	0	0	0.006	0	0.335	0.341	0.006	2.977	1	0.288	0	0.047	0	2020	0.006	0
213.AC12	2015	120.61	3.111	0	0	0.005	0	0.285	0.289	0.005	2.947	1	0.239	0	0.045	0	2020	0.005	0
213.AC1Z	2015	30.36	0.813	0	0	0.002	0	0.08	0.081	0.002	3.164	1	0.076	0	0.004	0	2020	0.002	0
213.AC2	2015	66.87	1.697	0	0	0.002	0	0.126	0.127	0.002	2.378	1	0.089	0	0.036	0	2020	0.002	0
213.AD	2015	59.36	1.528	0	0	0.003	0	0.237	0.24	0.003	4.971	1	0.16	0	0.077	0	2020	0.003	0
213.AE	2015	40.47	1.083	0	0	0.002	0	0.147	0.149	0.002	4.358	1	0.132	0	0.015	0	2020	0.002	0
213.B10	2015	727	22.918	0	0	0.016	0	2.582	2.598	0.016	3.595	1	2.035	0.275	0.272	0	2017	0.016	0
213.B1Z	2015	60.41	2.588	0	0	0.002	0	0.277	0.279	0.002	3.413	1	0.213	0.03	0.033	0	2017	0.002	0
213.B21	2015	624.33	18.882	0	0	0.013	0	2.115	2.129	0.013	3.574	1	1.75	0.149	0.217	0	2017	0.013	0
213.B22	2015	611.03	18.526	0	0	0.013	0	2.078	2.091	0.013	3.578	1	1.72	0.142	0.215	0	2017	0.013	0
213.B2A	2015	32.72	1.042	0	0	0.001	0	0.093	0.093	0.001	2.84	1	0.067	0	0.026	0	2017	0.001	0
213.B2B	2015	14.14	0.445	0	0	0	0	0.065	0.065	0	4.632	1	0.033	0	0.032	0	2017	0	0
213.B2C	2015	2.93	0.097	0	0	0	0	0.01	0.01	0	3.333	1	0.009	0	0.001	0	2017	0	0
213.B30	2015	565.64	17.145	0	0	0.012	0	1.946	1.958	0.012	3.622	1	1.631	0.126	0.189	0	2017	0.012	0
213.B3Z	2015	22.57	0.967	0	0	0.001	0	0.094	0.095	0.001	3.102	1	0.09	0	0.004	0	2017	0.001	0
213.B41	2015	497.19	14.508	0	0	0.01	0	1.659	1.669	0.01	3.649	1	1.43	0.053	0.176	0	2017	0.01	0
213.B42	2015	476.14	13.899	0	0	0.009	0	1.591	1.6	0.009	3.65	1	1.385	0.035	0.171	0	2017	0.009	0
213.B4Z	2015	35.63	0.992	0	0	0.001	0	0.104	0.105	0.001	3.356	1	0.088	0.005	0.011	0	2017	0.001	0
213.B51	2015	437.31	12.831	0	0	0.008	0	1.477	1.486	0.008	3.671	1	1.293	0.025	0.159	0	2017	0.008	0
213.B52	2015	437.13	12.828	0	0	0.008	0	1.477	1.485	0.008	3.671	1	1.293	0.024	0.159	0	2017	0.008	0
213.B5A	2015	86.29	3.151	0	0	0.001	0	0.243	0.244	0.001	2.46	1	0.197	0.001	0.045	0	2017	0.001	0
213.B5B	2015	70.77	2.752	0	0	0.001	0	0.25	0.251	0.001	2.892	1	0.2	0	0.049	0	2017	0.001	0
213.B5C	2015	43.59	1.821	0	0	0.001	0	0.245	0.247	0.001	4.297	1	0.212	0	0.033	0	2017	0.001	0
213.B60	2015	341.17	9.46	0	0	0.007	0	1.206	1.212	0.007	4.064	1	1.07	0.021	0.115	0	2017	0.007	0
213.B6Z	2015	25.11	0.645	0	0	0.001	0	0.082	0.083	0.001	4.064	1	0.081	0	0.001	0	2017	0.001	0
213.B7	2015	307.11	8.594	0	0	0.006	0	1.094	1.099	0.006	4.056	1	0.969	0.011	0.113	0	2017	0.006	0
213.B81	2015	304.8	8.544	0	0	0.006	0	1.087	1.093	0.006	4.056	1	0.963	0.011	0.113	0	2017	0.006	0
213.B82	2015	301.98	8.481	0	0	0.006	0	1.079	1.085	0.006	4.055	1	0.955	0.011	0.113	0	2017	0.006	0
213.B8Z	2015	20.5	0.505	0	0	0.001	0	0.064	0.065	0.001	4.07	1	0.063	0	0.001	0	2017	0.001	0
213.BA0	2015	75.16	2.381	0	0	0.001	0	0.246	0.247	0.001	3.293	1	0.227	0	0.02	0	2017	0.001	0
213.BAA	2015	15.18	0.471	0	0	0	0	0.042	0.042	0	2.802	1	0.035	0	0.006	0	2012	0	0
213.BAB	2015	8.82	0.274	0	0	0	0	0.045	0.045	0	5.179	1	0.028	0	0.017	0	2012	0	0
213.BAC	2015	2.46	0.076	0	0	0	0	0.01	0.01	0	4.216	1	0.009	0	0.001	0	2012	0	0
213.BB	2015	22.07	0.733	0	0	0	0	0.094	0.094	0	4.084	1	0.091	0	0.003	0	2012	0	0
213.C10	2015	206.21	5.592	0	0	0.004	0	0.768	0.772	0.004	4.378	1	0.665	0.011	0.092	0	2017	0.004	0
213.C1Z	2015	37.08	0.993	0	0	0.001	0	0.13	0.131	0.001	4.172	1	0.123	0	0.007	0	2017	0.001	0
213.C21	2015	158.14	4.352	0	0	0.003	0	0.6	0.602	0.003	4.387	1	0.514	0.011	0.075	0	2017	0.003	0
213.C22	2015	155.4	4.291	0	0	0.003	0	0.592	0.594	0.003	4.391	1	0.506	0.011	0.074	0	2017	0.003	0
213.C2Z	2015	15.55	0.383	0	0	0	0	0.055	0.055	0	4.588	1	0.045	0	0.01	0	2017	0	0
213.C3	2015	138.91	3.887	0	0	0.002	0	0.534	0.536	0.002	4.374	1	0.458	0.011	0.065	0	2017	0.002	0
213.C4	2015	138.1	3.869	0	0	0.002	0	0.532	0.534	0.002	4.373	1	0.456	0.011	0.065	0	2017	0.002	0
213.CZ	2015	63.9	1.984	0	0	0	0	0.273	0.273	0	4.365	1	0.236	0	0.038	0	2012	0	0
213.D1	2015	72.62	1.849	0	0	0.002	0	0.254	0.256	0.002	4.389	1	0.216	0.011	0.027	0	2017	0.002	0
213.D21	2015	63.93	1.607	0	0	0.002	0	0.223	0.225	0.002	4.44	1	0.186	0.011	0.027	0	2017	0.002	0
213.D22	2015	63.8	1.604	0	0	0.002	0	0.223	0.225	0.002	4.441	1	0.185	0.011	0.027	0	2017	0.002	0
213.D2Z	2015	33.16	0.817	0	0	0.001	0	0.115	0.116	0.001	4.507	1	0.098	0	0.018	0	2017	0.001	0
214.1	2015	239.29	5.534	30.539	0	0.081	0	0.561	31.18	30.619	178.645	5	0.492	0.044	0.025	0	2012	0.081	0
214.2	2015	159.73	3.897	0	0	0.081	0	0.386	0.466	0.081	3.793	1	0.356	0.016	0.014	0	2012	0.081	0
214.3	2015	79.98	1.768	0	0	0.081	0	0.174	0.254	0.081	4.557	1	0.166	0	0.008	0	2015	0.081	0
215.11	2015	574.7	18.201	98.036	0	0.034	0	1.834	99.903	98.07	174.047	5	1.629	0.054	0.151	0	2004	0.034	0
215.12	2015	559.06	17.861	58.147	0	0.032	0	1.793	59.973	58.179	106.472	5	1.599	0.054	0.141	0	2017	0.032	0
215.1A	2015	30.41	0.977	0	0	0.002	0	0.088	0.09	0.002	2.921	1	0.073	0	0.014	0	2004	0.002	0
215.1B	2015	9.37	0.272	0	0	0	0	0.037	0.037	0	4.368	1	0.021	0	0.016	0	2017	0	0
215.1C	2015	3.71	0.108	0	0	0	0	0.015	0.015	0	4.316	1	0.009	0	0.006	0	2017	0	0
215.2	2015	518.27	16.686	48.454	0	0.03	0	1.683	50.167	48.484	95.335	5	1.51	0.049	0.124	0	2017	0.03	0
215.31	2015	456.43	14.612	42.734	0	0.028	0	1.467	44.229	42.762	95.98	5	1.325	0.045	0.098	0	2012	0.028	0
215.32	2015	435.89	14.035	33.665	0	0.028	0	1.405	35.098	33.693	79.297	5	1.278	0.034	0.093	0	2012	0.028	0
215.3Z	2015	41.91	1.823	0	0	0	0	0.186	0.186	0	3.235	1	0.163	0	0.023	0	2012	0	0
215.4	2015	358.46	11.085	33.665	0	0.028	0	1.111	34.804	33.693	99.563	5	1.009	0.034	0.069	0	2012	0.028	0
215.5	2015	258.71	8.101	19.111	0	0.028	0	0.811	19.95	19.139	78.09	5	0.744	0.009	0.057	0	2004	0.028	0
215.6	2015	148.91	4.319	19.111	0	0.016	0	0.443	19.57	19.127	143.677	5	0.391	0.009	0.042	0	2004	0.016	0
216.1	2015	792	15.746	115.504	0	1.092	0	1.617	118.214	116.597	238.07	5	1.4	0.017	0.2	0	2004	0.488	0.604
216.2	2015	725.49	14.85	115.504	0	1.085	0	1.527	118.116	116.589	252.214	5	1.316	0.017	0.194	0	2004	0.481	0.604
216.30	2015	636.89	12.783	45.287	0	1.076	0	1.315	47.677	46.363	118.269	5	1.127	0.013	0.174	0	2015	0.471	0.604
216.3Z	2015	27.8	0.948	0	0	0.028	0	0.103	0.131	0.028	4.395	1	0.083	0	0.02	0	2015	0.028	0
216.4	2015	555.79	10.878	45.287	0	0.994	0	1.106	47.387	46.281	138.129	5	0.956	0.013	0.136	0	2015	0.39	0.604
216.510	2015	492.63	10.085	45.287	0	0.93	0	1.016	47.233	46.217	148.513	5	0.883	0.013	0.119	0	2015	0.326	0.604
216.51Z	2015	5.4	0.15	0	0	0.005	0	0.014	0.02	0.005	4.147	1	0.014	0	0	0	2015	0.005	0
216.52	2015	482.08	9.898	45.287	0	0.92	0	0.998	47.205	46.207	151.231	5	0.866	0.013	0.119	0	2015	0.315	0.604
216.53	2015	462.37	9.685	45.287	0	0.703	0	0.976	46.966	45.99	153.764	5	0.846	0.013	0.117	0	2015	0.296	0.407
216.5A	2015	24.17	0.793	0	0	0.013	0	0.045	0.057	0.013	2.293	1	0.034	0	0.011	0	2015	0.013	0
216.5B	2015	23.27	0.773	0	0	0.012	0	0.043	0.054	0.012	2.234	1	0.032	0	0.011	0	2015	0.012	0
216.5C	2015	18.59	0.651	0	0	0.019	0	0.071	0.09	0.019	4.373	1	0.057	0	0.014	0	2015	0.019	0
216.5D	2015	9.36	0.361	0	0	0.009	0	0.036	0.045	0.009	3.991	1	0.033	0	0.003	0	2015	0.009	0
216.6	2015	390.57	8.08	45.287	0	0.235	0	0.85	46.372	45.522	181.98	5	0.736	0.013	0.101	0	2015	0.235	0
216.7	2015	316.54	6.951	45.287	0	0.16	0	0.731	46.178	45.447	210.663	5	0.631	0.013	0.087	0	2015	0.16	0
216.8	2015	176.08	3.674	0	0	0.019	0	0.383	0.402	0.019	3.468	1	0.332	0.013	0.037	0	2004	0.019	0
216.9	2015	44.03	0.83	0	0	0.005	0	0.081	0.086	0.005	3.288	1	0.078	0	0.003	0	2004	0.005	0
217.10	2015	334.85	9.769	0.894	0	6.602	0	0.887	8.383	7.496	27.209	4	0.788	0	0.099	0.47	2004	0.022	6.11
217.1Z	2015	34.25	1.256	0	0	0.004	0	0.134	0.137	0.004	3.469	1	0.111	0	0.023	0	2004	0.004	0
217.2	2015	247.24	7.667	0.894	0	6.431	0	0.657	7.981	7.324	33.008	4	0.601	0	0.056	0.44	2017	0.012	5.979
217.3	2015	170.43	5.08	0	0	6.429	0	0.398	6.826	6.429	42.611	4	0.363	0	0.035	0.44	2017	0.01	5.979
217.41	2015	101.11	3.019	0	0	6.427	0	0.193	6.62	6.427	69.526	5	0.172	0	0.022	0.44	2004	0.008	5.979
217.42	2015	75.17	2.223	0	0	4.729	0	0.116	4.845	4.729	69.125	5	0.098	0	0.018	0.426	2004	0.006	4.297
217.4A	2015	44.32	1.703	0	0	0.107	0	0.075	0.182	0.107	3.397	1	0.06	0	0.015	0.105	2004	0.002	0
217.4B0	2015	35.89	1.452	0	0	0.002	0	0.073	0.075	0.002	1.645	1	0.059	0	0.014	0	2004	0.002	0
217.4BA	2015	8.19	0.302	0	0	0	0	0.017	0.018	0	1.875	1	0.013	0	0.004	0	2004	0	0
217.4BB	2015	6.59	0.253	0	0	0.001	0	0.029	0.029	0.001	3.665	1	0.021	0	0.007	0	2004	0.001	0
217.4BC	2015	1.58	0.059	0	0	0	0	0.006	0.007	0	3.527	1	0.005	0	0.001	0	2004	0	0
217.4C	2015	27.18	1.136	0	0	0.001	0	0.054	0.056	0.001	1.557	1	0.045	0	0.009	0	2004	0.001	0
217.4D	2015	23.29	1.001	0	0	0.002	0	0.079	0.081	0.002	2.567	1	0.064	0	0.015	0	2004	0.002	0
217.4E	2015	19.24	0.849	0	0	0.001	0	0.061	0.062	0.001	2.323	1	0.052	0	0.009	0	2004	0.001	0
217.4F	2015	19.05	0.843	0	0	0.002	0	0.087	0.089	0.002	3.358	1	0.075	0	0.013	0	2004	0.002	0
217.4G	2015	15.42	0.703	0	0	0.002	0	0.071	0.073	0.002	3.274	1	0.063	0	0.008	0	2004	0.002	0
218.1	2015	643.39	21.491	2.658	0	0.02	0	2.265	4.942	2.678	7.292	2	1.964	0.067	0.234	0	2017	0.02	0
218.21	2015	605.5	20.599	0	0	0.018	0	2.175	2.194	0.018	3.377	1	1.882	0.067	0.227	0	2017	0.018	0
218.22	2015	591.96	20.093	0	0	0.018	0	2.125	2.143	0.018	3.383	1	1.835	0.067	0.224	0	2017	0.018	0
218.2A0	2015	133.28	5.209	0	0	0.004	0	0.526	0.53	0.004	3.227	1	0.472	0.002	0.053	0	2017	0.004	0
218.2AZ	2015	22.87	0.978	0	0	0.001	0	0.098	0.099	0.001	3.198	1	0.089	0	0.009	0	2017	0.001	0
218.2B0	2015	109.26	4.205	0	0	0.003	0	0.426	0.429	0.003	3.232	1	0.381	0.002	0.043	0	2017	0.003	0
218.2BZ	2015	38.46	1.44	0	0	0.001	0	0.153	0.154	0.001	3.403	1	0.127	0	0.027	0	2017	0.001	0
218.2C	2015	32.59	1.499	0	0	0.001	0	0.147	0.148	0.001	3.121	1	0.138	0	0.009	0	2017	0.001	0
218.3	2015	456.41	14.828	0	0	0.014	0	1.593	1.608	0.014	3.438	1	1.358	0.065	0.171	0	2018	0.014	0
218.41	2015	435.06	14.234	0	0	0.014	0	1.534	1.548	0.014	3.448	1	1.303	0.065	0.167	0	2018	0.014	0
218.42	2015	432.65	14.177	0	0	0.014	0	1.529	1.542	0.014	3.449	1	1.297	0.065	0.167	0	2018	0.014	0
218.4Z	2015	25.99	1.084	0	0	0.001	0	0.108	0.108	0.001	3.172	1	0.099	0	0.009	0	2018	0.001	0
218.5	2015	341.98	11.156	0	0	0.011	0	1.219	1.23	0.011	3.497	1	1.022	0.065	0.133	0	2018	0.011	0
218.A0	2015	284.67	10.36	0	0	0.009	0	1.125	1.134	0.009	3.472	1	0.949	0.065	0.111	0	2017	0.009	0
218.AA0	2015	122.49	4.747	0	0	0.003	0	0.406	0.409	0.003	2.735	1	0.367	0	0.04	0	2017	0.003	0
218.AAA	2015	41.04	1.685	0	0	0.001	0	0.107	0.108	0.001	2.033	1	0.082	0	0.025	0	2018	0.001	0
218.AAB	2015	28.97	1.285	0	0	0.001	0	0.151	0.152	0.001	3.745	1	0.101	0	0.05	0	2018	0.001	0
218.AAC	2015	13.34	0.599	0	0	0	0	0.063	0.063	0	3.358	1	0.052	0	0.011	0	2018	0	0
218.AB	2015	72.78	2.84	0	0	0.002	0	0.278	0.28	0.002	3.124	1	0.263	0	0.014	0	2018	0.002	0
218.AC	2015	8.85	0.379	0	0	0	0	0.039	0.039	0	3.25	1	0.034	0	0.005	0	2018	0	0
218.B	2015	159.8	5.554	0	0	0.006	0	0.713	0.719	0.006	4.107	1	0.577	0.065	0.071	0	2017	0.006	0
218.C	2015	82.33	3.069	0	0	0.004	0	0.388	0.392	0.004	4.056	1	0.336	0	0.052	0	2020	0.004	0
218.D	2015	23.35	0.924	0	0	0.001	0	0.103	0.104	0.001	3.568	1	0.078	0	0.025	0	2020	0.001	0
219.0	2015	101.16	1.453	0	0	0.003	0	0.158	0.16	0.003	3.499	1	0.134	0	0.023	0	2018	0.003	0
220.11	2015	927.23	28.617	53.366	0	0.698	0	2.791	56.855	54.064	63	5	2.358	0	0.433	0	2018	0.161	0.537
220.12	2015	893.9	27.719	36.539	0	0.697	0	2.691	39.927	37.236	45.675	4	2.278	0	0.413	0	2018	0.16	0.537
220.1Z	2015	81.83	3.052	0	0	0.002	0	0.338	0.341	0.002	3.537	1	0.262	0	0.076	0	2018	0.002	0
220.2	2015	769.09	23.375	27.315	0	0.694	0	2.224	30.233	28.009	41.013	4	1.897	0	0.327	0	2018	0.157	0.537
220.3	2015	674.85	20.543	27.315	0	0.691	0	1.925	29.931	28.006	46.2	4	1.641	0	0.284	0	2018	0.154	0.537
220.4	2015	611.74	18.908	27.315	0	0.152	0	1.755	29.223	27.468	49.007	4	1.491	0	0.264	0	2018	0.152	0
220.51	2015	575.85	18.351	27.315	0	0.151	0	1.7	29.166	27.467	50.399	5	1.439	0	0.261	0	2018	0.151	0
220.52	2015	547.35	17.494	7.845	0	0.151	0	1.614	9.61	7.996	17.419	3	1.36	0	0.254	0	2018	0.151	0
220.53	2015	535.26	17.344	7.845	0	0.15	0	1.599	9.594	7.996	17.541	3	1.346	0	0.253	0	2018	0.15	0
220.5Z	2015	54.98	1.994	0	0	0.002	0	0.21	0.211	0.002	3.361	1	0.178	0	0.032	0	2018	0.002	0
220.61	2015	444.95	14.252	7.845	0	0.148	0	1.266	9.259	7.993	20.601	4	1.072	0	0.194	0	2018	0.148	0
220.620	2015	415.72	13.404	7.845	0	0.147	0	1.172	9.164	7.992	21.681	4	0.997	0	0.175	0	2018	0.147	0
220.62Z	2015	36.23	1.276	0	0	0.001	0	0.142	0.143	0.001	3.564	1	0.11	0	0.033	0	2018	0.001	0
220.630	2015	378.36	12.096	7.845	0	0.146	0	1.027	9.018	7.991	23.641	4	0.884	0	0.142	0	2018	0.146	0
220.63A0	2015	40.08	1.459	0	0	0.001	0	0.139	0.14	0.001	3.033	1	0.107	0	0.032	0	2018	0.001	0
220.63AA	2015	14.83	0.547	0	0	0	0	0.039	0.039	0	2.268	1	0.028	0	0.011	0	2018	0	0
220.63AB	2015	8.97	0.341	0	0	0	0	0.031	0.031	0	2.86	1	0.017	0	0.013	0	2018	0	0
220.63AC	2015	4.92	0.194	0	0	0	0	0.021	0.021	0	3.393	1	0.017	0	0.004	0	2018	0	0
220.63B	2015	22.04	0.822	0	0	0.001	0	0.091	0.092	0.001	3.53	1	0.071	0	0.02	0	2018	0.001	0
220.64	2015	337.72	10.623	7.845	0	0.145	0	0.887	8.877	7.99	26.497	4	0.776	0	0.111	0	2018	0.145	0
220.6A	2015	67.61	2.685	0	0	0.001	0	0.194	0.195	0.001	2.306	1	0.156	0	0.038	0	2018	0.001	0
220.6B	2015	47.15	1.922	0	0	0.001	0	0.22	0.221	0.001	3.646	1	0.159	0	0.061	0	2018	0.001	0
220.6C	2015	31.39	1.301	0	0	0.001	0	0.138	0.139	0.001	3.386	1	0.113	0	0.025	0	2018	0.001	0
220.71	2015	264.87	7.808	7.845	0	0.143	0	0.681	8.669	7.989	35.207	4	0.608	0	0.073	0	2018	0.143	0
220.72	2015	264.64	7.803	7.845	0	0.143	0	0.68	8.669	7.989	35.23	4	0.607	0	0.073	0	2018	0.143	0
220.7Z	2015	11.6	0.373	0	0	0	0	0.038	0.039	0	3.279	1	0.034	0	0.004	0	2018	0	0
220.81	2015	207.17	6.479	7.845	0	0.142	0	0.545	8.532	7.987	41.754	4	0.485	0	0.06	0	2018	0.142	0
220.82	2015	196.66	6.131	7.845	0	0.141	0	0.511	8.498	7.987	43.952	4	0.452	0	0.059	0	2019	0.141	0
220.83	2015	166.06	5.275	7.845	0	0.112	0	0.425	8.383	7.958	50.395	5	0.373	0	0.052	0	2019	0.112	0
220.8A	2015	93	3.168	0	0	0.043	0	0.216	0.259	0.043	2.588	1	0.178	0	0.038	0	2019	0.043	0
220.8B1	2015	60.94	2.238	0	0	0.017	0	0.163	0.18	0.017	2.553	1	0.122	0	0.041	0	2019	0.017	0
220.8B2	2015	58.41	2.165	0	0	0.014	0	0.152	0.167	0.014	2.445	1	0.117	0	0.036	0	2019	0.014	0
220.8B3	2015	53.1	2.022	0	0	0.009	0	0.133	0.142	0.009	2.233	1	0.105	0	0.028	0	2019	0.009	0
220.8B4	2015	45.6	1.758	0	0	0.004	0	0.191	0.196	0.004	3.528	1	0.153	0	0.039	0	2019	0.004	0
220.8B5	2015	44.55	1.727	0	0	0.003	0	0.187	0.191	0.003	3.499	1	0.15	0	0.037	0	2019	0.003	0
220.8B6	2015	43.95	1.707	0	0	0.003	0	0.185	0.187	0.003	3.477	1	0.149	0	0.036	0	2019	0.003	0
220.8B70	2015	43.54	1.695	0	0	0.002	0	0.182	0.184	0.002	3.45	1	0.148	0	0.034	0	2020	0.002	0
