regine,type,year,name,unit,value
040.1,INDUSTRI,2013,As,tonn,0.0017
040.1,INDUSTRI,2013,Cd,tonn,0.00013
040.1,INDUSTRI,2013,Cr,tonn,2e-05
040.1,INDUSTRI,2013,Cu,tonn,0.00329
040.1,INDUSTRI,2013,Hg,tonn,7e-07
040.1,INDUSTRI,2013,Ni,tonn,0.03109
040.1,INDUSTRI,2013,Pb,tonn,0.0011200000000000001
040.1,INDUSTRI,2013,Zn,tonn,0.00066
040.1,INDUSTRI,2014,As,tonn,0.0011699999999999998
040.1,INDUSTRI,2014,Cd,tonn,8.02e-05
040.1,INDUSTRI,2014,Cr,tonn,0.0021000000000000003
040.1,INDUSTRI,2014,Cu,tonn,0.01385
040.1,INDUSTRI,2014,Hg,tonn,2e-06
040.1,INDUSTRI,2014,Ni,tonn,0.01741
040.1,INDUSTRI,2014,Pb,tonn,0.0013854999999999998
040.1,INDUSTRI,2014,Zn,tonn,0.0033199999999999996
040.1,INDUSTRI,2015,As,tonn,0.0054
040.1,INDUSTRI,2015,Cd,tonn,0.0001
040.1,INDUSTRI,2015,Cr,tonn,0.0047
040.1,INDUSTRI,2015,Cu,tonn,0.0891
040.1,INDUSTRI,2015,Ni,tonn,0.1394
040.1,INDUSTRI,2015,Pb,tonn,0.0099
040.1,INDUSTRI,2015,Zn,tonn,0.0426
040.1,INDUSTRI,2016,As,tonn,0.01298
040.1,INDUSTRI,2016,Cd,tonn,0.0002702
040.1,INDUSTRI,2016,Cr,tonn,0.006655
040.1,INDUSTRI,2016,Cu,tonn,0.020792
040.1,INDUSTRI,2016,Hg,tonn,4.01e-05
040.1,INDUSTRI,2016,Ni,tonn,0.175788
040.1,INDUSTRI,2016,Pb,tonn,0.007868
040.1,INDUSTRI,2016,Zn,tonn,0.102671
040.1,INDUSTRI,2017,As,tonn,0.0039484
040.1,INDUSTRI,2017,Cd,tonn,5.01e-05
040.1,INDUSTRI,2017,Cr,tonn,0.0002892
040.1,INDUSTRI,2017,Cu,tonn,0.007387
040.1,INDUSTRI,2017,Hg,tonn,3e-06
040.1,INDUSTRI,2017,Ni,tonn,0.079932
040.1,INDUSTRI,2017,Pb,tonn,0.0025715
040.1,INDUSTRI,2017,Zn,tonn,0.005402
040.1,INDUSTRI,2018,As,tonn,0.0065928
040.1,INDUSTRI,2018,Cd,tonn,0.0005806
040.1,INDUSTRI,2018,Cr,tonn,0.0009669
040.1,INDUSTRI,2018,Cu,tonn,0.03148
040.1,INDUSTRI,2018,Hg,tonn,5e-06
040.1,INDUSTRI,2018,Ni,tonn,0.131254
040.1,INDUSTRI,2018,Pb,tonn,0.0108542
040.1,INDUSTRI,2018,Zn,tonn,0.030535
040.1,INDUSTRI,2019,As,tonn,0.0044282
040.1,INDUSTRI,2019,Cd,tonn,0.0003101
040.1,INDUSTRI,2019,Cr,tonn,0.00053
040.1,INDUSTRI,2019,Cu,tonn,0.02036
040.1,INDUSTRI,2019,Hg,tonn,3e-06
040.1,INDUSTRI,2019,Ni,tonn,0.0841382
040.1,INDUSTRI,2019,Pb,tonn,0.0063432
040.1,INDUSTRI,2019,Zn,tonn,0.01817
040.2,INDUSTRI,1993,Cu,tonn,0.2
040.2,INDUSTRI,1993,Zn,tonn,1.7
040.2,INDUSTRI,1994,Cu,tonn,0.2
040.2,INDUSTRI,1994,Zn,tonn,1.7
040.2,INDUSTRI,1995,Cu,tonn,0.2
040.2,INDUSTRI,1995,Zn,tonn,1.7
040.2,INDUSTRI,1996,Cu,tonn,0.2
040.2,INDUSTRI,1996,Zn,tonn,1.7
040.2,INDUSTRI,1997,Cu,tonn,0.2
040.2,INDUSTRI,1997,Zn,tonn,1.7
040.2,INDUSTRI,1998,Cu,tonn,0.2
040.2,INDUSTRI,1998,Zn,tonn,1.7
040.2,INDUSTRI,1999,Cu,tonn,0.2
040.2,INDUSTRI,1999,Zn,tonn,1.7
040.2,INDUSTRI,2000,Cu,tonn,0.2
040.2,INDUSTRI,2000,Zn,tonn,1.7
040.2,INDUSTRI,2001,Cu,tonn,0.2
040.2,INDUSTRI,2001,Zn,tonn,1.7
040.2,INDUSTRI,2002,Cu,tonn,0.2
040.2,INDUSTRI,2002,Zn,tonn,1.7
040.2,INDUSTRI,2003,Cu,tonn,0.2
040.2,INDUSTRI,2003,Zn,tonn,1.7
040.2,INDUSTRI,2010,Cd,tonn,0.0006
040.2,INDUSTRI,2010,Hg,tonn,1e-05
040.2,INDUSTRI,2010,Pb,tonn,0.0029
040.2,INDUSTRI,2011,Cd,tonn,0.000122
040.2,INDUSTRI,2011,Hg,tonn,2.8999999999999998e-06
040.2,INDUSTRI,2011,Pb,tonn,0.000772
040.2,INDUSTRI,2012,Cd,tonn,8e-06
040.2,INDUSTRI,2012,Hg,tonn,4e-06
040.2,INDUSTRI,2012,Pb,tonn,0.00292
040.2,INDUSTRI,2013,Cd,tonn,1.3e-05
040.2,INDUSTRI,2013,Hg,tonn,1e-05
040.2,INDUSTRI,2013,Pb,tonn,0.0024
040.2,INDUSTRI,2014,As,tonn,0.0009
040.2,INDUSTRI,2014,Cd,tonn,0.012
040.2,INDUSTRI,2014,Hg,tonn,1e-05
040.2,INDUSTRI,2014,Pb,tonn,0.0025
040.2,INDUSTRI,2015,As,tonn,0.0014
040.2,INDUSTRI,2015,Cd,tonn,0.0001
040.2,INDUSTRI,2015,Cr,tonn,0.0005
040.2,INDUSTRI,2015,Cu,tonn,0.0425
040.2,INDUSTRI,2015,Ni,tonn,0.0021000000000000003
040.2,INDUSTRI,2015,Pb,tonn,0.0003
040.2,INDUSTRI,2015,Zn,tonn,0.0039
040.2,INDUSTRI,2016,Cd,tonn,0.0
040.2,INDUSTRI,2016,Cr,tonn,0.0
040.2,INDUSTRI,2016,Cu,tonn,0.0
040.2,INDUSTRI,2016,Hg,tonn,0.0
040.2,INDUSTRI,2016,Pb,tonn,0.0
040.2,INDUSTRI,2017,Cd,tonn,0.0
040.2,INDUSTRI,2017,Cr,tonn,0.0
040.2,INDUSTRI,2017,Cu,tonn,0.0
040.2,INDUSTRI,2017,Hg,tonn,0.0
040.2,INDUSTRI,2017,Pb,tonn,0.0
040.2,INDUSTRI,2018,Cd,tonn,5.4e-05
040.2,INDUSTRI,2018,Hg,tonn,0.0
040.2,INDUSTRI,2018,Pb,tonn,0.000362
040.2,INDUSTRI,2019,Cd,tonn,1e-07
040.2,INDUSTRI,2019,Cr,tonn,0.0
040.2,INDUSTRI,2019,Cu,tonn,0.0
040.2,INDUSTRI,2019,Hg,tonn,0.0
040.2,INDUSTRI,2019,Pb,tonn,7e-07
041.310,INDUSTRI,2010,Cr,tonn,0.0026747999999999997
041.310,INDUSTRI,2011,Cd,tonn,2.01e-05
041.310,INDUSTRI,2011,Cr,tonn,0.00221
041.310,INDUSTRI,2011,Hg,tonn,6.4000000000000006e-06
041.310,INDUSTRI,2011,Pb,tonn,0.0002918
041.310,INDUSTRI,2012,Cd,tonn,8.999999999999999e-06
041.310,INDUSTRI,2012,Hg,tonn,7e-06
041.310,INDUSTRI,2012,Pb,tonn,0.000373
041.310,INDUSTRI,2013,As,tonn,0.000508
041.310,INDUSTRI,2013,Cd,tonn,1.2e-05
041.310,INDUSTRI,2013,Cr,tonn,0.003581
041.310,INDUSTRI,2013,Hg,tonn,1.2e-06
041.310,INDUSTRI,2013,Pb,tonn,0.000176
041.310,INDUSTRI,2013,Zn,tonn,0.01235
041.310,INDUSTRI,2014,As,tonn,5.9999999999999995e-05
041.310,INDUSTRI,2014,Cd,tonn,8.999999999999999e-06
041.310,INDUSTRI,2014,Cr,tonn,0.005681
041.310,INDUSTRI,2014,Hg,tonn,7e-07
041.310,INDUSTRI,2014,Pb,tonn,0.00014000000000000001
041.310,INDUSTRI,2014,Zn,tonn,0.0165
041.310,INDUSTRI,2015,As,tonn,0.0001
041.310,INDUSTRI,2015,Cr,tonn,0.0013
041.310,INDUSTRI,2015,Pb,tonn,0.0002
041.310,INDUSTRI,2015,Zn,tonn,0.0060999999999999995
041.310,INDUSTRI,2016,As,tonn,2.8e-05
041.310,INDUSTRI,2016,Cd,tonn,2.6e-05
041.310,INDUSTRI,2016,Cr,tonn,0.000295
041.310,INDUSTRI,2016,Hg,tonn,2e-06
041.310,INDUSTRI,2016,Pb,tonn,0.000109
041.310,INDUSTRI,2016,Zn,tonn,0.01546
041.310,INDUSTRI,2017,As,tonn,0.000256
041.310,INDUSTRI,2017,Cd,tonn,2.06e-05
041.310,INDUSTRI,2017,Cr,tonn,0.000302
041.310,INDUSTRI,2017,Hg,tonn,1.3e-06
041.310,INDUSTRI,2017,Pb,tonn,9.97e-05
041.310,INDUSTRI,2017,Zn,tonn,0.01117
041.310,INDUSTRI,2018,As,tonn,1.7e-05
041.310,INDUSTRI,2018,Cd,tonn,5.5e-06
041.310,INDUSTRI,2018,Cr,tonn,2.4e-05
041.310,INDUSTRI,2018,Hg,tonn,3e-08
041.310,INDUSTRI,2018,Pb,tonn,0.000121
041.310,INDUSTRI,2018,Zn,tonn,0.007105
041.310,INDUSTRI,2019,As,tonn,3.9e-05
041.310,INDUSTRI,2019,Cd,tonn,8e-06
041.310,INDUSTRI,2019,Cr,tonn,2e-05
041.310,INDUSTRI,2019,Hg,tonn,2e-07
041.310,INDUSTRI,2019,Pb,tonn,0.000476
041.310,INDUSTRI,2019,Zn,tonn,0.029991
044.32,INDUSTRI,2001,As,tonn,0.00078
044.32,INDUSTRI,2001,Cd,tonn,2e-06
044.32,INDUSTRI,2001,Cu,tonn,4e-05
044.32,INDUSTRI,2001,Hg,tonn,3e-07
044.32,INDUSTRI,2001,Ni,tonn,4e-05
044.32,INDUSTRI,2001,Pb,tonn,2e-06
044.32,INDUSTRI,2001,Zn,tonn,0.0010700000000000002
044.32,INDUSTRI,2002,As,tonn,0.000273
044.32,INDUSTRI,2002,Cd,tonn,2e-06
044.32,INDUSTRI,2002,Cu,tonn,7.199999999999999e-05
044.32,INDUSTRI,2002,Hg,tonn,1.2e-06
044.32,INDUSTRI,2002,Ni,tonn,4.4999999999999996e-05
044.32,INDUSTRI,2002,Pb,tonn,7e-07
044.32,INDUSTRI,2002,Zn,tonn,0.00214
044.32,INDUSTRI,2013,As,tonn,0.0
044.32,INDUSTRI,2013,Cd,tonn,0.0
044.32,INDUSTRI,2013,Cr,tonn,5e-07
044.32,INDUSTRI,2013,Hg,tonn,0.0
044.32,INDUSTRI,2013,Pb,tonn,7e-07
044.32,INDUSTRI,2013,Zn,tonn,1.7100000000000002e-05
044.32,INDUSTRI,2014,As,tonn,0.00047599999999999997
044.32,INDUSTRI,2014,Cd,tonn,5.2e-06
044.32,INDUSTRI,2014,Cr,tonn,0.00035370000000000003
044.32,INDUSTRI,2014,Hg,tonn,5e-07
044.32,INDUSTRI,2014,Pb,tonn,0.0014505
044.32,INDUSTRI,2014,Zn,tonn,0.013877
044.32,INDUSTRI,2015,Cr,tonn,0.0002
044.32,INDUSTRI,2015,Pb,tonn,0.0004
044.32,INDUSTRI,2015,Zn,tonn,0.0165
044.32,INDUSTRI,2016,As,tonn,3.06e-05
044.32,INDUSTRI,2016,Cd,tonn,2e-06
044.32,INDUSTRI,2016,Cr,tonn,4.94e-05
044.32,INDUSTRI,2016,Hg,tonn,2e-07
044.32,INDUSTRI,2016,Pb,tonn,3.32e-05
044.32,INDUSTRI,2016,Zn,tonn,0.0044936
044.32,INDUSTRI,2017,As,tonn,0.000108
044.32,INDUSTRI,2017,Cd,tonn,1.2e-05
044.32,INDUSTRI,2017,Cr,tonn,0.000429
044.32,INDUSTRI,2017,Hg,tonn,8e-06
044.32,INDUSTRI,2017,Pb,tonn,0.000216
044.32,INDUSTRI,2017,Zn,tonn,0.019148
044.32,INDUSTRI,2018,As,tonn,0.0006264
044.32,INDUSTRI,2018,Cd,tonn,8.8e-06
044.32,INDUSTRI,2018,Cr,tonn,0.0005374
044.32,INDUSTRI,2018,Hg,tonn,0.0
044.32,INDUSTRI,2018,Pb,tonn,0.0002531
044.32,INDUSTRI,2018,Zn,tonn,0.0248881
044.32,INDUSTRI,2019,As,tonn,0.0001281
044.32,INDUSTRI,2019,Cd,tonn,4.75e-05
044.32,INDUSTRI,2019,Cr,tonn,0.0003899
044.32,INDUSTRI,2019,Hg,tonn,3e-07
044.32,INDUSTRI,2019,Pb,tonn,0.0006642
044.32,INDUSTRI,2019,Zn,tonn,0.1846263
045.1,INDUSTRI,2008,As,tonn,1.4e-05
045.1,INDUSTRI,2008,Cd,tonn,1e-06
045.1,INDUSTRI,2008,Cr,tonn,7e-06
045.1,INDUSTRI,2008,Cu,tonn,9.999999999999999e-06
045.1,INDUSTRI,2008,Ni,tonn,5.2999999999999994e-05
045.1,INDUSTRI,2008,Pb,tonn,4.9999999999999996e-06
045.1,INDUSTRI,2009,As,tonn,0.000535
045.1,INDUSTRI,2009,Cd,tonn,8.999999999999999e-06
045.1,INDUSTRI,2009,Cr,tonn,0.00034100000000000005
045.1,INDUSTRI,2009,Cu,tonn,0.003082
045.1,INDUSTRI,2009,Hg,tonn,1e-06
045.1,INDUSTRI,2009,Ni,tonn,0.018281
045.1,INDUSTRI,2009,Pb,tonn,0.0008269999999999999
045.1,INDUSTRI,2009,Zn,tonn,0.0077599999999999995
045.1,INDUSTRI,2010,As,tonn,0.0008
045.1,INDUSTRI,2010,Cd,tonn,1.3e-05
045.1,INDUSTRI,2010,Cr,tonn,9.3e-05
045.1,INDUSTRI,2010,Cu,tonn,0.01419
045.1,INDUSTRI,2010,Hg,tonn,1.3e-05
045.1,INDUSTRI,2010,Ni,tonn,0.019510000000000003
045.1,INDUSTRI,2010,Pb,tonn,0.0015600000000000002
045.1,INDUSTRI,2010,Zn,tonn,0.0024100000000000002
045.1,INDUSTRI,2011,As,tonn,0.000374
045.1,INDUSTRI,2011,Cd,tonn,4e-06
045.1,INDUSTRI,2011,Cr,tonn,0.000112
045.1,INDUSTRI,2011,Cu,tonn,0.002115
045.1,INDUSTRI,2011,Hg,tonn,7e-06
045.1,INDUSTRI,2011,Ni,tonn,0.00646
045.1,INDUSTRI,2011,Pb,tonn,0.00051
045.1,INDUSTRI,2011,Zn,tonn,0.000857
045.1,INDUSTRI,2012,As,tonn,0.000398
045.1,INDUSTRI,2012,Cd,tonn,3e-06
045.1,INDUSTRI,2012,Cu,tonn,0.0015760000000000001
045.1,INDUSTRI,2012,Hg,tonn,2e-06
045.1,INDUSTRI,2012,Ni,tonn,0.004973
045.1,INDUSTRI,2012,Pb,tonn,0.000451
045.1,INDUSTRI,2012,Zn,tonn,0.00329
045.1,INDUSTRI,2013,As,tonn,0.00025800000000000004
045.1,INDUSTRI,2013,Cd,tonn,5.4e-05
045.1,INDUSTRI,2013,Cr,tonn,3.7e-05
045.1,INDUSTRI,2013,Cu,tonn,0.000804
045.1,INDUSTRI,2013,Hg,tonn,2e-06
045.1,INDUSTRI,2013,Ni,tonn,0.004678
045.1,INDUSTRI,2013,Pb,tonn,0.000247
045.1,INDUSTRI,2013,Zn,tonn,0.000589
045.1,INDUSTRI,2014,As,tonn,0.000368
045.1,INDUSTRI,2014,Cd,tonn,3e-06
045.1,INDUSTRI,2014,Cr,tonn,8.3e-05
045.1,INDUSTRI,2014,Cu,tonn,0.002794
045.1,INDUSTRI,2014,Hg,tonn,3e-06
045.1,INDUSTRI,2014,Ni,tonn,0.0074930000000000005
045.1,INDUSTRI,2014,Pb,tonn,0.000318
045.1,INDUSTRI,2014,Zn,tonn,0.001524
045.1,INDUSTRI,2015,As,tonn,0.0009
045.1,INDUSTRI,2015,Cr,tonn,0.0001
045.1,INDUSTRI,2015,Cu,tonn,0.0009
045.1,INDUSTRI,2015,Ni,tonn,0.0219
045.1,INDUSTRI,2015,Pb,tonn,0.0008
045.1,INDUSTRI,2015,Zn,tonn,0.0005
045.1,INDUSTRI,2016,As,tonn,0.0005421
045.1,INDUSTRI,2016,Cd,tonn,3e-06
045.1,INDUSTRI,2016,Cr,tonn,7.44e-05
045.1,INDUSTRI,2016,Cu,tonn,0.0005315
045.1,INDUSTRI,2016,Hg,tonn,1.3e-06
045.1,INDUSTRI,2016,Ni,tonn,0.0131812
045.1,INDUSTRI,2016,Pb,tonn,0.000473
045.1,INDUSTRI,2016,Zn,tonn,0.0003189
045.1,INDUSTRI,2017,As,tonn,0.00093
045.1,INDUSTRI,2017,Cd,tonn,9e-06
045.1,INDUSTRI,2017,Cr,tonn,0.000159
045.1,INDUSTRI,2017,Cu,tonn,0.023847
045.1,INDUSTRI,2017,Hg,tonn,4e-06
045.1,INDUSTRI,2017,Ni,tonn,0.024881
045.1,INDUSTRI,2017,Pb,tonn,0.002001
045.1,INDUSTRI,2017,Zn,tonn,0.012753
045.1,INDUSTRI,2018,As,tonn,0.001098
045.1,INDUSTRI,2018,Cd,tonn,0.000306
045.1,INDUSTRI,2018,Cr,tonn,5.2e-05
045.1,INDUSTRI,2018,Cu,tonn,0.021792
045.1,INDUSTRI,2018,Hg,tonn,2e-06
045.1,INDUSTRI,2018,Ni,tonn,0.04275
045.1,INDUSTRI,2018,Pb,tonn,0.002968
045.1,INDUSTRI,2018,Zn,tonn,0.006852
045.1,INDUSTRI,2019,As,tonn,0.00078
045.1,INDUSTRI,2019,Cd,tonn,5e-05
045.1,INDUSTRI,2019,Cr,tonn,0.00031
045.1,INDUSTRI,2019,Cu,tonn,0.01197
045.1,INDUSTRI,2019,Hg,tonn,1.3e-06
045.1,INDUSTRI,2019,Ni,tonn,0.02155
045.1,INDUSTRI,2019,Pb,tonn,0.00144
045.1,INDUSTRI,2019,Zn,tonn,0.00375
048.410,INDUSTRI,1990,Cd,tonn,1.8
048.410,INDUSTRI,1990,Cu,tonn,0.2
048.410,INDUSTRI,1990,Hg,tonn,0.045
048.410,INDUSTRI,1990,Pb,tonn,9.5
048.410,INDUSTRI,1990,Zn,tonn,85.0
048.410,INDUSTRI,1991,Cd,tonn,1.9
048.410,INDUSTRI,1991,Cu,tonn,0.2
048.410,INDUSTRI,1991,Hg,tonn,0.038
048.410,INDUSTRI,1991,Pb,tonn,2.8
048.410,INDUSTRI,1991,Zn,tonn,90.0
048.410,INDUSTRI,1992,Cd,tonn,1.7
048.410,INDUSTRI,1992,Cu,tonn,0.2
048.410,INDUSTRI,1992,Hg,tonn,0.026
048.410,INDUSTRI,1992,Pb,tonn,8.2
048.410,INDUSTRI,1992,Zn,tonn,85.0
048.410,INDUSTRI,1993,Cd,tonn,1.0
048.410,INDUSTRI,1993,Cu,tonn,0.2
048.410,INDUSTRI,1993,Hg,tonn,0.018
048.410,INDUSTRI,1993,Pb,tonn,7.6
048.410,INDUSTRI,1993,Zn,tonn,59.0
048.410,INDUSTRI,1994,Cd,tonn,0.9
048.410,INDUSTRI,1994,Cu,tonn,0.2
048.410,INDUSTRI,1994,Hg,tonn,0.0129
048.410,INDUSTRI,1994,Pb,tonn,4.0
048.410,INDUSTRI,1994,Zn,tonn,58.0
048.410,INDUSTRI,1995,Cd,tonn,0.9
048.410,INDUSTRI,1995,Cu,tonn,0.175
048.410,INDUSTRI,1995,Hg,tonn,0.0107
048.410,INDUSTRI,1995,Pb,tonn,5.5
048.410,INDUSTRI,1995,Zn,tonn,52.0
048.410,INDUSTRI,1996,Cd,tonn,0.9009
048.410,INDUSTRI,1996,Cu,tonn,0.1
048.410,INDUSTRI,1996,Hg,tonn,0.005900000000000001
048.410,INDUSTRI,1996,Pb,tonn,2.8
048.410,INDUSTRI,1996,Zn,tonn,36.004
048.410,INDUSTRI,1997,Cd,tonn,0.8505
048.410,INDUSTRI,1997,Cu,tonn,0.05
048.410,INDUSTRI,1997,Hg,tonn,0.0065
048.410,INDUSTRI,1997,Pb,tonn,3.6
048.410,INDUSTRI,1997,Zn,tonn,32.002
048.410,INDUSTRI,1998,Cd,tonn,0.8503999999999999
048.410,INDUSTRI,1998,Cu,tonn,0.05
048.410,INDUSTRI,1998,Hg,tonn,0.0062
048.410,INDUSTRI,1998,Pb,tonn,4.4
048.410,INDUSTRI,1998,Zn,tonn,30.002
048.410,INDUSTRI,1999,Cd,tonn,0.99
048.410,INDUSTRI,1999,Cu,tonn,0.041
048.410,INDUSTRI,1999,Hg,tonn,0.0145
048.410,INDUSTRI,1999,Pb,tonn,6.85
048.410,INDUSTRI,1999,Zn,tonn,32.2
048.410,INDUSTRI,2000,As,tonn,0.303
048.410,INDUSTRI,2000,Cd,tonn,1.3007
048.410,INDUSTRI,2000,Cu,tonn,0.04
048.410,INDUSTRI,2000,Hg,tonn,0.027
048.410,INDUSTRI,2000,Pb,tonn,2.7
048.410,INDUSTRI,2000,Zn,tonn,24.304
048.410,INDUSTRI,2001,As,tonn,0.10891
048.410,INDUSTRI,2001,Cd,tonn,0.14998000000000003
048.410,INDUSTRI,2001,Cu,tonn,0.0627
048.410,INDUSTRI,2001,Hg,tonn,0.0034300000000000003
048.410,INDUSTRI,2001,Pb,tonn,4.7769200000000005
048.410,INDUSTRI,2001,Zn,tonn,8.78158
048.410,INDUSTRI,2002,As,tonn,0.085
048.410,INDUSTRI,2002,Cd,tonn,0.1
048.410,INDUSTRI,2002,Cu,tonn,0.047
048.410,INDUSTRI,2002,Hg,tonn,0.0016
048.410,INDUSTRI,2002,Pb,tonn,4.022
048.410,INDUSTRI,2002,Zn,tonn,11.3819
048.410,INDUSTRI,2003,As,tonn,0.0591
048.410,INDUSTRI,2003,Cd,tonn,0.028535
048.410,INDUSTRI,2003,Cu,tonn,0.0289
048.410,INDUSTRI,2003,Hg,tonn,0.0023
048.410,INDUSTRI,2003,Pb,tonn,2.2091
048.410,INDUSTRI,2003,Zn,tonn,3.2804
048.410,INDUSTRI,2004,As,tonn,0.1015
048.410,INDUSTRI,2004,Cd,tonn,0.025065
048.410,INDUSTRI,2004,Cu,tonn,0.024300000000000002
048.410,INDUSTRI,2004,Hg,tonn,0.0023
048.410,INDUSTRI,2004,Pb,tonn,3.115
048.410,INDUSTRI,2004,Zn,tonn,1.48475
048.410,INDUSTRI,2005,As,tonn,0.255
048.410,INDUSTRI,2005,Cd,tonn,0.095
048.410,INDUSTRI,2005,Cu,tonn,0.567
048.410,INDUSTRI,2005,Hg,tonn,0.00111
048.410,INDUSTRI,2005,Pb,tonn,0.899
048.410,INDUSTRI,2005,Zn,tonn,5.205
048.410,INDUSTRI,2006,As,tonn,0.04893
048.410,INDUSTRI,2006,Cd,tonn,0.1015
048.410,INDUSTRI,2006,Cu,tonn,1.031
048.410,INDUSTRI,2006,Hg,tonn,0.00133
048.410,INDUSTRI,2006,Pb,tonn,1.897
048.410,INDUSTRI,2006,Zn,tonn,7.68
048.410,INDUSTRI,2007,As,tonn,0.393
048.410,INDUSTRI,2007,Cd,tonn,0.121
048.410,INDUSTRI,2007,Cu,tonn,1.141
048.410,INDUSTRI,2007,Hg,tonn,0.0026
048.410,INDUSTRI,2007,Pb,tonn,0.8888
048.410,INDUSTRI,2007,Zn,tonn,12.127
048.410,INDUSTRI,2008,As,tonn,0.105
048.410,INDUSTRI,2008,Cd,tonn,0.038
048.410,INDUSTRI,2008,Cu,tonn,1.231
048.410,INDUSTRI,2008,Hg,tonn,0.00208
048.410,INDUSTRI,2008,Pb,tonn,0.6413
048.410,INDUSTRI,2008,Zn,tonn,4.887
048.410,INDUSTRI,2009,As,tonn,0.0653
048.410,INDUSTRI,2009,Cd,tonn,0.0364
048.410,INDUSTRI,2009,Cu,tonn,0.10310000000000001
048.410,INDUSTRI,2009,Hg,tonn,0.00153
048.410,INDUSTRI,2009,Pb,tonn,0.5175
048.410,INDUSTRI,2009,Zn,tonn,2.019
048.410,INDUSTRI,2010,As,tonn,0.23729999999999998
048.410,INDUSTRI,2010,Cd,tonn,0.0323
048.410,INDUSTRI,2010,Cr,tonn,0.0998
048.410,INDUSTRI,2010,Cu,tonn,0.2763
048.410,INDUSTRI,2010,Hg,tonn,0.0019099999999999998
048.410,INDUSTRI,2010,Pb,tonn,3.6615
048.410,INDUSTRI,2010,Zn,tonn,3.217
048.410,INDUSTRI,2011,As,tonn,0.32130000000000003
048.410,INDUSTRI,2011,Cd,tonn,0.0309
048.410,INDUSTRI,2011,Cr,tonn,0.061
048.410,INDUSTRI,2011,Cu,tonn,0.1719
048.410,INDUSTRI,2011,Hg,tonn,0.00186
048.410,INDUSTRI,2011,Pb,tonn,0.6833
048.410,INDUSTRI,2011,Zn,tonn,3.569
048.410,INDUSTRI,2012,As,tonn,0.3164
048.410,INDUSTRI,2012,Cd,tonn,0.0358
048.410,INDUSTRI,2012,Cu,tonn,0.063
048.410,INDUSTRI,2012,Hg,tonn,0.00108
048.410,INDUSTRI,2012,Pb,tonn,0.655
048.410,INDUSTRI,2012,Zn,tonn,3.486
048.410,INDUSTRI,2013,As,tonn,0.2984
048.410,INDUSTRI,2013,Cd,tonn,0.0276
048.410,INDUSTRI,2013,Cr,tonn,0.0173
048.410,INDUSTRI,2013,Cu,tonn,0.040100000000000004
048.410,INDUSTRI,2013,Hg,tonn,0.00138
048.410,INDUSTRI,2013,Pb,tonn,0.189
048.410,INDUSTRI,2013,Zn,tonn,2.2718
048.410,INDUSTRI,2014,As,tonn,0.085
048.410,INDUSTRI,2014,Cd,tonn,0.0278
048.410,INDUSTRI,2014,Cr,tonn,0.0155
048.410,INDUSTRI,2014,Cu,tonn,0.044
048.410,INDUSTRI,2014,Hg,tonn,0.0014
048.410,INDUSTRI,2014,Pb,tonn,0.348
048.410,INDUSTRI,2014,Zn,tonn,1.734
048.410,INDUSTRI,2015,As,tonn,0.0622
048.410,INDUSTRI,2015,Cd,tonn,0.0421
048.410,INDUSTRI,2015,Cr,tonn,0.0126
048.410,INDUSTRI,2015,Cu,tonn,0.062299999999999994
048.410,INDUSTRI,2015,Hg,tonn,0.0017
048.410,INDUSTRI,2015,Pb,tonn,0.4505
048.410,INDUSTRI,2015,Zn,tonn,2.7775
048.410,INDUSTRI,2016,As,tonn,0.0464
048.410,INDUSTRI,2016,Cd,tonn,0.0274
048.410,INDUSTRI,2016,Cr,tonn,0.008
048.410,INDUSTRI,2016,Cu,tonn,0.0478
048.410,INDUSTRI,2016,Hg,tonn,0.00188
048.410,INDUSTRI,2016,Pb,tonn,0.3564
048.410,INDUSTRI,2016,Zn,tonn,2.0215
048.410,INDUSTRI,2017,As,tonn,0.1639
048.410,INDUSTRI,2017,Cd,tonn,0.022
048.410,INDUSTRI,2017,Cr,tonn,0.0058
048.410,INDUSTRI,2017,Cu,tonn,0.0473
048.410,INDUSTRI,2017,Hg,tonn,0.0012
048.410,INDUSTRI,2017,Pb,tonn,0.49
048.410,INDUSTRI,2017,Zn,tonn,2.1345
048.410,INDUSTRI,2018,As,tonn,0.0817
048.410,INDUSTRI,2018,Cd,tonn,0.0207
048.410,INDUSTRI,2018,Cr,tonn,0.0073
048.410,INDUSTRI,2018,Cu,tonn,0.0455
048.410,INDUSTRI,2018,Hg,tonn,0.00095
048.410,INDUSTRI,2018,Pb,tonn,0.4641
048.410,INDUSTRI,2018,Zn,tonn,1.8372
048.410,INDUSTRI,2019,As,tonn,0.06627
048.410,INDUSTRI,2019,Cd,tonn,0.01285
048.410,INDUSTRI,2019,Cr,tonn,0.00583
048.410,INDUSTRI,2019,Cu,tonn,0.0323
048.410,INDUSTRI,2019,Hg,tonn,0.00059
048.410,INDUSTRI,2019,Ni,tonn,0.00026
048.410,INDUSTRI,2019,Pb,tonn,0.24794
048.410,INDUSTRI,2019,Zn,tonn,1.2802
048.5,INDUSTRI,1990,Hg,tonn,0.0001
048.5,INDUSTRI,1990,Pb,tonn,0.4
048.5,INDUSTRI,1990,Zn,tonn,5.246
048.5,INDUSTRI,1991,Cu,tonn,0.798
048.5,INDUSTRI,1991,Hg,tonn,0.0001
048.5,INDUSTRI,1991,Ni,tonn,1.0
