regine;ret_as;ret_cd;ret_cr;ret_cu;ret_hg;ret_ni;ret_pb;ret_zn
016.BG31;0;0;0;0;0;0;0;0
016.BG530;0;0;0;0;0;0;0;0
016.BG112;0;0;0;0;0;0;0;0
016.BG32;0;0;0;0;0;0;0;0
016.BG111;0;0;0;0;0;0;0;0
016.BG6;0;0;0;0;0;0;0;0
016.BG52;0;0;0;0;0;0;0;0
016.BG4;0;0;0;0;0;0;0;0
016.BG2;0;0;0;0;0;0;0;0
016.BG12;0;0;0;0;0;0;0;0
016.BG51;0;0;0;0;0;0;0;0
016.BG1A2;0;0;0;0;0;0;0;0
016.BG53A;0;0;0;0;0;0;0;0
016.BG1A1;0;0;0;0;0;0;0;0
003.B50;0;0;0;0;0;0;0;0
003.B31;0;0;0;0;0;0;0;0
003.B10;0;0;0;0;0;0;0;0
003.B32;0;0;0;0;0;0;0;0
003.A3;0;0;0;0;0;0;0;0
003.B4;0;0;0;0;0;0;0;0
003.B2;0;0;0;0;0;0;0;0
003.A4;0;0;0;0;0;0;0;0
003.B1A;0;0;0;0;0;0;0;0
003.B3Z;0;0;0;0;0;0;0;0
003.B5A;0;0;0;0;0;0;0;0
104.D51;0;0;0;0;0;0;0;0
104.D61;0;0;0;0;0;0;0;0
104.D21;0;0;0;0;0;0;0;0
104.D52;0;0;0;0;0;0;0;0
104.D4;0;0;0;0;0;0;0;0
104.D30;0;0;0;0;0;0;0;0
104.D6Z;0;0;0;0;0;0;0;0
104.D1;0;0;0;0;0;0;0;0
104.D62;0;0;0;0;0;0;0;0
104.D22;0;0;0;0;0;0;0;0
104.D3A;0;0;0;0;0;0;0;0
104.C72;0;0;0;0;0;0;0;0
104.D5A0;0;0;0;0;0;0;0;0
104.D2Z;0;0;0;0;0;0;0;0
012.CEE7;0;0;0;0;0;0;0;0
012.CFBE12;0;0;0;0;0;0;0;0
012.CFBC1C;0;0;0;0;0;0;0;0
012.CEE4;0;0;0;0;0;0;0;0
012.CFBE2B;0;0;0;0;0;0;0;0
012.CFBC1B;0;0;0;0;0;0;0;0
012.CFBE21;0;0;0;0;0;0;0;0
012.CFBE1C;0;0;0;0;0;0;0;0
012.CEE6;0;0;0;0;0;0;0;0
012.CFBD;0;0;0;0;0;0;0;0
012.CEE2;0;0;0;0;0;0;0;0
012.CEE1;0;0;0;0;0;0;0;0
012.CEE8;0;0;0;0;0;0;0;0
012.CFBF3;0;0;0;0;0;0;0;0
012.CFBF4;0;0;0;0;0;0;0;0
012.CFBE22;0;0;0;0;0;0;0;0
012.CFBE2A;0;0;0;0;0;0;0;0
012.CFBF11;0;0;0;0;0;0;0;0
012.CFBE1A;0;0;0;0;0;0;0;0
012.CEE5;0;0;0;0;0;0;0;0
012.CFBE1B;0;0;0;0;0;0;0;0
012.CFBC1D;0;0;0;0;0;0;0;0
012.CEE3;0;0;0;0;0;0;0;0
012.CFBE11;0;0;0;0;0;0;0;0
012.CFBF12;0;0;0;0;0;0;0;0
012.CFBF2;0;0;0;0;0;0;0;0
012.CFBG1;0;0;0;0;0;0;0;0
012.CEF;0;0;0;0;0;0;0;0
012.CFBG2;0;0;0;0;0;0;0;0
012.CFBF1Z;0;0;0;0;0;0;0;0
074.CD;0;0;0;0;0;0;0;0
074.CC;0;0;0;0;0;0;0;0
074.CE;0;0;0;0;0;0;0;0
026.N6;0;0;0;0;0;0;0;0
026.N8;0;0;0;0;0;0;0;0
026.N12;0;0;0;0;0;0;0;0
026.N31;0;0;0;0;0;0;0;0
026.N4;0;0;0;0;0;0;0;0
026.N22;0;0;0;0;0;0;0;0
026.N7;0;0;0;0;0;0;0;0
026.N21;0;0;0;0;0;0;0;0
026.N11;0;0;0;0;0;0;0;0
026.N32;0;0;0;0;0;0;0;0
026.N5;0;0;0;0;0;0;0;0
026.M;0;0;0;0;0;0;0;0
026.N3Z;0;0;0;0;0;0;0;0
017.E2;0;0;0;0;0;0;0;0
017.D3;0;0;0;0;0;0;0;0
017.D1A;0;0;0;0;0;0;0;0
017.D4;0;0;0;0;0;0;0;0
017.D9;0;0;0;0;0;0;0;0
017.C;0;0;0;0;0;0;0;0
017.E1;0;0;0;0;0;0;0;0
017.D12;0;0;0;0;0;0;0;0
017.D11;0;0;0;0;0;0;0;0
017.D1B;0;0;0;0;0;0;0;0
017.D22;0;0;0;0;0;0;0;0
017.D21;0;0;0;0;0;0;0;0
017.E3;0;0;0;0;0;0;0;0
017.D2Z;0;0;0;0;0;0;0;0
017.E4;0;0;0;0;0;0;0;0
017.DA0;0;0;0;0;0;0;0;0
002.DAB4;0;0;0;0;0;0;0;0
002.DAB9;0;0;0;0;0;0;0;0
002.DAC2;0;0;0;0;0;0;0;0
002.DAB3;0;0;0;0;0;0;0;0
002.DAB20;0;0;0;0;0;0;0;0
002.DAB1;0;0;0;0;0;0;0;0
002.DABA;0;0;0;0;0;0;0;0
002.DAC10;0;0;0;0;0;0;0;0
002.DAB2A;0;0;0;0;0;0;0;0
016.G52E;0;0;0;0;0;0;0;0
016.G5B221;0;0;0;0;0;0;0;0
016.G5B21;0;0;0;0;0;0;0;0
016.G5B1;0;0;0;0;0;0;0;0
016.G5B222;0;0;0;0;0;0;0;0
016.G5B2A1;0;0;0;0;0;0;0;0
016.G52D;0;0;0;0;0;0;0;0
016.G5B2A21;0;0;0;0;0;0;0;0
012.AB2;0;0;0;0;0;0;0;0
012.AB10;0;0;0;0;0;0;0;0
012.AA5;0;0;0;0;0;0;0;0
012.AB32;0;0;0;0;0;0;0;0
012.AB51;0;0;0;0;0;0;0;0
012.AB52;0;0;0;0;0;0;0;0
012.AB4;0;0;0;0;0;0;0;0
012.AA6;0;0;0;0;0;0;0;0
012.AB31;0;0;0;0;0;0;0;0
012.AB3Z;0;0;0;0;0;0;0;0
012.AB1Z;0;0;0;0;0;0;0;0
012.AB5A;0;0;0;0;0;0;0;0
016.BJ;0;0;0;0;0;0;0;0
016.BK0;0;0;0;0;0;0;0;0
016.BH6;0;0;0;0;0;0;0;0
025.L30;0;0;0;0;0;0;0;0
025.L20;0;0;0;0;0;0;0;0
025.L50;0;0;0;0;0;0;0;0
025.L6;0;0;0;0;0;0;0;0
025.L5A0;0;0;0;0;0;0;0;0
025.L4;0;0;0;0;0;0;0;0
025.L10;0;0;0;0;0;0;0;0
025.K12;0;0;0;0;0;0;0;0
025.K22;0;0;0;0;0;0;0;0
025.L1Z;0;0;0;0;0;0;0;0
311.GA;0;0;0;0;0;0;0;0
311.G1;0;0;0;0;0;0;0;0
311.G9;0;0;0;0;0;0;0;0
311.G2;0;0;0;0;0;0;0;0
311.H;0;0;0;0;0;0;0;0
156.BC1;0;0;0;0;0;0;0;0
156.BC3;0;0;0;0;0;0;0;0
156.BC5;0;0;0;0;0;0;0;0
156.BC2;0;0;0;0;0;0;0;0
156.BD0;0;0;0;0;0;0;0;0
156.BC61;0;0;0;0;0;0;0;0
156.BC6Z;0;0;0;0;0;0;0;0
156.BC62;0;0;0;0;0;0;0;0
156.BC4;0;0;0;0;0;0;0;0
156.BE;0;0;0;0;0;0;0;0
156.BB82;0;0;0;0;0;0;0;0
156.BDZ;0;0;0;0;0;0;0;0
156.BB72;0;0;0;0;0;0;0;0
002.DFG;0;0;0;0;0;0;0;0
196.AE41;0;0;0;0;0;0;0;0
196.AE3;0;0;0;0;0;0;0;0
196.AE42;0;0;0;0;0;0;0;0
196.AE5;0;0;0;0;0;0;0;0
196.AE6;0;0;0;0;0;0;0;0
002.DF4;0;0;0;0;0;0;0;0
002.DF2;0;0;0;0;0;0;0;0
002.DE32;0;0;0;0;0;0;0;0
002.DE6;0;0;0;0;0;0;0;0
002.DF61;0;0;0;0;0;0;0;0
002.DE4;0;0;0;0;0;0;0;0
002.DE51;0;0;0;0;0;0;0;0
002.DE1;0;0;0;0;0;0;0;0
002.DDA0;0;0;0;0;0;0;0;0
002.DE33;0;0;0;0;0;0;0;0
002.DF62;0;0;0;0;0;0;0;0
002.DE7;0;0;0;0;0;0;0;0
002.DF10;0;0;0;0;0;0;0;0
002.DF30;0;0;0;0;0;0;0;0
002.DF1A1;0;0;0;0;0;0;0;0
002.DE52;0;0;0;0;0;0;0;0
002.DE34;0;0;0;0;0;0;0;0
002.DE81;0;0;0;0;0;0;0;0
002.DE82;0;0;0;0;0;0;0;0
002.DE310;0;0;0;0;0;0;0;0
002.DE2;0;0;0;0;0;0;0;0
002.DDB0;0;0;0;0;0;0;0;0
002.DF5;0;0;0;0;0;0;0;0
002.DF3A0;0;0;0;0;0;0;0;0
002.DE5Z;0;0;0;0;0;0;0;0
002.DF1A2;0;0;0;0;0;0;0;0
002.DDBZ;0;0;0;0;0;0;0;0
002.DF81;0;0;0;0;0;0;0;0
002.DF71;0;0;0;0;0;0;0;0
002.DEA0;0;0;0;0;0;0;0;0
002.DE3A2;0;0;0;0;0;0;0;0
002.DE3A1;0;0;0;0;0;0;0;0
002.DE8A;0;0;0;0;0;0;0;0
002.DDC0;0;0;0;0;0;0;0;0
036.B32;0;0;0;0;0;0;0;0
036.B2;0;0;0;0;0;0;0;0
036.B42;0;0;0;0;0;0;0;0
036.B11;0;0;0;0;0;0;0;0
036.B512;0;0;0;0;0;0;0;0
036.B121;0;0;0;0;0;0;0;0
036.B90;0;0;0;0;0;0;0;0
036.B31;0;0;0;0;0;0;0;0
036.B8;0;0;0;0;0;0;0;0
036.B52;0;0;0;0;0;0;0;0
036.B7;0;0;0;0;0;0;0;0
036.B511;0;0;0;0;0;0;0;0
036.B122;0;0;0;0;0;0;0;0
036.B6;0;0;0;0;0;0;0;0
036.B41;0;0;0;0;0;0;0;0
036.B1A0;0;0;0;0;0;0;0;0
036.C0;0;0;0;0;0;0;0;0
246.F12;0;0;0;0;0;0;0;0
246.F3;0;0;0;0;0;0;0;0
246.F11;0;0;0;0;0;0;0;0
246.F9;0;0;0;0;0;0;0;0
246.F4;0;0;0;0;0;0;0;0
246.F2;0;0;0;0;0;0;0;0
246.F1A;0;0;0;0;0;0;0;0
016.BD31;0;0;0;0;0;0;0;0
016.BD32;0;0;0;0;0;0;0;0
016.BD4;0;0;0;0;0;0;0;0
016.BD6;0;0;0;0;0;0;0;0
016.BD3A;0;0;0;0;0;0;0;0
016.BD5;0;0;0;0;0;0;0;0
156.CB32;0;0;0;0;0;0;0;0
156.CA0;0;0;0;0;0;0;0;0
156.CB31;0;0;0;0;0;0;0;0
156.CB2;0;0;0;0;0;0;0;0
156.CC0;0;0;0;0;0;0;0;0
156.CB3Z;0;0;0;0;0;0;0;0
156.CB4;0;0;0;0;0;0;0;0
156.CB1;0;0;0;0;0;0;0;0
026.B9;0;0;0;0;0;0;0;0
026.B21;0;0;0;0;0;0;0;0
026.B1;0;0;0;0;0;0;0;0
026.B22;0;0;0;0;0;0;0;0
026.BA110;0;0;0;0;0;0;0;0
026.BA21;0;0;0;0;0;0;0;0
124.AE22;0;0;0;0;0;0;0;0
124.AE21;0;0;0;0;0;0;0;0
124.AE1;0;0;0;0;0;0;0;0
124.AD;0;0;0;0;0;0;0;0
124.AE2Z;0;0;0;0;0;0;0;0
015.L2;0;0;0;0;0;0;0;0
015.L11;0;0;0;0;0;0;0;0
015.L12;0;0;0;0;0;0;0;0
212.GE211;0;0;0;0;0;0;0;0
212.GC3;0;0;0;0;0;0;0;0
212.GC42;0;0;0;0;0;0;0;0
212.GD412;0;0;0;0;0;0;0;0
212.GD1;0;0;0;0;0;0;0;0
212.GD6;0;0;0;0;0;0;0;0
212.GD5;0;0;0;0;0;0;0;0
212.GD3;0;0;0;0;0;0;0;0
212.GE1;0;0;0;0;0;0;0;0
212.GD20;0;0;0;0;0;0;0;0
212.GD411;0;0;0;0;0;0;0;0
212.GC41;0;0;0;0;0;0;0;0
212.GDA0;0;0;0;0;0;0;0;0
212.GD2Z;0;0;0;0;0;0;0;0
212.GD4A0;0;0;0;0;0;0;0;0
212.GC4Z;0;0;0;0;0;0;0;0
012.CFD1;0;0;0;0;0;0;0;0
012.CFD22;0;0;0;0;0;0;0;0
012.CFD21;0;0;0;0;0;0;0;0
012.CFD2Z;0;0;0;0;0;0;0;0
012.CFE;0;0;0;0;0;0;0;0
002.B61;0;0;0;0;0;0;0;0
002.B2;0;0;0;0;0;0;0;0
002.B3;0;0;0;0;0;0;0;0
002.A7;0;0;0;0;0;0;0;0
002.A52;0;0;0;0;0;0;0;0
002.A8;0;0;0;0;0;0;0;0
002.A60;0;0;0;0;0;0;0;0
002.B5;0;0;0;0;0;0;0;0
002.A6Z;0;0;0;0;0;0;0;0
002.B4;0;0;0;0;0;0;0;0
002.B12;0;0;0;0;0;0;0;0
002.B11;0;0;0;0;0;0;0;0
002.A2C;0;0;0;0;0;0;0;0
002.B6A;0;0;0;0;0;0;0;0
002.B1A0;0;0;0;0;0;0;0;0
002.B62;0;0;0;0;0;0;0;0
104.B32;0;0;0;0;0;0;0;0
104.B2;0;0;0;0;0;0;0;0
104.B31;0;0;0;0;0;0;0;0
104.B4;0;0;0;0;0;0;0;0
104.B1;0;0;0;0;0;0;0;0
104.B3A0;0;0;0;0;0;0;0;0
104.C10;0;0;0;0;0;0;0;0
104.C2;0;0;0;0;0;0;0;0
088.B12;0;0;0;0;0;0;0;0
088.B21;0;0;0;0;0;0;0;0
088.B22;0;0;0;0;0;0;0;0
088.B11;0;0;0;0;0;0;0;0
088.B2Z;0;0;0;0;0;0;0;0
088.C21;0;0;0;0;0;0;0;0
088.C11;0;0;0;0;0;0;0;0
087.B2;0;0;0;0;0;0;0;0
087.B120;0;0;0;0;0;0;0;0
087.B14;0;0;0;0;0;0;0;0
087.B11;0;0;0;0;0;0;0;0
087.B13;0;0;0;0;0;0;0;0
087.A4;0;0;0;0;0;0;0;0
087.B12A;0;0;0;0;0;0;0;0
087.A30;0;0;0;0;0;0;0;0
087.C0;0;0;0;0;0;0;0;0
015.4B5;0;0;0;0;0;0;0;0
015.4B2;0;0;0;0;0;0;0;0
015.4B6;0;0;0;0;0;0;0;0
015.4B4Z;0;0;0;0;0;0;0;0
015.4B3;0;0;0;0;0;0;0;0
015.4B40;0;0;0;0;0;0;0;0
015.4B1;0;0;0;0;0;0;0;0
015.4A;0;0;0;0;0;0;0;0
128.3B;0;0;0;0;0;0;0;0
128.3C0;0;0;0;0;0;0;0;0
311.EB;0;0;0;0;0;0;0;0
311.EA;0;0;0;0;0;0;0;0
138.6E2;0;0;0;0;0;0;0;0
138.6D1;0;0;0;0;0;0;0;0
138.6D5;0;0;0;0;0;0;0;0
138.6D2;0;0;0;0;0;0;0;0
138.6E1;0;0;0;0;0;0;0;0
138.6D6;0;0;0;0;0;0;0;0
138.6D4;0;0;0;0;0;0;0;0
138.6D3;0;0;0;0;0;0;0;0
138.6C;0;0;0;0;0;0;0;0
109.DB;0;0;0;0;0;0;0;0
016.G5C12;0;0;0;0;0;0;0;0
016.G5C22;0;0;0;0;0;0;0;0
016.G5C21;0;0;0;0;0;0;0;0
016.G5C11;0;0;0;0;0;0;0;0
016.G5C1A;0;0;0;0;0;0;0;0
016.G5D;0;0;0;0;0;0;0;0
196.AE8;0;0;0;0;0;0;0;0
196.AF1;0;0;0;0;0;0;0;0
196.AF9;0;0;0;0;0;0;0;0
196.AE7;0;0;0;0;0;0;0;0
196.AF2;0;0;0;0;0;0;0;0
196.AG;0;0;0;0;0;0;0;0
196.AFZ;0;0;0;0;0;0;0;0
015.MB;0;0;0;0;0;0;0;0
015.MAA;0;0;0;0;0;0;0;0
015.M2;0;0;0;0;0;0;0;0
015.MA0;0;0;0;0;0;0;0;0
015.M1;0;0;0;0;0;0;0;0
015.M9;0;0;0;0;0;0;0;0
015.N21;0;0;0;0;0;0;0;0
015.N11;0;0;0;0;0;0;0;0
072.EB9;0;0;0;0;0;0;0;0
072.EB3;0;0;0;0;0;0;0;0
072.EB1;0;0;0;0;0;0;0;0
072.EB2;0;0;0;0;0;0;0;0
072.EB4;0;0;0;0;0;0;0;0
072.EBA;0;0;0;0;0;0;0;0
072.EA6A;0;0;0;0;0;0;0;0
072.EA7;0;0;0;0;0;0;0;0
016.BB12;0;0;0;0;0;0;0;0
016.BB11;0;0;0;0;0;0;0;0
016.BB2;0;0;0;0;0;0;0;0
016.BB1Z;0;0;0;0;0;0;0;0
016.BA73;0;0;0;0;0;0;0;0
002.DFE5;0;0;0;0;0;0;0;0
002.DFE3;0;0;0;0;0;0;0;0
002.DFE1;0;0;0;0;0;0;0;0
002.DFE2;0;0;0;0;0;0;0;0
002.DFE4;0;0;0;0;0;0;0;0
002.DFE6;0;0;0;0;0;0;0;0
026.D41;0;0;0;0;0;0;0;0
026.D2;0;0;0;0;0;0;0;0
026.D10;0;0;0;0;0;0;0;0
026.D42;0;0;0;0;0;0;0;0
026.D32;0;0;0;0;0;0;0;0
026.D31;0;0;0;0;0;0;0;0
026.C;0;0;0;0;0;0;0;0
139.BD0;0;0;0;0;0;0;0;0
139.BC8;0;0;0;0;0;0;0;0
139.BC7;0;0;0;0;0;0;0;0
307.8D;0;0;0;0;0;0;0;0
307.8C;0;0;0;0;0;0;0;0
001.FC12;0;0;0;0;0;0;0;0
001.FC11;0;0;0;0;0;0;0;0
001.FC2;0;0;0;0;0;0;0;0
001.FB;0;0;0;0;0;0;0;0
001.FD;0;0;0;0;0;0;0;0
001.FA;0;0;0;0;0;0;0;0
155.4G;0;0;0;0;0;0;0;0
015.R12;0;0;0;0;0;0;0;0
015.R1Z;0;0;0;0;0;0;0;0
015.R11;0;0;0;0;0;0;0;0
015.R21;0;0;0;0;0;0;0;0
015.R22;0;0;0;0;0;0;0;0
015.R2Z;0;0;0;0;0;0;0;0
015.R31;0;0;0;0;0;0;0;0
015.R41;0;0;0;0;0;0;0;0
012.P3;0;0;0;0;0;0;0;0
012.P9;0;0;0;0;0;0;0;0
012.P20;0;0;0;0;0;0;0;0
012.P10;0;0;0;0;0;0;0;0
012.P4;0;0;0;0;0;0;0;0
012.PZ;0;0;0;0;0;0;0;0
012.P2Z;0;0;0;0;0;0;0;0
012.P1A20;0;0;0;0;0;0;0;0
012.Q21;0;0;0;0;0;0;0;0
012.P1A1;0;0;0;0;0;0;0;0
012.Q11;0;0;0;0;0;0;0;0
077.C21;0;0;0;0;0;0;0;0
077.C41;0;0;0;0;0;0;0;0
077.C42;0;0;0;0;0;0;0;0
077.C22;0;0;0;0;0;0;0;0
077.C3;0;0;0;0;0;0;0;0
077.D;0;0;0;0;0;0;0;0
077.C1;0;0;0;0;0;0;0;0
077.C2Z;0;0;0;0;0;0;0;0
077.C4Z;0;0;0;0;0;0;0;0
001.F11;0;0;0;0;0;0;0;0
001.F4;0;0;0;0;0;0;0;0
001.F2;0;0;0;0;0;0;0;0
001.F3;0;0;0;0;0;0;0;0
001.F12;0;0;0;0;0;0;0;0
001.F6;0;0;0;0;0;0;0;0
001.E4;0;0;0;0;0;0;0;0
001.F1A;0;0;0;0;0;0;0;0
001.F5;0;0;0;0;0;0;0;0
018.F;0;0;0;0;0;0;0;0
173.D5;0;0;0;0;0;0;0;0
173.D7;0;0;0;0;0;0;0;0
173.D2;0;0;0;0;0;0;0;0
173.D8;0;0;0;0;0;0;0;0
173.D6;0;0;0;0;0;0;0;0
173.D1;0;0;0;0;0;0;0;0
173.E21;0;0;0;0;0;0;0;0
173.D3;0;0;0;0;0;0;0;0
173.E22;0;0;0;0;0;0;0;0
173.D4;0;0;0;0;0;0;0;0
173.E1;0;0;0;0;0;0;0;0
173.E2A;0;0;0;0;0;0;0;0
229.3D2;0;0;0;0;0;0;0;0
229.3C;0;0;0;0;0;0;0;0
229.3D3;0;0;0;0;0;0;0;0
229.3D4;0;0;0;0;0;0;0;0
229.3D1;0;0;0;0;0;0;0;0
229.3B;0;0;0;0;0;0;0;0
308.2E2;0;0;0;0;0;0;0;0
308.2E9;0;0;0;0;0;0;0;0
308.2E11;0;0;0;0;0;0;0;0
308.2E12;0;0;0;0;0;0;0;0
308.2D;0;0;0;0;0;0;0;0
308.2E1Z;0;0;0;0;0;0;0;0
308.2F;0;0;0;0;0;0;0;0
012.CH4;0;0;0;0;0;0;0;0
012.CH3;0;0;0;0;0;0;0;0
012.CH9;0;0;0;0;0;0;0;0
012.CH2;0;0;0;0;0;0;0;0
012.CH1;0;0;0;0;0;0;0;0
012.CJ10;0;0;0;0;0;0;0;0
012.CJ2;0;0;0;0;0;0;0;0
016.CB10;0;0;0;0;0;0;0;0
016.CB21;0;0;0;0;0;0;0;0
016.CB22;0;0;0;0;0;0;0;0
016.CB2Z;0;0;0;0;0;0;0;0
019.CE0;0;0;0;0;0;0;0;0
019.CD;0;0;0;0;0;0;0;0
012.CDCB2;0;0;0;0;0;0;0;0
012.CDCB1;0;0;0;0;0;0;0;0
012.CDCC;0;0;0;0;0;0;0;0
012.CDCA1;0;0;0;0;0;0;0;0
124.EB0;0;0;0;0;0;0;0;0
124.EC;0;0;0;0;0;0;0;0
124.EBZ;0;0;0;0;0;0;0;0
016.BC11;0;0;0;0;0;0;0;0
016.BC2;0;0;0;0;0;0;0;0
016.BC12;0;0;0;0;0;0;0;0
016.BC1A0;0;0;0;0;0;0;0;0
016.BD2;0;0;0;0;0;0;0;0
016.BD1;0;0;0;0;0;0;0;0
151.CF4;0;0;0;0;0;0;0;0
151.CF3;0;0;0;0;0;0;0;0
151.CF1;0;0;0;0;0;0;0;0
025.G2;0;0;0;0;0;0;0;0
025.G7;0;0;0;0;0;0;0;0
025.G6;0;0;0;0;0;0;0;0
025.G520;0;0;0;0;0;0;0;0
025.G80;0;0;0;0;0;0;0;0
025.G10;0;0;0;0;0;0;0;0
025.G51;0;0;0;0;0;0;0;0
025.G3;0;0;0;0;0;0;0;0
025.G4;0;0;0;0;0;0;0;0
025.H;0;0;0;0;0;0;0;0
025.G1A;0;0;0;0;0;0;0;0
025.G9;0;0;0;0;0;0;0;0
025.F1A;0;0;0;0;0;0;0;0
132.AB;0;0;0;0;0;0;0;0
132.AC;0;0;0;0;0;0;0;0
132.AA;0;0;0;0;0;0;0;0
002.QE2;0;0;0;0;0;0;0;0
002.QE12;0;0;0;0;0;0;0;0
002.QE11;0;0;0;0;0;0;0;0
002.QE1Z;0;0;0;0;0;0;0;0
002.QF2;0;0;0;0;0;0;0;0
002.QD1;0;0;0;0;0;0;0;0
002.QD22;0;0;0;0;0;0;0;0
002.QF1;0;0;0;0;0;0;0;0
308.2A;0;0;0;0;0;0;0;0
308.2B;0;0;0;0;0;0;0;0
002.DGG10;0;0;0;0;0;0;0;0
002.DGG4;0;0;0;0;0;0;0;0
002.DGG3;0;0;0;0;0;0;0;0
002.DGG22;0;0;0;0;0;0;0;0
002.DGG21;0;0;0;0;0;0;0;0
002.DGH;0;0;0;0;0;0;0;0
002.DGG2Z;0;0;0;0;0;0;0;0
002.DGF7;0;0;0;0;0;0;0;0
002.DGG1Z;0;0;0;0;0;0;0;0
002.DGF8;0;0;0;0;0;0;0;0
021.HBB;0;0;0;0;0;0;0;0
035.H;0;0;0;0;0;0;0;0
002.N2B;0;0;0;0;0;0;0;0
196.CAB;0;0;0;0;0;0;0;0
196.CAA;0;0;0;0;0;0;0;0
139.BE;0;0;0;0;0;0;0;0
166.DA;0;0;0;0;0;0;0;0
166.D1;0;0;0;0;0;0;0;0
166.D2;0;0;0;0;0;0;0;0
166.D9;0;0;0;0;0;0;0;0
166.E;0;0;0;0;0;0;0;0
312.1A;0;0;0;0;0;0;0;0
002.T3;0;0;0;0;0;0;0;0
002.T4;0;0;0;0;0;0;0;0
002.T6;0;0;0;0;0;0;0;0
002.T51;0;0;0;0;0;0;0;0
002.DHB6;0;0;0;0;0;0;0;0
002.DHB1;0;0;0;0;0;0;0;0
002.DHB5;0;0;0;0;0;0;0;0
002.DHB3;0;0;0;0;0;0;0;0
002.DHB20;0;0;0;0;0;0;0;0
002.DHB40;0;0;0;0;0;0;0;0
002.DHB2A1;0;0;0;0;0;0;0;0
002.DHB2A2;0;0;0;0;0;0;0;0
002.DHB4Z;0;0;0;0;0;0;0;0
021.HB2;0;0;0;0;0;0;0;0
021.HB9;0;0;0;0;0;0;0;0
021.HB1;0;0;0;0;0;0;0;0
021.HBA;0;0;0;0;0;0;0;0
021.HA;0;0;0;0;0;0;0;0
026.GB;0;0;0;0;0;0;0;0
026.K4;0;0;0;0;0;0;0;0
026.K5;0;0;0;0;0;0;0;0
026.K6;0;0;0;0;0;0;0;0
026.HB;0;0;0;0;0;0;0;0
026.K3;0;0;0;0;0;0;0;0
026.K2;0;0;0;0;0;0;0;0
026.HC;0;0;0;0;0;0;0;0
026.K1;0;0;0;0;0;0;0;0
026.H41;0;0;0;0;0;0;0;0
026.J2;0;0;0;0;0;0;0;0
026.GA;0;0;0;0;0;0;0;0
303.2C;0;0;0;0;0;0;0;0
123.2B;0;0;0;0;0;0;0;0
123.2C;0;0;0;0;0;0;0;0
151.FB;0;0;0;0;0;0;0;0
151.FC0;0;0;0;0;0;0;0;0
167.2B;0;0;0;0;0;0;0;0
167.2A;0;0;0;0;0;0;0;0
314.B;0;0;0;0;0;0;0;0
314.C;0;0;0;0;0;0;0;0
167.BE;0;0;0;0;0;0;0;0
167.BD;0;0;0;0;0;0;0;0
015.NDB23;0;0;0;0;0;0;0;0
015.NDB22;0;0;0;0;0;0;0;0
015.NDB1;0;0;0;0;0;0;0;0
015.NDB21;0;0;0;0;0;0;0;0
015.NDA;0;0;0;0;0;0;0;0
015.NDBZ;0;0;0;0;0;0;0;0
015.NDB2A;0;0;0;0;0;0;0;0
200.6B;0;0;0;0;0;0;0;0
200.6A;0;0;0;0;0;0;0;0
200.6C;0;0;0;0;0;0;0;0
012.JC11;0;0;0;0;0;0;0;0
012.JC2;0;0;0;0;0;0;0;0
012.JC12;0;0;0;0;0;0;0;0
012.JC9;0;0;0;0;0;0;0;0
012.JC1Z;0;0;0;0;0;0;0;0
012.JCA;0;0;0;0;0;0;0;0
012.QB;0;0;0;0;0;0;0;0
012.QC;0;0;0;0;0;0;0;0
002.DCD11;0;0;0;0;0;0;0;0
002.DCD2;0;0;0;0;0;0;0;0
002.DCD12;0;0;0;0;0;0;0;0
016.EA21;0;0;0;0;0;0;0;0
016.E12;0;0;0;0;0;0;0;0
016.E9;0;0;0;0;0;0;0;0
016.E11;0;0;0;0;0;0;0;0
016.E20;0;0;0;0;0;0;0;0
016.E1A0;0;0;0;0;0;0;0;0
016.E2Z;0;0;0;0;0;0;0;0
016.D2;0;0;0;0;0;0;0;0
016.D1;0;0;0;0;0;0;0;0
016.EA11;0;0;0;0;0;0;0;0
002.FG;0;0;0;0;0;0;0;0
129.BB;0;0;0;0;0;0;0;0
012.L21;0;0;0;0;0;0;0;0
012.L22;0;0;0;0;0;0;0;0
012.L9;0;0;0;0;0;0;0;0
012.L10;0;0;0;0;0;0;0;0
012.K;0;0;0;0;0;0;0;0
012.LA1;0;0;0;0;0;0;0;0
012.L1A;0;0;0;0;0;0;0;0
012.L2A;0;0;0;0;0;0;0;0
012.LA2;0;0;0;0;0;0;0;0
012.M1;0;0;0;0;0;0;0;0
196.F3;0;0;0;0;0;0;0;0
196.F4;0;0;0;0;0;0;0;0
196.F1;0;0;0;0;0;0;0;0
196.F2;0;0;0;0;0;0;0;0
152.B2;0;0;0;0;0;0;0;0
152.C2;0;0;0;0;0;0;0;0
152.B3;0;0;0;0;0;0;0;0
152.B1;0;0;0;0;0;0;0;0
152.B9;0;0;0;0;0;0;0;0
152.B4;0;0;0;0;0;0;0;0
152.C1;0;0;0;0;0;0;0;0
152.C3;0;0;0;0;0;0;0;0
152.A;0;0;0;0;0;0;0;0
152.C4;0;0;0;0;0;0;0;0
015.L1B;0;0;0;0;0;0;0;0
015.L1A;0;0;0;0;0;0;0;0
012.JCB12;0;0;0;0;0;0;0;0
