regine;regine_ned;a_reg_km2;q_sp_m3/s/km2;runoff_mm/yr;q_reg_m3/s;vassom;komnr;fylke;ospar_region
230.3A1;230.33;0.57;0.027;851.472;0.01539;230;2022;20;Lofoten-Barents Sea
230.3A2;230.3A1;0.48;0.022;693.792;0.01056;230;2022;20;Lofoten-Barents Sea
230.3A3;230.3A2;1.23;0.029;914.544;0.03567;230;2022;20;Lofoten-Barents Sea
230.3A4;230.3A3;0.39;0.027;851.472;0.01053;230;2022;20;Lofoten-Barents Sea
230.3A5;230.3A4;3.52;0.029;914.544;0.10208;230;2022;20;Lofoten-Barents Sea
230.3A6;230.3A5;9.84;0.027;851.472;0.26568;230;2022;20;Lofoten-Barents Sea
230.3B;230.3A6;22.23;0.027;851.472;0.60021;230;2022;20;Lofoten-Barents Sea
230.3C;230.3B;22.7;0.026;819.936;0.5902;230;2022;20;Lofoten-Barents Sea
230.4;230.33;121.56;0.013;409.968;1.58028;230;2022;20;Lofoten-Barents Sea
230.51;230.4;49.43;0.026;819.936;1.28518;230;2022;20;Lofoten-Barents Sea
230.52;230.51;35.41;0.022;693.792;0.77902;230;2022;20;Lofoten-Barents Sea
230.5Z;230.52;43.05;0.025;788.4;1.07625;230;2022;20;Lofoten-Barents Sea
230.61;230.52;6.06;0.02;630.72;0.1212;230;2022;20;Lofoten-Barents Sea
230.62;230.61;28.5;0.023;725.328;0.6555;230;2022;20;Lofoten-Barents Sea
230.6Z;230.62;33.01;0.025;788.4;0.82525;230;2022;20;Lofoten-Barents Sea
230.70;230.62;19.75;0.015;473.04;0.29625;230;2022;20;Lofoten-Barents Sea
230.7Z;230.70;21.33;0.025;788.4;0.53325;230;2022;20;Lofoten-Barents Sea
230.8;230.70;36.31;0.02;630.72;0.7262;230;2022;20;Lofoten-Barents Sea
230.9;230.8;96.06;0.012;378.432;1.15272;230;2022;20;Lofoten-Barents Sea
231.;210_247;0;0;0;0;0;0;0;0
231.1;231.;120.51;0.021;662.256;2.53071;231;2022;20;Lofoten-Barents Sea
231.2;231.1;102.28;0.02;630.72;2.0456;231;2022;20;Lofoten-Barents Sea
231.30;231.2;100.54;0.026;819.936;2.61404;231;2022;20;Lofoten-Barents Sea
231.3Z;231.30;16.08;0.023;725.328;0.36984;231;2022;20;Lofoten-Barents Sea
231.4;231.30;120.06;0.017;536.112;2.04102;231;2022;20;Lofoten-Barents Sea
231.5;231.4;104.26;0.015;473.04;1.5639;231;2023;20;Lofoten-Barents Sea
231.610;231.5;31.75;0.018;567.648;0.5715;231;2023;20;Lofoten-Barents Sea
231.61Z;231.610;13.14;0.025;788.4;0.3285;231;2023;20;Lofoten-Barents Sea
231.62;231.610;1.06;0.017;536.112;0.01802;231;2023;20;Lofoten-Barents Sea
231.63;231.62;59.12;0.008;252.288;0.47296;231;2023;20;Lofoten-Barents Sea
231.6410;231.63;4.5;0.019;599.184;0.0855;231;2023;20;Lofoten-Barents Sea
231.641Z;231.6410;14.71;0.021;662.256;0.30891;231;2023;20;Lofoten-Barents Sea
231.642;231.6410;2.34;0.019;599.184;0.04446;231;2023;20;Lofoten-Barents Sea
231.64Z;231.642;42.81;0.024;756.864;1.02744;231;2023;20;Lofoten-Barents Sea
231.65;231.642;23.08;0.006;189.216;0.13848;231;2023;20;Lofoten-Barents Sea
231.6Z;231.65;58.12;0.026;819.936;1.51112;231;2023;20;Lofoten-Barents Sea
231.71;231.65;17;0.011;346.896;0.187;231;2023;20;Lofoten-Barents Sea
231.72;231.71;33.39;0.014;441.504;0.46746;231;2023;20;Lofoten-Barents Sea
231.7A0;231.72;43.46;0.022;693.792;0.95612;231;2023;20;Lofoten-Barents Sea
231.7AA;231.7A0;3.92;0.022;693.792;0.08624;231;2023;20;Lofoten-Barents Sea
231.7AB;231.7AA;7.56;0.024;756.864;0.18144;231;2023;20;Lofoten-Barents Sea
231.7B;231.7A0;25.63;0.023;725.328;0.58949;231;2023;20;Lofoten-Barents Sea
231.81;231.72;93.08;0.017;536.112;1.58236;231;2023;20;Lofoten-Barents Sea
231.82;231.81;46.7;0.018;567.648;0.8406;231;2023;20;Lofoten-Barents Sea
231.8A;231.82;4.78;0.018;567.648;0.08604;231;2023;20;Lofoten-Barents Sea
231.8B;231.8A;44.6;0.023;725.328;1.0258;231;2023;20;Lofoten-Barents Sea
231.8C;231.8B;49.03;0.024;756.864;1.17672;231;2023;20;Lofoten-Barents Sea
231.91;231.82;51.56;0.02;630.72;1.0312;231;2023;20;Lofoten-Barents Sea
231.92;231.91;15.98;0.016;504.576;0.25568;231;2023;20;Lofoten-Barents Sea
231.9Z;231.92;22.32;0.025;788.4;0.558;231;2023;20;Lofoten-Barents Sea
232.;210_247;0;0;0;0;0;0;0;0
232.1;232.;151.68;0.009;283.824;1.36512;232;2023;20;Lofoten-Barents Sea
232.2;232.1;112.26;0.011;346.896;1.23486;232;2023;20;Lofoten-Barents Sea
232.3;232.2;87.63;0.009;283.824;0.78867;232;2023;20;Lofoten-Barents Sea
232.41;232.3;25.3;0.013;409.968;0.3289;232;2023;20;Lofoten-Barents Sea
232.42;232.41;6.03;0.003;94.608;0.01809;232;2023;20;Lofoten-Barents Sea
232.4Z;232.42;46.47;0.022;693.792;1.02234;232;2023;20;Lofoten-Barents Sea
232.5;232.42;43.18;0.016;504.576;0.69088;232;2023;20;Lofoten-Barents Sea
232.61;232.5;10.16;0.017;536.112;0.17272;232;2023;20;Lofoten-Barents Sea
232.62;232.61;36.98;0.022;693.792;0.81356;232;2023;20;Lofoten-Barents Sea
232.6A;232.62;32.54;0.026;819.936;0.84604;232;2023;20;Lofoten-Barents Sea
232.6B;232.6A;7.1;0.028;883.008;0.1988;232;2023;20;Lofoten-Barents Sea
232.7;232.62;71.45;0.011;346.896;0.78595;232;2023;20;Lofoten-Barents Sea
233.;210_247;0;0;0;0;0;0;0;0
233.111;233.;37.77;0.017;536.112;0.64209;233;2023;20;Lofoten-Barents Sea
233.1120;233.111;11.18;0.019;599.184;0.21242;233;2023;20;Lofoten-Barents Sea
233.112Z;233.1120;24.04;0.025;788.4;0.601;233;2023;20;Lofoten-Barents Sea
233.11Z;233.1120;13.18;0.025;788.4;0.3295;233;2023;20;Lofoten-Barents Sea
233.12;233.1120;8.23;0.017;536.112;0.13991;233;2023;20;Lofoten-Barents Sea
233.1Z;233.12;24.3;0.023;725.328;0.5589;233;2023;20;Lofoten-Barents Sea
233.2;233.12;32.34;0.019;599.184;0.61446;233;2023;20;Lofoten-Barents Sea
233.31;233.2;2.05;0.018;567.648;0.0369;233;2023;20;Lofoten-Barents Sea
233.32;233.31;15.67;0.022;693.792;0.34474;233;2023;20;Lofoten-Barents Sea
233.3Z;233.32;53.42;0.028;883.008;1.49576;233;2023;20;Lofoten-Barents Sea
233.40;233.32;1.59;0.016;504.576;0.02544;233;2023;20;Lofoten-Barents Sea
233.4Z;233.40;53.34;0.029;914.544;1.54686;233;2023;20;Lofoten-Barents Sea
233.50;233.40;17.79;0.02;630.72;0.3558;233;2023;20;Lofoten-Barents Sea
233.5Z;233.50;42;0.029;914.544;1.218;233;2023;20;Lofoten-Barents Sea
233.6;233.50;58.61;0.024;756.864;1.40664;233;2023;20;Lofoten-Barents Sea
233.A0;233.6;201.57;0.023;725.328;4.63611;233;2023;20;Lofoten-Barents Sea
233.AZ;233.A0;36.9;0.025;788.4;0.9225;233;2022;20;Lofoten-Barents Sea
233.B0;233.A0;38.75;0.025;788.4;0.96875;233;2023;20;Lofoten-Barents Sea
233.BA;233.B0;6.96;0.024;756.864;0.16704;233;2025;20;Lofoten-Barents Sea
233.BB;233.BA;28.02;0.028;883.008;0.78456;233;2023;20;Lofoten-Barents Sea
233.C;233.B0;29.39;0.024;756.864;0.70536;233;2025;20;Lofoten-Barents Sea
234.;210_247;0;0;0;0;0;0;0;0
234.1;234.;199.84;0.012;378.432;2.39808;234;2025;20;Lofoten-Barents Sea
234.210;234.1;28.2;0.018;567.648;0.5076;234;2025;20;Lofoten-Barents Sea
234.21Z;234.210;33.59;0.027;851.472;0.90693;234;2025;20;Lofoten-Barents Sea
234.22;234.210;25.89;0.021;662.256;0.54369;234;2025;20;Lofoten-Barents Sea
234.23;234.22;1.1;0.004;126.144;0.0044;234;2025;20;Lofoten-Barents Sea
234.2A0;234.23;8.7;0.018;567.648;0.1566;234;2025;20;Lofoten-Barents Sea
234.2AZ;234.2A0;14.67;0.024;756.864;0.35208;234;2025;20;Lofoten-Barents Sea
234.2B;234.2A0;45.72;0.023;725.328;1.05156;234;2025;20;Lofoten-Barents Sea
234.310;234.23;7.15;0.011;346.896;0.07865;234;2025;20;Lofoten-Barents Sea
234.31Z;234.310;16.83;0.022;693.792;0.37026;234;2025;20;Lofoten-Barents Sea
234.320;234.310;2.74;0.007;220.752;0.01918;234;2025;20;Lofoten-Barents Sea
234.32A;234.320;2.67;0.021;662.256;0.05607;234;2025;20;Lofoten-Barents Sea
234.32B;234.32A;14.34;0.023;725.328;0.32982;234;2025;20;Lofoten-Barents Sea
234.33;234.320;0.98;0.016;504.576;0.01568;234;2025;20;Lofoten-Barents Sea
234.34;234.33;18.35;0.006;189.216;0.1101;234;2025;20;Lofoten-Barents Sea
234.3Z;234.34;52.59;0.019;599.184;0.99921;234;2025;20;Lofoten-Barents Sea
234.41;234.34;58.85;0.009;283.824;0.52965;234;2025;20;Lofoten-Barents Sea
234.420;234.41;34.69;0.013;409.968;0.45097;234;2025;20;Lofoten-Barents Sea
234.42A0;234.420;3.41;0.02;630.72;0.0682;234;2025;20;Lofoten-Barents Sea
234.42AA;234.42A0;0.31;0.014;441.504;0.00434;234;2025;20;Lofoten-Barents Sea
234.42AB;234.42AA;8.86;0.016;504.576;0.14176;234;2025;20;Lofoten-Barents Sea
234.42B;234.42A0;20.42;0.018;567.648;0.36756;234;2025;20;Lofoten-Barents Sea
234.43;234.420;11.22;0.007;220.752;0.07854;234;2025;20;Lofoten-Barents Sea
234.44;234.43;38.58;0.003;94.608;0.11574;234;2025;20;Lofoten-Barents Sea
234.4A;234.44;8.83;0.022;693.792;0.19426;234;2025;20;Lofoten-Barents Sea
234.4B;234.4A;11.87;0.018;567.648;0.21366;234;2025;20;Lofoten-Barents Sea
234.50;234.44;24.04;0.006;189.216;0.14424;234;2025;20;Lofoten-Barents Sea
234.5A0;234.50;1.99;0.012;378.432;0.02388;234;2025;20;Lofoten-Barents Sea
234.5AZ;234.5A0;52.63;0.019;599.184;0.99997;234;2025;20;Lofoten-Barents Sea
234.5B0;234.5A0;9.38;0.013;409.968;0.12194;234;2025;20;Lofoten-Barents Sea
234.5BZ;234.5B0;90.67;0.021;662.256;1.90407;234;2025;20;Lofoten-Barents Sea
234.5C0;234.5B0;20.38;0.015;473.04;0.3057;234;2025;20;Lofoten-Barents Sea
234.5CZ;234.5C0;40.49;0.022;693.792;0.89078;234;2025;20;Lofoten-Barents Sea
234.5D1;234.5C0;0.66;0.013;409.968;0.00858;234;2025;20;Lofoten-Barents Sea
234.5D2;234.5D1;21.45;0.022;693.792;0.4719;234;2025;20;Lofoten-Barents Sea
234.5D3;234.5D2;25.69;0.022;693.792;0.56518;234;2025;20;Lofoten-Barents Sea
234.5D4;234.5D3;11.6;0.02;630.72;0.232;234;2025;20;Lofoten-Barents Sea
234.5D51;234.5D4;31.46;0.023;725.328;0.72358;234;2025;20;Lofoten-Barents Sea
234.5D52;234.5D51;0.39;0.022;693.792;0.00858;234;2025;20;Lofoten-Barents Sea
234.5D5A;234.5D52;0.28;0.022;693.792;0.00616;234;2025;20;Lofoten-Barents Sea
234.5D5B;234.5D5A;1.87;0.022;693.792;0.04114;234;2025;20;Lofoten-Barents Sea
234.5D6;234.5D52;8.41;0.021;662.256;0.17661;234;2025;20;Lofoten-Barents Sea
234.5E;234.5D6;26.73;0.028;883.008;0.74844;234;2025;20;Lofoten-Barents Sea
234.61;234.50;1.27;0.007;220.752;0.00889;234;2025;20;Lofoten-Barents Sea
234.62;234.61;4.18;0.01;315.36;0.0418;234;2025;20;Lofoten-Barents Sea
234.6Z;234.62;53.99;0.023;725.328;1.24177;234;2025;20;Lofoten-Barents Sea
234.7;234.62;83.32;0.023;725.328;1.91636;234;2025;20;Lofoten-Barents Sea
234.81;234.7;46.32;0.009;283.824;0.41688;234;2025;20;Lofoten-Barents Sea
234.82;234.81;57.99;0.011;346.896;0.63789;234;2025;20;Lofoten-Barents Sea
234.8Z;234.82;42.29;0.029;914.544;1.22641;234;2025;20;Lofoten-Barents Sea
234.A1;234.82;56.42;0.017;536.112;0.95914;234;2025;20;Lofoten-Barents Sea
234.A20;234.A1;19.75;0.011;346.896;0.21725;234;2025;20;Lofoten-Barents Sea
234.A2A;234.A20;28.75;0.02;630.72;0.575;234;2025;20;Lofoten-Barents Sea
234.A2B;234.A2A;21.02;0.019;599.184;0.39938;234;2025;20;Lofoten-Barents Sea
234.A2C;234.A2B;12.69;0.016;504.576;0.20304;234;2025;20;Lofoten-Barents Sea
234.A31;234.A20;10.73;0.014;441.504;0.15022;234;2025;20;Lofoten-Barents Sea
234.A32;234.A31;12.03;0.012;378.432;0.14436;234;2025;20;Lofoten-Barents Sea
234.A3Z;234.A32;90.03;0.015;473.04;1.35045;234;2025;20;Lofoten-Barents Sea
234.A4;234.A32;40.72;0.018;567.648;0.73296;234;2025;20;Lofoten-Barents Sea
234.AA0;234.A4;59.85;0.013;409.968;0.77805;234;2025;20;Lofoten-Barents Sea
234.AAA0;234.AA0;100.96;0.013;409.968;1.31248;234;2025;20;Lofoten-Barents Sea
234.AAAZ;234.AAA0;30.66;0.013;409.968;0.39858;234;2025;20;Lofoten-Barents Sea
234.AAB;234.AAA0;43.02;0.016;504.576;0.68832;234;2025;20;Lofoten-Barents Sea
234.AB0;234.AA0;11.24;0.015;473.04;0.1686;234;2025;20;Lofoten-Barents Sea
234.ABA1;234.AB0;15.53;0.016;504.576;0.24848;234;2025;20;Lofoten-Barents Sea
234.ABA2;234.ABA1;3.64;0.014;441.504;0.05096;234;2025;20;Lofoten-Barents Sea
234.ABA31;234.ABA2;7.3;0.016;504.576;0.1168;234;2025;20;Lofoten-Barents Sea
234.ABA32;234.ABA31;0.23;0.018;567.648;0.00414;234;2025;20;Lofoten-Barents Sea
234.ABA3A;234.ABA32;2.39;0.018;567.648;0.04302;234;2025;20;Lofoten-Barents Sea
234.ABA3B;234.ABA3A;10.95;0.018;567.648;0.1971;234;2025;20;Lofoten-Barents Sea
234.ABA4;234.ABA32;24.53;0.017;536.112;0.41701;234;2025;20;Lofoten-Barents Sea
234.ABAZ;234.ABA4;34.88;0.02;630.72;0.6976;234;2025;20;Lofoten-Barents Sea
234.ABB;234.ABA4;43.45;0.02;630.72;0.869;234;2025;20;Lofoten-Barents Sea
234.AC11;234.AB0;28.5;0.015;473.04;0.4275;234;2025;20;Lofoten-Barents Sea
234.AC12;234.AC11;2.34;0.016;504.576;0.03744;234;2025;20;Lofoten-Barents Sea
234.AC1A;234.AC12;5.33;0.016;504.576;0.08528;234;2025;20;Lofoten-Barents Sea
234.AC1B;234.AC1A;8.42;0.017;536.112;0.14314;234;2025;20;Lofoten-Barents Sea
234.AC2;234.AC12;19.88;0.016;504.576;0.31808;234;2025;20;Lofoten-Barents Sea
234.AD;234.AC2;44.99;0.019;599.184;0.85481;234;2025;20;Lofoten-Barents Sea
234.AE;234.AD;106.75;0.022;693.792;2.3485;234;2025;20;Lofoten-Barents Sea
234.B1;234.A4;7.48;0.011;346.896;0.08228;234;2025;20;Lofoten-Barents Sea
234.B20;234.B1;6.68;0.014;441.504;0.09352;234;2025;20;Lofoten-Barents Sea
234.B2A0;234.B20;51.88;0.015;473.04;0.7782;234;2025;20;Lofoten-Barents Sea
234.B2AZ;234.B2A0;55.07;0.016;504.576;0.88112;234;2025;20;Lofoten-Barents Sea
234.B2B0;234.B2A0;38.61;0.012;378.432;0.46332;234;2027;20;Lofoten-Barents Sea
234.B2BZ;234.B2B0;46.83;0.018;567.648;0.84294;234;2027;20;Lofoten-Barents Sea
234.B2C;234.B2B0;59.32;0.019;599.184;1.12708;234;2027;20;Lofoten-Barents Sea
234.B30;234.B20;70.12;0.014;441.504;0.98168;234;2025;20;Lofoten-Barents Sea
234.B3A;234.B30;5.27;0.01;315.36;0.0527;234;2025;20;Lofoten-Barents Sea
234.B3B;234.B3A;12.11;0.013;409.968;0.15743;234;2025;20;Lofoten-Barents Sea
234.B3C;234.B3B;9.25;0.013;409.968;0.12025;234;2025;20;Lofoten-Barents Sea
234.B41;234.B30;44.05;0.013;409.968;0.57265;234;2025;20;Lofoten-Barents Sea
234.B42;234.B41;0.34;0.009;283.824;0.00306;234;2025;20;Lofoten-Barents Sea
234.B4Z;234.B42;68.97;0.012;378.432;0.82764;234;2025;20;Lofoten-Barents Sea
234.B5;234.B42;29.88;0.011;346.896;0.32868;234;2025;20;Lofoten-Barents Sea
234.B6;234.B5;58.41;0.012;378.432;0.70092;234;2025;20;Lofoten-Barents Sea
234.BA;234.B6;14.57;0.011;346.896;0.16027;234;2025;20;Lofoten-Barents Sea
234.BB;234.BA;259.99;0.001;31.536;0.25999;234;2025;20;Lofoten-Barents Sea
234.BC;234.BB;483.15;0.002;63.072;0.9663;234;2027;20;Lofoten-Barents Sea
234.C0;234.B6;206.14;0.005;157.68;1.0307;234;2025;20;Lofoten-Barents Sea
234.CA0;234.C0;67.42;0.013;409.968;0.87646;234;2025;20;Lofoten-Barents Sea
234.CAZ;234.CA0;37.59;0.017;536.112;0.63903;234;2025;20;Lofoten-Barents Sea
234.CB0;234.CA0;0.57;0.013;409.968;0.00741;234;2025;20;Lofoten-Barents Sea
234.CBZ;234.CB0;106.01;0.016;504.576;1.69616;234;2025;20;Lofoten-Barents Sea
234.CC0;234.CB0;22.53;0.015;473.04;0.33795;234;2025;20;Lofoten-Barents Sea
234.CCZ;234.CC0;41.09;0.017;536.112;0.69853;234;2025;20;Lofoten-Barents Sea
234.CD;234.CC0;83.74;0.018;567.648;1.50732;234;2025;20;Lofoten-Barents Sea
234.D11;234.C0;38.78;0.01;315.36;0.3878;234;2025;20;Lofoten-Barents Sea
234.D12;234.D11;7.94;0.01;315.36;0.0794;234;2025;20;Lofoten-Barents Sea
234.D1Z;234.D12;74.44;0.015;473.04;1.1166;234;2025;20;Lofoten-Barents Sea
234.D2;234.D12;78.17;0.008;252.288;0.62536;234;2025;20;Lofoten-Barents Sea
234.DZ;234.D2;701.1;0.008;252.288;5.6088;234;2025;20;Lofoten-Barents Sea
234.E11;234.D2;34.95;0.011;346.896;0.38445;234;2025;20;Lofoten-Barents Sea
234.E12;234.E11;1.59;0.005;157.68;0.00795;234;2025;20;Lofoten-Barents Sea
234.E1Z;234.E12;52.85;0.015;473.04;0.79275;234;2025;20;Lofoten-Barents Sea
234.E2;234.E12;47.47;0.008;252.288;0.37976;234;2025;20;Lofoten-Barents Sea
234.EZ;234.E2;1677.18;0.008;252.288;13.41744;234;2025;20;Lofoten-Barents Sea
234.F110;234.E2;18.11;0.008;252.288;0.14488;234;2025;20;Lofoten-Barents Sea
234.F11Z;234.F110;33.22;0.014;441.504;0.46508;234;2025;20;Lofoten-Barents Sea
234.F12;234.F110;36.29;0.01;315.36;0.3629;234;2025;20;Lofoten-Barents Sea
234.F1A0;234.F12;12.68;0.011;346.896;0.13948;234;2025;20;Lofoten-Barents Sea
234.F1AZ;234.F1A0;45.12;0.015;473.04;0.6768;234;2025;20;Lofoten-Barents Sea
234.F1B0;234.F1A0;35.78;0.017;536.112;0.60826;234;2025;20;Lofoten-Barents Sea
234.F1BZ;234.F1B0;37.48;0.019;599.184;0.71212;234;2025;20;Lofoten-Barents Sea
234.F1C;234.F1B0;107.65;0.022;693.792;2.3683;234;2025;20;Lofoten-Barents Sea
234.F2;234.F12;187.82;0.009;283.824;1.69038;234;2025;20;Lofoten-Barents Sea
234.F30;234.F2;41.36;0.012;378.432;0.49632;234;2025;20;Lofoten-Barents Sea
234.F3A11;234.F30;2.46;0.01;315.36;0.0246;234;2025;20;Lofoten-Barents Sea
234.F3A12;234.F3A11;0.43;0.01;315.36;0.0043;234;2025;20;Lofoten-Barents Sea
234.F3A1Z;234.F3A12;32.35;0.02;630.72;0.647;234;2025;20;Lofoten-Barents Sea
234.F3A2;234.F3A12;0.57;0.009;283.824;0.00513;234;2025;20;Lofoten-Barents Sea
234.F3AZ;234.F3A2;49.66;0.022;693.792;1.09252;234;2025;20;Lofoten-Barents Sea
234.F3B0;234.F3A2;69.19;0.016;504.576;1.10704;234;2025;20;Lofoten-Barents Sea
234.F3BZ;234.F3B0;58.98;0.027;851.472;1.59246;234;2025;20;Lofoten-Barents Sea
234.F3C;234.F3B0;99.67;0.023;725.328;2.29241;234;2025;20;Lofoten-Barents Sea
234.F4;234.F30;18.48;0.009;283.824;0.16632;234;2025;20;Lofoten-Barents Sea
234.F50;234.F4;94.05;0.012;378.432;1.1286;234;2025;20;Lofoten-Barents Sea
234.F5A0;234.F50;45.65;0.014;441.504;0.6391;234;2021;20;Lofoten-Barents Sea
234.F5AZ;234.F5A0;25.89;0.014;441.504;0.36246;234;2021;20;Lofoten-Barents Sea
234.F5B;234.F5A0;63.86;0.017;536.112;1.08562;234;2021;20;Lofoten-Barents Sea
234.F6;234.F50;135.07;0.009;283.824;1.21563;234;2025;20;Lofoten-Barents Sea
234.F7;234.F6;57.99;0.01;315.36;0.5799;234;2021;20;Lofoten-Barents Sea
234.F8;234.F7;165.87;0.009;283.824;1.49283;234;2021;20;Lofoten-Barents Sea
234.FA0;234.F8;12.8;0.011;346.896;0.1408;234;2021;20;Lofoten-Barents Sea
234.FAZ;234.FA0;106.96;0.016;504.576;1.71136;234;2021;20;Lofoten-Barents Sea
234.FB0;234.FA0;32.04;0.011;346.896;0.35244;234;2021;20;Lofoten-Barents Sea
234.FBZ;234.FB0;112.83;0.011;346.896;1.24113;234;2021;20;Lofoten-Barents Sea
234.FC0;234.FB0;99.38;0.01;315.36;0.9938;234;2021;20;Lofoten-Barents Sea
234.FCZ;234.FC0;40.83;0.011;346.896;0.44913;234;2021;20;Lofoten-Barents Sea
234.FD;234.FC0;57.84;0.01;315.36;0.5784;234;2021;20;Lofoten-Barents Sea
234.FE;234.FD;88.22;0.011;346.896;0.97042;234;2021;20;Lofoten-Barents Sea
234.G1;234.F8;33.05;0.008;252.288;0.2644;234;2021;20;Lofoten-Barents Sea
234.G2;234.G1;325.35;0.009;283.824;2.92815;234;2021;20;Lofoten-Barents Sea
234.G30;234.G2;34.17;0.009;283.824;0.30753;234;2021;20;Lofoten-Barents Sea
234.G3Z;234.G30;68.05;0.01;315.36;0.6805;234;2021;20;Lofoten-Barents Sea
234.G4;234.G30;17.42;0.009;283.824;0.15678;234;2021;20;Lofoten-Barents Sea
234.G5;234.G4;35.34;0.008;252.288;0.28272;234;2021;20;Lofoten-Barents Sea
234.G6;234.G5;129.52;0.009;283.824;1.16568;234;2021;20;Lofoten-Barents Sea
234.GA10;234.G6;71.41;0.01;315.36;0.7141;234;2021;20;Lofoten-Barents Sea
234.GA1Z;234.GA10;53.01;0.01;315.36;0.5301;234;2021;20;Lofoten-Barents Sea
234.GA2;234.GA10;69.35;0.01;315.36;0.6935;234;2021;20;Lofoten-Barents Sea
234.GA3;234.GA2;14.46;0.01;315.36;0.1446;234;2021;20;Lofoten-Barents Sea
234.GA41;234.GA3;1.7;0.01;315.36;0.017;234;2021;20;Lofoten-Barents Sea
234.GA42;234.GA41;20.79;0.01;315.36;0.2079;234;2021;20;Lofoten-Barents Sea
234.GA4Z;234.GA42;89.34;0.011;346.896;0.98274;234;2021;20;Lofoten-Barents Sea
234.GAA;234.GA42;133.37;0.01;315.36;1.3337;234;2021;20;Lofoten-Barents Sea
234.GAB1;234.GAA;2.15;0.01;315.36;0.0215;234;2021;20;Lofoten-Barents Sea
234.GAB2;234.GAB1;17.86;0.011;346.896;0.19646;234;2021;20;Lofoten-Barents Sea
234.GAB3;234.GAB2;0.13;0.01;315.36;0.0013;234;2021;20;Lofoten-Barents Sea
234.GAB4;234.GAB3;0.81;0.011;346.896;0.00891;234;2021;20;Lofoten-Barents Sea
234.GAB5;234.GAB4;4.35;0.011;346.896;0.04785;234;2021;20;Lofoten-Barents Sea
234.GAB6;234.GAB5;24.49;0.013;409.968;0.31837;234;2021;20;Lofoten-Barents Sea
234.GAC;234.GAB6;51.21;0.015;473.04;0.76815;234;2021;20;Lofoten-Barents Sea
234.GB0;234.GA42;6.46;0.01;315.36;0.0646;234;2021;20;Lofoten-Barents Sea
234.GBA0;234.GB0;43.38;0.011;346.896;0.47718;234;2021;20;Lofoten-Barents Sea
234.GBAA;234.GBA0;47.75;0.011;346.896;0.52525;234;2021;20;Lofoten-Barents Sea
234.GBAB;234.GBAA;19.42;0.012;378.432;0.23304;234;2021;20;Lofoten-Barents Sea
234.GBAC;234.GBAB;36.07;0.013;409.968;0.46891;234;2021;20;Lofoten-Barents Sea
234.GBB10;234.GBA0;10.98;0.01;315.36;0.1098;234;2021;20;Lofoten-Barents Sea
234.GBB1Z;234.GBB10;55.63;0.012;378.432;0.66756;234;2021;20;Lofoten-Barents Sea
234.GBB2;234.GBB10;29.87;0.01;315.36;0.2987;234;2021;20;Lofoten-Barents Sea
234.GBB30;234.GBB2;20.9;0.01;315.36;0.209;234;2021;20;Lofoten-Barents Sea
234.GBB3A0;234.GBB30;6.06;0.01;315.36;0.0606;234;2021;20;Lofoten-Barents Sea
234.GBB3AZ;234.GBB3A0;35.74;0.011;346.896;0.39314;234;2021;20;Lofoten-Barents Sea
234.GBB3B;234.GBB3A0;26.63;0.01;315.36;0.2663;234;2021;20;Lofoten-Barents Sea
234.GBB4;234.GBB30;28.29;0.01;315.36;0.2829;234;2021;20;Lofoten-Barents Sea
234.GBB5;234.GBB4;14.39;0.01;315.36;0.1439;234;2021;20;Lofoten-Barents Sea
234.GBB6;234.GBB5;62.63;0.01;315.36;0.6263;234;2021;20;Lofoten-Barents Sea
234.GBBA0;234.GBB6;29.71;0.01;315.36;0.2971;234;2021;20;Lofoten-Barents Sea
234.GBBAZ;234.GBBA0;58.66;0.01;315.36;0.5866;234;2021;20;Lofoten-Barents Sea
234.GBBB;234.GBBA0;49.27;0.01;315.36;0.4927;234;2021;20;Lofoten-Barents Sea
234.GBBC;234.GBBB;39.88;0.01;315.36;0.3988;234;2011;20;Lofoten-Barents Sea
234.GBBD;234.GBBC;46.36;0.011;346.896;0.50996;234;2011;20;Lofoten-Barents Sea
234.GBC10;234.GBB6;8.4;0.01;315.36;0.084;234;2021;20;Lofoten-Barents Sea
234.GBC1Z;234.GBC10;49.08;0.01;315.36;0.4908;234;2021;20;Lofoten-Barents Sea
234.GBC2;234.GBC10;7.41;0.01;315.36;0.0741;234;2021;20;Lofoten-Barents Sea
234.GBC3;234.GBC2;17.28;0.01;315.36;0.1728;234;2021;20;Lofoten-Barents Sea
234.GBC4;234.GBC3;43.55;0.01;315.36;0.4355;234;2021;20;Lofoten-Barents Sea
234.GBCA0;234.GBC4;7.65;0.01;315.36;0.0765;234;2021;20;Lofoten-Barents Sea
234.GBCAZ;234.GBCA0;45.08;0.011;346.896;0.49588;234;2011;20;Lofoten-Barents Sea
234.GBCB0;234.GBCA0;25.19;0.01;315.36;0.2519;234;2011;20;Lofoten-Barents Sea
234.GBCBA0;234.GBCB0;0.11;0.009;283.824;0.00099;234;2011;20;Lofoten-Barents Sea
234.GBCBAZ;234.GBCBA0;35.71;0.011;346.896;0.39281;234;2011;20;Lofoten-Barents Sea
234.GBCBB;234.GBCBA0;36.73;0.011;346.896;0.40403;234;2011;20;Lofoten-Barents Sea
234.GBCC;234.GBCB0;3.24;0.01;315.36;0.0324;234;2011;20;Lofoten-Barents Sea
