regine;fylke_sone
101.71;15_1
101.72;15_1
101.73;15_1
101.74;15_1
101.81;15_1
101.82;15_1
101.830;15_1
101.83Z;15_1
101.8A;15_1
101.8B;15_1
101.91;15_1
101.92;15_1
101.93;15_1
101.94;15_1
102.111;15_1
102.112;15_1
102.11Z;15_1
102.121;15_1
102.1220;15_1
102.122Z;15_1
102.12Z;15_1
102.21;15_1
102.22;15_1
102.2Z;15_1
102.30;15_1
102.3Z;15_1
102.410;15_1
102.41Z;15_1
102.42;15_1
102.430;15_1
102.43Z;15_1
102.440;15_1
102.44Z;15_1
102.45;15_1
102.4Z;15_1
102.51;15_1
102.52;15_1
102.5Z;15_1
102.61;15_1
102.620;15_1
102.62Z;15_1
102.6Z;15_1
102.710;15_1
102.71Z;15_1
102.720;15_1
102.72Z;15_2
102.7Z;15_1
103.11;15_2
103.12;15_2
103.1A0;15_2
103.1AZ;15_2
103.1B0;15_2
103.1BA;15_2
103.1BB;15_2
103.1C;15_2
103.21;15_2
103.220;15_2
103.22Z;15_2
103.2A;15_2
103.2B0;15_2
103.2BA;15_2
103.2BB;15_2
103.2BC;15_2
103.2BD;15_2
103.2C;15_2
103.2D0;15_2
103.2DA;15_2
103.2DB;15_2
103.2E;15_2
103.2F;15_2
103.3;15_2
103.41;15_2
103.420;15_2
103.42Z;15_2
103.4A0;15_2
103.4AA0;15_2
103.4AAA;15_2
103.4AAB;15_2
103.4AB;15_2
103.4AC1;15_2
103.4AC2;15_2
103.4B;15_2
103.510;15_2
103.51Z;15_2
103.52;15_2
103.5Z;15_2
103.610;15_2
103.61Z;15_2
103.62;15_2
103.630;15_2
103.63Z;15_2
103.640;15_2
103.64Z;15_2
103.6Z;15_2
103.A11;15_2
103.A12;15_2
103.A1Z;15_2
103.A20;15_2
103.A2A;15_2
103.A2B;15_2
103.A2C1;15_2
103.A2C2;15_2
103.A2C3;15_2
103.A2C4;15_2
103.A2C5;15_2
103.A2C6;15_2
103.A31;15_2
103.A321;15_2
103.A322;15_2
103.A41;15_2
103.A421;15_2
103.A422;15_2
103.A4A;15_2
103.A4B;15_2
103.AA1;15_2
103.AA2;15_2
103.AA3;15_2
103.AA4;15_2
103.AB;15_2
103.AC;15_2
103.B0;15_2
103.BA0;15_2
103.BAZ;15_2
103.BB0;15_2
103.BBA;15_2
103.BBB;15_2
103.BBC;15_2
103.BBD;15_2
103.BC1;15_2
103.BC21;15_2
103.BC22;15_2
103.BC2A;15_2
103.BC2B;15_2
103.BC2C;15_2
103.BCZ;15_2
103.BD;15_2
103.BE;15_2
103.BF;15_2
103.C1;15_2
103.C21;15_2
103.C22;15_2
103.C2A;15_2
103.C2B;15_2
103.C2C;15_2
103.CA0;15_2
103.CAZ;15_2
103.CB;15_2
103.D1;15_2
103.D21;15_2
103.D22;15_2
103.D2Z;15_2
103.E;15_2
104.110;15_2
104.11A;15_2
104.11B;15_2
104.120;15_2
104.12Z;15_2
104.13;15_2
104.1Z;15_2
104.21;15_2
104.22;15_2
104.2A0;15_2
104.2AZ;15_2
104.2B;15_2
104.2C;15_2
104.310;15_2
104.31Z;15_2
104.32;15_2
104.3Z;15_2
104.4;15_2
104.A;15_2
104.B1;15_2
104.B2;15_2
104.B31;15_2
104.B32;15_2
104.B3A0;15_2
104.B3AA10;15_2
104.B3AA1A;15_2
104.B3AA1B;15_2
104.B3AA2;15_2
104.B3AA3;15_2
104.B3AA4;15_2
104.B3AA5;15_2
104.B3AA6;15_2
104.B3AB;15_2
104.B3AC;15_2
104.B3B;15_2
104.B3C1;15_2
104.B3C20;15_2
104.B3C2A;15_2
104.B3C2B;15_2
104.B3C3;15_2
104.B3C4;15_2
104.B3D;15_2
104.B3E;15_2
104.B3F;15_2
104.B4;15_2
104.C10;15_2
104.C1A;15_2
104.C1B;15_2
104.C2;15_2
104.C31;15_2
104.C32;15_2
104.C330;15_2
104.C33A;15_2
104.C33B;15_2
104.C34;15_2
104.C3A;15_2
104.C3B;15_2
104.C41;15_2
104.C42;15_2
104.C43;15_2
104.C44;15_2
104.C4A;15_2
104.C4B;15_2
104.C4C;15_2
104.C50;15_2
104.C5A;15_2
104.C5B;15_2
104.C5C;15_2
104.C6;15_2
104.C7110;15_2
104.C711A;15_2
104.C711B;15_2
104.C7120;15_2
104.C712A;15_2
104.C712B;15_2
104.C7130;15_2
104.C713A;15_2
104.C713B;15_2
104.C7140;15_2
104.C714A;15_2
104.C714B;15_2
104.C7150;15_2
104.C715A;15_2
104.C715B;15_2
104.C715C;15_2
104.C716;15_2
104.C717;15_2
104.C71A;15_2
104.C71B;15_2
104.C72;15_2
104.C811;15_2
104.C812;15_2
104.C813;15_2
104.C814;15_2
104.C815;15_2
104.C816;15_2
104.C817;15_2
104.C82;15_2
104.C8A;15_2
104.C8B;15_2
104.D1;15_2
104.D21;15_2
104.D22;15_2
104.D2Z;15_2
104.D30;15_2
104.D3A;15_2
104.D3B;15_2
104.D3C;15_2
104.D4;15_2
104.D51;15_2
104.D52;15_2
104.D5A0;15_2
104.D5AZ;15_2
104.D5B;15_2
104.D61;15_2
104.D62;15_2
104.D6Z;15_2
105.11;15_1
105.12;15_1
105.13;15_1
105.1Z;15_1
105.20;15_1
105.2Z;15_1
105.31;15_1
105.32;15_1
105.3A0;15_1
105.3AZ;15_1
105.3B;15_1
105.3C;15_1
105.3D;15_1
105.3E;15_1
105.3F;15_1
105.41;15_1
105.420;15_1
105.42Z;15_1
105.4A1;15_1
105.4A2;15_1
105.4A30;15_1
105.4A3A;15_1
105.4A3B;15_1
105.4A4;15_1
105.4A5;15_1
105.4A6;15_1
105.4B;15_1
105.5;15_1
105.610;15_1
105.61Z;15_1
105.62;15_1
105.6Z;15_1
105.A;15_1
105.B;15_1
105.C;15_1
105.D;15_1
105.E;15_1
106.1;15_1
106.2;15_1
106.310;15_1
106.31Z;15_1
106.320;15_1
106.32Z;15_1
106.330;15_1
106.33Z;15_1
106.340;15_1
106.34Z;15_1
106.350;15_1
106.35Z;15_1
106.410;15_1
106.41Z;15_1
106.420;15_1
106.42Z;15_1
106.430;15_1
106.43Z;15_1
106.440;15_1
106.44Z;15_1
106.450;15_1
106.45Z;15_1
106.460;15_1
106.46Z;15_1
106.470;15_1
106.47Z;15_1
107.1;15_1
107.211;15_1
107.2120;15_1
107.212Z;15_1
107.21Z;15_1
107.22;15_1
107.2Z;15_1
107.31;15_1
107.3210;15_1
107.321Z;15_1
107.322;15_1
107.32Z;15_1
107.3A0;15_1
107.3AZ;15_1
107.3B;15_1
107.41;15_1
107.420;15_1
107.42Z;15_1
107.4Z;15_1
107.51;15_1
107.52;15_1
107.5Z;15_1
107.610;15_1
107.61Z;15_1
107.62;15_1
107.631;15_1
107.632;15_1
107.63A;15_1
107.63B;15_1
107.63C;15_1
107.6A;15_1
107.6B;15_1
107.6C;15_1
108.110;15_1
108.11Z;15_1
108.12;15_1
108.13;15_1
108.1Z;15_1
108.21;15_1
108.2210;15_1
108.221Z;15_1
108.2220;15_1
108.222Z;15_1
108.223;15_1
108.22Z;15_1
108.2A;15_1
108.2B;15_1
108.2C;15_1
108.30;15_1
108.3Z;15_1
108.410;15_1
108.41Z;15_1
108.42;15_1
108.4Z;15_1
109.1110;15_1
109.111Z;15_1
109.112;15_1
109.11Z;15_1
109.12;15_1
109.1A;15_1
109.1B;15_1
109.1C;15_1
109.21;15_1
109.220;15_1
109.22A;15_1
109.22B;15_1
109.2A;15_1
109.2B;15_1
109.31;15_2
109.32;15_2
109.3Z;15_2
109.41;15_2
109.42;15_2
109.4A0;15_2
109.4AZ;15_2
109.4B;15_2
109.51;15_2
109.52;15_2
109.5A1;15_2
109.5A2;15_2
109.5A3;15_2
109.5A4;15_2
109.5B1;15_2
109.5B2;15_2
109.5B31;15_2
109.5B32;15_2
109.5B3A;15_2
109.5B3B;15_2
109.5B4;15_2
109.5B9;15_2
109.5BA1;15_2
109.5BA2;15_2
109.5BA3;15_2
109.5BA4;15_2
109.5BAA;15_2
109.5BAB;15_2
109.5BAC;15_2
109.5BB;15_2
109.5BC;15_2
109.5C0;15_2
109.5CA11;15_2
109.5CA12;15_2
109.5CA21;15_2
109.5CA22;15_2
109.5CA3;15_2
109.5CA4;15_2
109.5CB;15_2
109.5CC;15_2
109.5D1;15_2
109.5D2;15_2
109.5D3;15_2
109.5D4;15_2
109.5D5;15_2
109.5D6;15_2
109.5E1;15_2
109.5E2;15_2
109.5E3;15_2
109.5E4;15_2
109.5E5;15_2
109.5E6;15_2
109.5E7;15_2
109.5E8;15_2
109.5F;15_2
109.5G;15_2
109.60;15_2
109.6Z;15_2
109.7110;15_2
109.711Z;15_2
109.712;15_2
109.71Z;15_2
109.72;15_2
109.7Z;15_2
109.A0;15_2
109.AA;15_2
109.AB;15_2
109.AC;15_2
109.B1;15_2
109.B20;15_2
109.B2A0;15_2
109.B2AZ;15_2
109.B2B;15_2
109.B3;15_2
109.B4;15_2
109.BA10;15_2
109.BA1Z;15_2
109.BA2;15_2
109.BAA0;15_2
109.BAAZ;15_2
109.BAB0;15_2
109.BABA;15_2
109.BABB;15_2
109.BABC;15_2
109.BAC1;15_2
109.BAC2;15_2
109.BAC3;15_2
109.BAC4;15_2
109.BB1;15_2
109.BB2;15_2
109.BBZ;15_2
109.BC1;15_2
109.BC2;15_2
109.BC3;15_2
109.BC4;15_2
109.BC5;15_2
109.BC6;15_2
109.BC7;15_2
109.BC8;15_2
109.C0;15_2
109.CA;15_2
109.CB1;15_2
109.CB2;15_2
109.CB3;15_2
109.CB4;15_2
109.CC1;15_2
109.CC2;15_2
109.CC3;15_2
109.CC4;15_2
109.CCA;15_2
109.CCB;15_2
109.CD1;15_2
109.CD2;15_2
109.CD3;15_2
109.CD4;15_2
109.D11;15_2
109.D12;15_2
109.D1Z;15_2
109.D2;15_2
109.DA;15_2
109.DB;15_2
109.DC;15_2
109.E1;16_2
109.E20;16_2
109.E2A;16_2
109.E2B;16_2
109.E2C;16_2
109.E31;16_2
109.E32;16_2
109.E33;16_2
109.E41;16_2
109.E421;16_2
109.E422;16_2
109.E42Z;16_2
109.E4A;16_2
109.E4B;16_2
109.EZ;16_2
109.F10;16_2
109.F1Z;16_2
109.F21;16_2
109.F22;16_2
109.F2Z;16_2
109.F3;16_2
109.F4;16_2
109.FA1;16_2
109.FA20;16_2
109.FA2Z;16_2
109.FA3;16_2
109.FA40;16_2
109.FA4Z;16_2
109.FB1;16_2
109.FB2;16_2
109.FB31;16_2
109.FB320;16_2
109.FB32Z;16_2
109.FB41;16_2
109.FB42;16_2
109.G10;16_2
109.G1Z;16_2
109.G2;16_2
109.G3;16_2
109.G41;16_2
109.G42;16_2
109.G4Z;16_2
109.GZ;16_2
109.H0;16_2
109.HZ;16_2
109.J;16_2
110.11;15_1
110.120;15_1
110.12Z;15_1
110.130;15_1
110.13Z;15_1
110.14;15_1
110.15;15_1
110.160;15_1
110.16Z;15_1
110.210;15_1
110.21Z;15_1
110.220;15_1
110.22Z;15_1
110.31;15_1
110.320;15_1
110.32Z;15_1
110.330;15_1
110.33Z;15_1
110.34;15_1
110.3Z;15_1
111.1;15_1
111.210;15_1
111.21Z;15_1
111.22;15_1
111.2A;15_1
111.2B;15_1
111.2C;15_1
111.310;15_1
111.31Z;15_1
111.32;15_1
111.3A;15_1
111.3B;15_1
111.411;15_1
111.4120;15_1
111.412Z;15_1
111.420;15_1
111.42Z;15_1
111.4A;15_1
111.4B;15_1
111.4C;15_1
111.4D0;15_1
111.4DA;15_1
111.4DB;15_1
111.4E;15_1
111.51;15_2
111.52;15_2
111.5A1;15_2
111.5A2;15_2
111.5A3;15_2
111.5A4;15_2
111.5AA;15_2
111.5AB;15_2
111.5AC;15_2
111.5B1;15_2
111.5B2;15_2
111.5B3;15_2
111.5B4;15_2
111.5BA;15_2
111.5BB;15_2
111.5C;15_2
111.6;15_2
111.7110;15_2
111.711Z;15_2
111.712;15_2
111.720;15_2
111.72Z;15_2
111.7A0;15_2
111.7AZ;15_2
111.7B;15_2
111.A0;15_2
111.AZ;15_2
111.B0;15_2
111.BA0;15_2
111.BAA;15_2
111.BAB;15_2
111.BB;15_2
111.BC;15_2
111.BD;15_2
111.C1;15_2
111.C20;15_2
111.C2A;15_2
111.C2B;15_2
111.C3;15_2
111.C4;15_2
111.D;15_2
111.E;15_2
112.1;15_2
112.20;15_2
112.2A0;15_2
112.2AA;15_2
112.2AB;15_2
112.2B;15_2
112.31;15_2
112.32;15_2
112.3A1;15_2
112.3A2;15_2
112.3A3;15_2
112.3A4;15_2
112.3AA1;15_2
112.3AA2;15_2
112.3AA30;15_2
112.3AA3Z;15_2
112.3AA4;15_2
112.3AA5;15_2
112.3AA6;15_2
112.3AAA;15_2
112.3AAB;15_2
112.3AAC;15_2
112.3AAD;15_2
112.3AB1;15_2
112.3AB2;15_2
112.3AB3;15_2
112.3AB4;15_2
112.3AC;15_2
112.3B0;15_2
112.3BA;15_2
112.3BB;15_2
112.3BC;15_2
112.3BD;15_2
112.3C1;15_2
112.3C20;15_2
112.3C2A;15_2
112.3C2B;15_2
112.3C3;15_2
112.3C4;15_2
112.41;15_2
112.420;15_2
112.42Z;15_2
112.4Z;15_2
112.5;15_2
112.A0;15_2
112.AA1;15_2
112.AA210;15_2
112.AA21A;15_2
112.AA21B;15_2
112.AA220;15_2
112.AA22A0;15_2
112.AA22AA;15_2
112.AA22AB;15_2
112.AA22B;15_2
112.AA22C;15_2
112.AB1;15_2
112.AB2;15_2
112.AB3;15_2
112.AB4;15_2
112.AB5;15_2
112.AB6;15_2
112.AB7;15_2
112.AB8;15_2
112.B0;15_2
112.BA;15_2
112.BB;15_2
112.BC;15_2
112.BD1;15_2
112.BD20;15_2
112.BD2Z;15_2
112.BD3;15_2
112.BD40;15_2
112.BD4Z;15_2
112.BD5;15_2
112.BD61;15_2
112.BD62;15_2
112.BD6Z;15_2
112.C11;15_2
112.C12;15_2
112.C1A1;15_2
112.C1A20;15_2
112.C1A2Z;15_2
112.C1A3;15_2
112.C1A40;15_2
112.C1A4A;15_2
112.C1A4B;15_2
112.C1A5;15_2
112.C1A6;15_2
112.C1A7;15_2
112.C1A8;15_2
112.C1B;15_2
112.C2;15_2
112.CA111;15_2
112.CA112;15_2
112.CA11A0;15_2
112.CA11AA;15_2
112.CA11AB;15_2
112.CA11B;15_2
112.CA12;15_2
112.CA211;15_2
112.CA212;15_2
112.CA22;15_2
112.CA2Z;15_2
112.CAZ;15_2
112.CB1;15_2
112.CB20;15_2
112.CB2A;15_2
112.CB2B;15_2
112.CB2C;15_2
112.CB3;15_2
112.CB4;15_2
112.CC1;15_2
112.CC2;15_2
112.CC3;15_2
112.CC4;15_2
112.CC5;15_2
112.CC6;15_2
112.D111;15_2
112.D112;15_2
112.D113;15_2
112.D11A0;15_2
112.D11AZ;15_2
112.D11B;15_2
112.D11C;15_2
112.D12;15_2
112.D1Z;15_2
112.D211;15_2
112.D212;15_2
112.D213;15_2
112.D21A;15_2
112.D21B;15_2
112.D22;15_2
112.D2Z;15_2
112.D31;15_2
112.D32;15_2
112.D3Z;15_2
112.D41;15_2
112.D42;15_2
113.1;15_1
113.210;15_1
113.21Z;15_1
113.220;15_1
113.22Z;15_1
113.2Z;15_1
113.3;15_1
113.410;15_1
113.41A;15_1
113.41B;15_1
113.41C;15_1
113.41D;15_1
113.421;15_1
113.4220;15_1
113.422Z;15_1
113.42Z;15_1
113.43;15_1
113.4A;15_1
113.4B;15_1
113.4C;15_1
113.5110;15_1
113.511Z;15_1
113.5120;15_1
113.512Z;15_1
113.51Z;15_1
113.52;15_1
113.5Z;15_1
113.61;15_1
113.62;15_1
113.6Z;15_1
113.710;15_1
113.71Z;15_1
113.721;15_1
113.722;15_1
113.72Z;15_1
113.81;15_1
113.82;15_1
113.8Z;15_1
113.A0;15_1
113.AA0;15_1
113.AAA;15_1
113.AAB;15_1
113.AB;15_1
113.AC;15_1
113.B;15_1
113.C0;15_1
113.CZ;15_1
113.D0;15_1
113.DZ;15_1
113.E;15_1
113.F;15_1
114.11;15_1
114.120;15_1
114.12Z;15_1
114.13;15_1
114.14;15_1
114.1A;15_1
114.1B;15_1
114.1C;15_1
114.211;15_1
114.2120;15_1
114.212Z;15_1
114.213;15_1
114.221;15_1
114.222;15_1
114.310;15_1
114.31Z;15_1
114.320;15_1
114.32Z;15_1
114.330;15_1
114.33Z;15_1
114.34;15_1
115.10;15_1
115.1Z;15_1
115.2110;15_1
115.211Z;15_1
115.212;15_1
115.21Z;15_1
115.22;15_1
115.2Z;15_1
115.31;15_1
115.32;15_1
115.3Z;15_1
116.1;15_1
116.21;15_1
116.22;15_1
116.2Z;15_1
116.3;15_1
116.4;15_1
116.5;15_1
116.61;15_1
116.62;15_1
116.6A;15_1
116.6B;15_1
116.7;16_1
116.81;16_1
116.82;16_1
116.8A;16_1
116.8B;16_1
116.8C;16_1
116.A0;16_1
116.AA;16_1
116.AB;16_1
116.AC;16_1
116.B;16_1
117.11;16_1
117.121;16_1
117.122;16_1
117.123;16_1
117.12A;16_1
117.12B;16_1
117.12C;16_1
117.12D;16_1
117.13;16_1
117.1A;16_1
117.1B;16_1
117.1C;16_1
117.210;16_1
117.21Z;16_1
117.22;16_1
117.230;16_1
117.23Z;16_1
117.2Z;16_1
117.310;16_1
117.31Z;16_1
117.32;16_1
117.3A;16_1
117.3B;16_1
117.3C;16_1
117.41;16_1
117.421;16_1
117.422;16_1
117.423;16_1
117.424;16_1
117.4250;16_1
117.425Z;16_1
117.426;16_1
117.427;16_1
117.42Z;16_1
117.4Z;16_1
118.110;16_1
118.11Z;16_1
118.12;16_1
118.130;16_1
118.13Z;16_1
118.140;16_1
118.14Z;16_1
118.1Z;16_1
118.210;16_1
118.21Z;16_1
118.220;16_1
118.22Z;16_1
118.230;16_1
118.23Z;16_1
118.2Z;16_1
118.3;16_1
119.110;16_1
119.11Z;16_1
119.12;16_1
119.1A;16_1
119.1B11;16_1
119.1B12;16_1
119.1B1Z;16_1
119.1B21;16_1
119.1B220;16_1
119.1B22A;16_1
119.1B22B;16_1
119.1B23;16_1
119.1B2A;16_1
119.1B2B;16_1
119.1C;16_1
119.1D1;16_1
119.1D2;16_1
119.1D3;16_1
119.1D4;16_1
119.1E11;16_1
119.1E12;16_1
119.1E1Z;16_1
119.1E2;16_1
119.1F;16_1
119.210;16_1
119.21A;16_1
119.21B;16_1
119.22;16_1
119.2A;16_1
119.2B;16_1
119.31;16_1
119.32;16_1
119.330;16_1
119.33Z;16_1
119.3A0;16_1
119.3AA;16_1
119.3AB;16_1
119.3B;16_1
119.3C;16_1
119.4110;16_1
119.411Z;16_1
119.412;16_1
119.41Z;16_1
119.420;16_1
119.42A;16_1
119.42B;16_1
119.42C;16_1
119.42D;16_1
119.42E;16_1
119.42F;16_1
119.43;16_1
119.4Z;16_1
119.50;16_1
119.5Z;16_1
119.610;16_1
119.61A;16_1
119.61B;16_1
119.61C;16_1
119.621;16_1
119.622;16_1
119.62A;16_1
119.62B;16_1
119.63;16_1
119.6A;16_1
119.6B;16_1
119.6C;16_1
119.71;16_1
119.72;16_1
119.73;16_1
119.74;16_1
119.81;16_1
119.820;16_1
119.82Z;16_1
119.8A;16_1
119.8B;16_1
119.8C;16_1
119.91;16_1
119.92;16_1
119.9A;16_1
119.9B;16_1
119.9C;16_1
120.111;16_1
120.1120;16_1
120.112Z;16_1
120.11Z;16_1
120.12;16_1
120.1Z;16_1
120.21;16_1
120.22;16_1
120.2A1;16_1
120.2A2;16_1
120.2A3;16_1
120.2A4;16_1
120.2A5;16_1
120.2A6;16_1
120.2B;16_1
120.2C;16_1
120.2D;16_1
120.2E;16_1
120.2F;16_1
120.31;16_1
120.32;16_1
120.3Z;16_1
120.41;16_1
120.42;16_1
120.4A1;16_1
120.4A2;16_1
120.4A3;16_1
120.4A4;16_1
120.4B;16_1
121.11;16_1
121.12;16_1
121.1A1;16_1
121.1A2;16_1
121.1A3;16_1
121.1A4;16_1
121.1B1;16_1
121.1B2;16_1
121.1B31;16_1
121.1B32;16_1
121.1B3A;16_1
121.1B3B;16_1
121.1B3C;16_1
121.1B3D;16_1
121.1B4;16_1
121.1C;16_1
121.1D1;16_1
121.1D2;16_1
121.1D3;16_1
121.1D4;16_1
121.21;16_1
121.22;16_1
121.2Z;16_1
121.A111;16_1
121.A1120;16_1
121.A112Z;16_1
121.A121;16_1
121.A122;16_1
121.A12Z;16_1
121.A1Z;16_1
121.A2110;16_1
121.A211Z;16_1
121.A212;16_1
121.A21Z;16_1
121.A221;16_1
121.A222;16_1
121.A30;16_1
121.A3A;16_1
121.A3B;16_1
121.A3C;16_1
121.A41;16_1
121.A42;16_1
121.AA1;16_1
121.AA2;16_1
121.AA3;16_1
121.AA4;16_1
121.AAA;16_1
121.AAB;16_1
121.AAC;16_1
121.AB0;16_1
121.ABA;16_1
121.ABB;16_1
121.ABC;16_1
121.AC;16_1
121.B11;16_2
121.B12;16_2
121.B1Z;16_2
121.B21;16_2
121.B22;16_2
121.B2A;16_1
121.B2B;16_1
121.B31;16_2
121.B32;16_2
121.B3A0;16_2
121.B3AA1;16_2
121.B3AA20;16_2
121.B3AA2A;16_2
121.B3AA2B;16_2
121.B3AA3;16_2
121.B3AA4;16_2
121.B3AB;16_2
121.B3B;16_2
121.B3C;16_2
121.B3D;16_2
121.B4;16_2
121.BA0;16_2
121.BAA;16_2
121.BAB;16_2
121.BB11;16_2
121.BB12;16_2
121.BB1A;16_2
121.BB1B;16_2
121.BB21;16_2
121.BB22;16_2
121.BB2A;16_2
121.BB2B;16_2
121.BC11;16_2
121.BC12;16_2
121.BC1Z;16_2
121.BC21;16_2
121.BC22;16_2
121.BC2Z;16_2
121.BD;16_2
121.C1;16_2
121.C2;16_2
121.C31;16_2
121.C32;16_2
121.C3Z;16_2
121.C4;16_2
121.C5;16_2
121.C61;16_2
121.C62;16_2
121.C6A0;16_2
121.C6AZ;16_2
121.C6B;16_2
121.CA0;16_2
121.CAZ;16_2
121.CB0;16_2
121.CBZ;16_2
121.CC0;16_2
121.CCZ;16_2
121.CD;16_2
121.D0;16_2
121.DA0;16_2
121.DAA0;16_2
121.DAAA;16_2
121.DAAB;16_2
121.DAB0;16_2
121.DABA;16_2
121.DABB;16_2
121.DAC1;16_2
121.DAC2;16_2
121.DAC3;16_2
121.DAC4;16_2
121.DAC5;16_2
121.DAC6;16_2
121.DB;16_2
121.DC;16_2
121.DD;16_2
121.E1;16_2
121.E20;16_2
121.E2A;16_2
121.E2B;16_2
121.E2C;16_2
121.E2D;16_2
121.E31;16_2
121.E32;16_2
121.E41;16_2
121.E42;16_2
121.E4A;16_2
121.E4B;16_2
121.E50;16_2
121.E5A;16_2
121.E5B;16_2
121.E6;16_2
121.E7;16_2
121.E81;16_2
121.E82;16_2
121.E8A;16_2
121.E8B;16_2
121.E8C;16_2
121.EA0;16_2
121.EAA;16_2
121.EAB;16_2
121.EB0;16_2
121.EBA;16_2
121.EBB;16_2
121.EC0;16_2
121.ECZ;16_2
121.ED0;16_2
121.EDZ;16_2
121.EE;16_2
121.F1;16_2
121.F21;16_2
121.F22;16_2
121.F2Z;16_2
121.FA;16_2
121.FB;16_2
121.FC;16_2
121.G1;16_2
121.G2;16_2
121.G30;16_2
121.G3A;16_2
121.G3B;16_2
121.G4;16_2
121.G5;16_2
121.G6;16_2
121.G7;16_2
121.G8;16_2
122.11;16_1
122.12;16_1
122.1A;16_1
122.1B;16_1
122.1C;16_1
122.210;16_1
122.21Z;16_1
122.22;16_1
122.2A1;16_1
122.2A2;16_1
122.2A3;16_1
122.2A4;16_1
122.2A5;16_1
122.2A6;16_1
122.2B11;16_1
122.2B12;16_1
122.2B1A;16_1
122.2B1B;16_1
122.2B2;16_1
122.2C;16_1
122.2D;16_1
122.31;16_1
122.32;16_1
122.3Z;16_1
122.A11;16_1
122.A12;16_1
122.A13;16_1
122.A140;16_1
122.A14Z;16_1
122.A15;16_1
122.A1Z;16_1
122.A210;16_1
122.A21Z;16_1
122.A220;16_1
122.A22Z;16_1
122.A230;16_1
122.A23Z;16_1
122.A24;16_1
122.A25;16_1
122.A2Z;16_1
122.A31;16_2
122.A32;16_2
122.A3A1;16_2
122.A3A2;16_2
122.A3A3;16_2
122.A3A4;16_2
122.A3B;16_2
122.A3C;16_2
122.A3D;16_2
122.A41;16_2
122.A420;16_2
122.A42Z;16_2
122.A4Z;16_2
122.AA1;16_2
122.AA2;16_2
122.AA3;16_2
122.AA4;16_2
122.AA5;16_2
122.AA6;16_2
122.AAA1;16_2
122.AAA20;16_2
122.AAA2A;16_2
122.AAA2B;16_2
122.AAA3;16_2
122.AAA4;16_2
122.AAB;16_2
122.AB;16_2
122.AC1;16_2
122.AC21;16_2
122.AC22;16_2
122.AC2Z;16_2
122.AC3;16_2
122.AC4;16_2
122.AD;16_2
122.AE;16_2
122.B10;16_2
122.B1Z;16_2
122.B20;16_2
122.B2Z;16_2
122.B3;16_2
122.B40;16_2
122.B4Z;16_2
122.B5;16_2
122.B6;16_2
122.BA0;16_2
122.BAA0;16_2
122.BAAA;16_2
122.BAAB;16_2
122.BAB;16_2
122.BAC;16_2
122.BB10;16_2
122.BB1Z;16_2
122.BB2;16_2
122.BB3;16_2
122.BB4;16_2
122.BBZ;16_2
122.BC0;16_2
122.BCZ;16_2
122.BD0;16_2
122.BDZ;16_2
122.BE;16_2
122.C1;16_2
122.C2;16_2
122.C3;16_2
122.C40;16_2
122.C4A;16_2
122.C4B;16_2
122.C4C;16_2
122.CA0;16_2
122.CAA0;16_2
122.CAAA;16_2
122.CAAB;16_2
122.CAAC;16_2
122.CAB;16_2
122.CAC;16_2
122.CB;16_2
122.D0;16_2
122.DA;16_2
122.DB0;16_2
122.DBZ;16_2
122.DC0;16_2
122.DCZ;16_2
122.DD;16_2
122.DE;16_2
122.E11;16_2
122.E12;16_2
122.E1Z;16_2
122.E20;16_2
122.E2Z;16_2
122.E31;16_2
122.E32;16_2
122.E3Z;16_2
122.E40;16_2
122.E4A0;16_2
122.E4AA0;16_2
122.E4AAZ;16_2
122.E4AB;16_2
122.E4B1;16_2
122.E4B2;16_2
122.E4B3;16_2
122.E4B40;16_2
122.E4B4A;16_2
122.E4B4B;16_2
122.E4B5;16_2
122.E4B6;16_2
122.E4C;16_2
122.E51;16_2
122.E52;16_2
122.E5Z;16_2
122.E6;16_2
122.E71;16_2
122.E72;16_2
122.E7Z;16_2
122.E8;16_2
122.EA1;16_2
122.EA2;16_2
122.EA3;16_2
122.EA4;16_2
122.EAA;16_2
122.EAB;16_2
122.EAC;16_2
122.EB;16_2
122.EC;16_2
122.F0;16_2
122.FA0;16_2
122.FAA;16_2
122.FAB;16_2
122.FAC;16_2
122.FB1;16_2
122.FB2;16_2
122.FB3;16_2
122.FB4;16_2
122.FC;16_2
122.G10;16_2
122.G1Z;16_2
122.G21;16_2
122.G22;16_2
122.G2Z;16_2
122.G3;16_2
122.G40;16_2
122.G4Z;16_2
122.G5;16_2
122.G6;16_2
122.GZ;16_2
122.H;16_2
123.1;16_1
123.21;16_1
123.220;16_1
123.22Z;16_1
123.2A;16_1
123.2B;16_1
123.2C;16_1
123.31;16_1
123.32;16_1
123.3Z;16_1
123.41;16_1
123.42;16_1
123.4A0;16_1
123.4AZ;16_1
123.4B1;16_1
123.4B2;16_1
123.4B3;16_1
123.4B41;16_1
123.4B42;16_1
123.4B4Z;16_1
123.4C;16_1
123.A11;16_1
123.A12;16_1
123.A1Z;16_1
123.A2;16_1
123.A3;16_1
123.A4;16_1
123.A5;16_1
123.A6;16_1
123.A71;16_1
123.A721;16_1
123.A7220;16_2
123.A722Z;16_2
123.A7230;16_2
123.A723Z;16_2
123.A81;16_1
123.A821;16_1
123.A822;16_2
123.A823;16_2
123.B10;16_2
