regine;a_lake_km2
063.C5C;0.0818
084.93;0.1153
229.B10;0.2079
015.21Z;0.0817
156.EABZ;0.4515
240.AAZ;0.2300
016.BEC6A;0.1306
206.62;0.1391
024.B12Z;0.3865
022.CA2;0.0887
022.CA10;0.0502
012.LE21;0.1937
037.B1B;0.1257
095.41Z;0.0814
186.210;0.1673
120.111;0.1536
025.3C4CZ;0.0811
076.CAB;0.1860
112.20;0.0810
198.1;0.1609
149.82;0.1283
109.5B31;0.0011
109.5B4;0.0005
017.221;0.1910
070.2AA;0.1066
015.G2A;0.1666
171.83;0.2301
122.G40;0.2612
019.D3A2;0.1032
030.C;0.3574
073.CBA1B;0.0803
196.D0;0.1277
018.4;0.1486
176.3Z;0.1305
246.C1;0.1319
019.CBD;0.1818
210.1;0.1558
301.2;0.1623
212.6AC;0.2475
199.4;0.1394
015.A1;0.1008
235.2Z;0.1617
206.20;0.0798
012.EDAB6Z;0.0797
022.321;0.0797
234.K4Z;0.3488
122.D0;0.1494
213.B8Z;0.0797
021.EBZ;0.1292
186.510;0.1687
157.13;0.1069
021.E1A4;0.0757
021.E1A30;0.0038
035.E1;0.0542
035.E21;0.2147
311.B3AZ;0.0937
035.CA1C;0.1312
002.DF6B;0.1547
236.A21;0.0793
185.510;0.0793
075.A0;0.2085
075.32Z;0.1047
064.A2Z;0.2069
155.4A0;0.0972
024.C4AZ;0.1255
308.50;0.1010
246.B;0.1305
103.B0;0.0958
026.13;0.0789
218.21;0.3241
119.9C;0.1829
103.A421;0.1175
113.F;0.0788
113.E;0.0000
174.320;0.2724
151.CBA0;0.0787
075.AD;0.0787
024.B220;0.2475
016.G52A2C3B;0.0786
161.52Z;0.1455
124.EA81;0.0300
124.EA71;0.0442
124.EA5;0.0012
124.EA6;0.0031
061.2AA3;0.0581
106.460;0.0785
090.2B;0.1080
233.11Z;0.3129
144.63A;0.0784
035.A11;0.1980
144.71;0.2120
062.FAZ;0.3454
203.2CZ;0.0780
179.440;0.1068
085.3Z;0.1475
124.A12;0.1062
092.B;0.3063
014.CZ;0.1012
021.H12;0.0779
012.P1D1B;0.0938
164.G22;0.0349
308.81;0.0882
012.EC2AA;0.0777
016.CD31;0.1424
069.512;0.0775
022.1B3;0.0774
022.F82B;0.1433
026.BA1A;0.0773
022.11Z;0.1512
140.81Z;0.1345
012.BEZ;0.2492
031.AB212B;0.0772
012.BB4A1C;0.1037
021.220;0.1293
234.B30;0.1822
016.CD3B;0.0771
036.B5AB4;0.1673
229.AABAA;0.2758
016.G5A22;0.2528
019.2161Z;0.0770
130.32Z;0.1111
140.85;0.1326
002.DHG1;0.0933
019.F4B;0.2020
177.51;0.1366
084.91;0.1235
124.DD;0.1018
122.CA0;0.0767
004.A0;0.1019
173.AB6A2B;0.0766
016.G52A2C4;0.0766
137.222Z;0.0766
185.96;0.1965
105.1Z;0.2907
151.EA0;0.1806
196.G2Z;0.2676
119.42F;0.0763
229.4AA;0.0763
016.G5A11;0.3597
002.DFBF2;0.1558
020.2220;0.0761
171.B21;0.0007
171.B1;0.0006
171.B22;0.0021
212.AAB0;0.4309
042.4BB;0.1604
012.CEA5;0.0760
123.1;0.3090
016.BC1AAA;0.0760
093.3A50;0.0172
024.D1B;0.1557
148.33;0.0759
035.5;0.1923
234.5E;0.2186
153.610;0.0899
015.2Z;0.0757
085.31;0.1200
228.A2;0.0756
123.H2Z;0.1142
166.21;0.1861
130.3E;0.1354
166.BB4C;0.0753
103.61Z;0.0753
232.7;0.1549
063.A7;0.0752
070.5AC1Z;0.1019
019.213;0.0752
246.2B1A;0.0741
024.AFC;0.1440
002.MDA21;0.2232
085.G2A1B;0.0751
208.E5;0.0750
169.5Z;0.1795
002.DGDC4;0.0750
113.C0;0.0973
025.1Z;0.1491
123.B5C4;0.2799
213.B2C;0.1372
062.CA22;0.0748
067.3DB2B;0.0748
016.G52A2C3A;0.1645
025.BAB;0.3435
031.D;0.3937
169.412;0.1815
112.C2;0.2315
060.11;0.1382
180.31;0.1815
185.1110;0.1983
026.H2A;0.0745
067.3AC5A;0.1806
011.AA;0.0890
016.H413B;0.1139
042.21;0.1005
193.5C;0.3385
108.42;0.0740
122.E1Z;0.2092
015.C3A;0.0740
151.CA0;0.1514
100.2B2Z;0.2182
015.MAC;0.1890
123.B7ABA;0.0738
072.C2AA1B;0.1425
124.F21B;0.1108
055.D21C4B;0.0737
042.51;0.1341
177.62;0.3479
196.AC7B10;0.1049
223.C4;0.0734
071.5Z;0.1168
156.CABB0;0.1566
151.FA;0.0733
111.7AZ;0.0907
104.C811;0.1661
197.3;0.1002
122.E71;0.1843
115.211Z;0.0730
181.32;0.0985
314.41;0.1134
108.4Z;0.0727
161.AA0;0.1149
213.41AA;0.0726
100.310;0.1224
165.3;0.1205
024.B22A;0.1645
002.DDCAC;0.0830
208.2;0.0723
015.E7;0.0723
055.D420;0.0708
055.D32;0.0696
130.1AA;0.0723
033.ABB2B;0.3173
027.7BB;0.0352
074.2A3B;0.0978
307.531;0.1476
212.HK;0.1580
030.11;0.0720
017.FD;0.0957
122.B20;0.1038
050.BC5;0.1214
050.BC6;0.0095
018.711;0.1025
119.2A;0.1378
210.32Z;0.1618
019.CA5;0.1306
121.B1Z;0.0719
179.7120;0.1199
205.A8Z;0.7857
198.72;0.2320
026.4AA9;0.1090
234.1;0.4228
002.J0;0.1144
019.DCB1Z;0.1818
159.8BC;0.0716
012.R11;0.0339
079.3Z;0.0715
036.BBB3;0.0590
036.BBB4;0.0125
128.CA0;0.3614
205.A1;0.1285
015.JB6B;0.0713
016.H3B;0.1475
062.FA0;0.1250
104.A;0.1271
158.51;0.0712
086.61B5;0.0712
016.EAA4;0.4180
037.5E;0.1539
002.DHBA1Z;0.1352
017.31;0.1128
022.1B7;0.0708
020.4232Z;0.0708
205.A2Z;0.1859
046.51;0.1524
047.2BC2;0.0842
186.31;0.0707
198.31;0.1429
122.BAB;0.1451
124.C60;0.0932
225.A61;0.0706
109.DC;0.0705
171.72AC;0.0896
234.F1BZ;0.1099
157.31Z;0.1768
227.21;0.0704
051.3D4;0.0943
051.3D3;0.0477
025.62;0.2124
074.4B;0.2747
084.52Z;0.3283
115.212;0.1340
026.41;0.1142
196.A3Z;0.4329
170.710;0.0948
031.2AB;0.0701
031.2210;0.0000
213.910;0.0700
111.BAA;0.0699
234.HC0;0.2406
035.E4;0.0827
035.E3;0.0201
229.3A6;0.0586
229.3A5;0.0112
018.712;0.1139
210.41;0.0697
026.EA32;0.1166
069.4A;0.1444
234.KB;0.0994
179.840;0.1042
060.62;0.1376
235.B;0.3448
207.2;0.1902
239.13;0.1970
161.6;0.0695
016.EAC1A;0.1134
002.113Z;0.0695
017.FC2B;0.0695
042.C1B4;0.1533
042.C1B3;0.0549
234.F110;0.0701
194.83;0.0915
026.12;0.0694
124.DA4;0.0981
149.610;0.1871
203.2D;0.1181
225.A3Z;0.3027
137.2A2Z;0.1648
096.412Z;0.0692
052.61;0.0692
143.5510;0.1040
012.EF3;0.2012
185.540;0.3156
144.41A;0.0854
002.DJAA0;0.2335
035.A13;0.0802
002.JBB1AA0;0.2288
082.E0;0.2005
237.42;0.1475
019.DA4Z;0.1319
244.4B0;0.1959
015.F1;0.0935
024.B16;0.0687
228.D0;0.2617
006.F3;0.1011
006.F4;0.0744
052.5BB;0.0687
196.CB;0.0752
174.32B0;0.0002
174.32BA;0.0015
121.C3Z;0.2064
212.EB20;0.1059
026.EB1B;0.0951
026.EB1A;0.0002
121.DA0;0.1615
031.11;0.1371
208.G1Z;0.0949
062.A;0.1614
175.42;0.1152
080.21C;0.0685
163.D11;0.0685
152.2D2B1;0.0868
152.2D2B2;0.0238
075.BD1B;0.1568
075.BD1A;0.0010
015.FA0;0.1079
026.P5;0.2221
055.D31;0.0795
055.D410;0.0399
181.312;0.1678
072.30;0.0681
002.NA0;0.2266
002.L3B;0.1483
156.DC;0.1847
016.BDAC;0.2753
208.BA0;0.2353
185.11Z;0.1402
056.21;0.0679
002.DJ3A;0.0786
156.GBA2;0.0000
159.1;0.2303
100.2B1;0.2116
002.DHG2A;0.1182
143.13Z;0.1285
016.BEBAA;0.0411
213.B60;0.0677
015.C2Z;0.1188
012.B4A22;0.0677
066.2;0.1652
002.DC3B0;0.0935
212.ABA0;0.2217
217.42;0.2191
036.B1D20;0.0378
036.B1D1;0.0296
223.FAC;0.2077
173.50;0.2186
170.810;0.1208
087.A3B;0.0673
180.611;0.0673
068.62Z;0.0673
035.A23;0.0672
073.B2;0.2214
308.5A0;0.1286
077.11Z;0.1597
137.2B0;0.1299
151.K2;0.2919
160.42;0.0670
172.10;0.1676
196.71;0.1340
036.B1D2A;0.2689
002.KC2Z;0.0669
015.C8AZ;0.1633
002.CAAAZ;0.1606
311.K2;0.1260
311.K1;0.0268
075.BC12;0.0668
002.K4;0.1999
310.7A2Z;0.0667
071.52Z;0.0666
061.BB;0.1153
072.EA60;0.0331
050.4AA6B;0.1174
046.3B2B;0.0665
087.B1BD;0.0904
135.2B;0.0664
244.BB;0.1529
080.42;0.1073
035.7BA;0.1648
021.GB11A2;0.0223
002.DFBAZ;0.0882
142.22Z;0.1208
156.41;0.0892
311.GC4;0.0652
020.A6;0.0319
154.22;0.0659
244.41;0.1702
231.63;0.2203
002.DGDBZ;0.0929
203.A0;0.0657
223.C32;0.0657
089.C4A;0.0941
096.330;0.0654
233.C;0.3745
062.CA42;0.1848
062.CA31;0.0100
034.2;0.1643
050.D3;0.1469
018.C1;0.0834
075.DD;0.2119
212.HF1A;0.1143
075.AB1;0.0493
075.AB2;0.0152
075.AB3;0.0007
075.AB4;0.0000
086.61B7;0.0357
086.61B8;0.0295
103.BBC;0.0652
113.AAA;0.0007
012.BA4;0.2344
122.G3;0.1357
109.G41;0.0985
149.6A;0.0871
074.CB211;0.0650
021.D3A4;0.0492
021.D3A3;0.0158
234.5D51;0.0649
108.41Z;0.0649
016.CBAA;0.0647
122.32;0.1254
234.GCC0;0.1990
017.222;0.0646
021.FBBZ;0.1610
002.P3;0.0819
307.42;0.0646
021.J6BZ;0.0645
029.2D7;0.1431
064.7A;0.1391
239.A1Z;0.0950
112.3A1;0.1248
020.42Z;0.1161
121.BAB;0.1631
025.3EZ;0.0752
049.41;0.1773
190.82;0.0806
087.B1A;0.1342
060.6BE;0.0642
131.32;0.0642
102.43Z;0.0641
021.GB11AB;0.1243
205.CA30;0.1088
231.7AA;0.0641
022.A41Z;0.0641
002.JC1;0.0641
111.72Z;0.1556
097.322Z;0.0640
151.EDB;0.0640
084.62Z;0.0640
178.41;0.0846
096.6;0.1994
056.31;0.1317
002.K6AA;0.0638
012.CD6;0.0895
205.B1AB2;0.0793
307.91;0.1786
212.K2B;0.1066
234.42A0;0.1512
145.4;0.1261
063.B1AB;0.0630
062.BAB;0.0769
050.1B4;0.1186
196.AC2B;0.0633
123.A721;0.1256
073.B4;0.1777
311.K4;0.0633
225.4Z;0.1936
012.HA0;0.1002
226.3Z;0.1850
053.41;0.0632
050.3B;0.1263
002.DFA0;0.0631
151.H1B;0.1397
212.J21;0.1114
026.EA3A;0.0630
021.C12;0.0792
159.812B1;0.0454
159.812B20;0.0176
016.H3C;0.0629
158.2;0.1431
196.ABC;0.2287
139.BAD3;0.0997
144.D5A0;0.1850
012.EDA22;0.2166
148.530;0.0628
012.EBA22;0.0627
127.B4AA;0.0627
091.13;0.3790
103.220;0.1189
006.1A;0.1251
158.4;0.1064
023.A1B;0.1381
143.24;0.1496
067.2A1C;0.0624
151.1AB;0.0624
036.A12Z;0.1179
137.530;0.1429
079.510;0.0623
177.2A;0.2492
230.21;0.0869
002.JDAZ;0.1073
055.D21AC;0.1085
156.E0;0.3453
129.5Z;0.1497
112.CAZ;0.1706
190.8Z;0.3880
021.A11;0.0621
169.411;0.1785
160.73;0.1889
069.7BA3;0.0935
050.DZ;0.1046
012.BB4C;0.0620
234.H3AZ;0.0858
135.D22;0.0619
196.52;0.0906
002.DF83Z;0.0619
208.AAA0;0.0619
195.53Z;0.1336
002.LFZ;0.3316
121.F2Z;0.0618
025.61Z;0.1278
084.520;0.1437
092.510;0.1567
164.D5Z;0.0617
002.CBA0;0.1360
002.ECA;0.0750
209.4B1Z;0.0616
234.GA42;0.1102
012.EDB41;0.0615
002.NBA0;0.0614
022.EFA;0.2149
070.BA3;0.0613
042.9AD;0.1052
186.621;0.1051
144.A1;0.1077
196.DF12B;0.0918
212.EB1Z;0.3941
177.340;0.1563
174.3D1;0.0612
012.BA12;0.1090
037.61;0.2033
017.21;0.0612
167.3A;0.1322
208.B72;0.0612
023.E1B;0.0610
155.AD62;0.1414
031.AB115B;0.0610
234.BB;0.3316
024.25;0.0610
234.43;0.0883
140.1;0.0609
203.21;0.1001
002.JDA21;0.0762
021.FB0;0.0608
026.FA4;0.0608
001.K41;0.0608
234.CAZ;0.0608
033.B1A;0.1869
216.52;0.2020
024.13;0.0879
093.21Z;0.0895
024.512;0.1108
023.A22;0.1179
023.A1D;0.0604
234.H3B;0.1048
024.520;0.1201
234.D11;0.1728
064.ABC4;0.0414
064.ABC3;0.0440
185.1120;0.0813
173.AA3;0.0602
075.CAB;0.0976
022.A3Z;0.0601
161.BA;0.0601
136.2C;0.1029
239.B0;0.2065
239.14;0.1224
086.7F3;0.0462
086.7F4;0.0137
016.G52A2B0;0.1213
025.AC40;0.1268
052.5AC;0.0735
206.B3B;0.1286
016.31;0.0787
075.11;0.0878
137.2220;0.2202
036.B5A21;0.0597
014.2;0.0597
119.82Z;0.0596
094.4A4;0.0407
094.4A3;0.0189
002.G2Z;0.1140
235.32;0.0595
019.H32;0.0595
002.MAAB;0.0595
151.AB;0.0998
109.B1;0.0594
112.C1A2Z;0.0594
021.G12;0.1154
052.7A0;0.0593
139.A2AZ;0.1112
148.2211Z;0.0791
234.K5;0.0593
181.20;0.2437
080.111;0.0592
015.C1;0.0592
050.1B8Z;0.1267
085.1;0.1387
220.81;0.0935
089.421Z;0.0591
030.2A3B;0.0894
242.4A;0.1024
074.DA2;0.0999
229.1;0.1041
112.CB20;0.0590
012.DB0;0.1311
151.CBAA0;0.1221
110.34;0.1344
091.11;0.0789
302.61;0.1145
002.N2A;0.0588
122.AA3;0.1183
118.21Z;0.0812
042.111;0.0810
139.E2BZ;0.1820
185.330;0.1359
180.2;0.2173
036.22;0.0587
109.BAC1;0.2833
024.B15;0.0586
002.DDFA;0.0585
016.41;0.1238
234.F1A0;0.0585
230.31;0.1605
234.310;0.0584
073.CA30;0.0584
055.D21D;0.0584
193.A0;0.1263
042.4A;0.2418
149.14;0.1125
161.AD6;0.0917
116.82;0.0583
012.CCAC;0.2658
012.EGBD;0.1114
067.2A4;0.1858
015.JAA3;0.0824
052.52AD8;0.0351
052.52AD7;0.0230
208.FAA0;0.0581
177.5A5;0.0882
119.1B22B;0.1199
234.D12;0.0580
197.12;0.0801
099.B2B1C1AB;0.0574
099.B2B1C1AA;0.0005
311.CB;0.2098
026.4C;0.1000
208.FA2Z;0.0578
168.61;0.0578
016.CD4;0.0578
307.71;0.0578
234.F7;0.1023
073.B5;0.1640
107.212Z;0.0739
016.BE3;0.0577
234.J1AZ;0.1304
016.BED41;0.2243
016.BED42;0.0076
016.BED3;0.0115
121.BB1B;0.1117
208.G11;0.0575
179.33B;0.0567
179.33A3;0.0001
179.33A4;0.0007
083.12Z;0.1425
124.CA0;0.0790
031.AB21A31;0.0367
031.AB21A320;0.0013
031.AB21A4;0.0195
122.DBZ;0.2155
002.DJ62;0.0841
089.11;0.0574
036.B1C2B;0.1099
208.FA22;0.0725
169.4130;0.0574
122.AC2Z;0.1763
015.JD11;0.2177
067.3AC50;0.0025
015.JAA4;0.1360
206.51;0.1298
149.220;0.0570
224.1;0.1343
028.3A0;0.0570
016.CBA0;0.0570
046.220;0.0858
205.CAA;0.1735
015.E1;0.0907
038.11;0.0806
012.CFC6;0.0569
042.23;0.1237
122.G10;0.0821
093.210;0.1516
098.1A0;0.1366
105.420;0.0567
196.AC1;0.0567
064.C4B42;0.0404
080.30;0.3156
012.CC5;0.1807
124.F22;0.0040
124.FA1;0.0131
124.FA20;0.0131
124.F12;0.0024
086.8A1A;0.1013
017.FB212;0.0433
017.FB211;0.0000
017.FB112;0.0133
198.2;0.2541
180.64;0.0805
143.82Z;0.1044
002.JBB2B;0.2958
002.JE71;0.0843
054.1;0.1237
002.K6A5;0.0707
195.42;0.1011
021.B5;0.1289
042.F6;0.1008
024.AFA;0.0562
234.H3A0;0.1348
185.54Z;0.0677
212.G4BZ;0.2147
012.DA5;0.0974
139.D5A0;0.0560
163.E61;0.0670
185.220;0.0673
150.4Z;0.1753
041.4;0.1023
198.421;0.0557
012.EDD30;0.0986
122.E6;0.0660
028.C2C;0.0948
185.750;0.1137
012.CC61Z;0.0784
019.CB2AZ;0.0812
044.2A;0.0554
021.FC3;0.0554
002.DHJ2Z;0.0770
202.30;0.0554
012.EE0;0.1194
082.32Z;0.0856
002.MDB0;0.1000
162.21;0.1102
241.AZ;0.0552
308.5C;0.1611
123.21;0.0889
094.6C;0.0551
002.K7;0.0551
122.1A;0.0551
016.H12;0.1179
195.63;0.0898
211.31A;0.0550
245.2;0.1153
002.JJ;0.0549
080.11A4B;0.1443
130.6;0.0549
196.AA2Z;0.1020
212.51;0.0549
126.4Z;0.1718
112.CA211;0.0001
026.F111;0.0000
026.F211;0.0535
111.411;0.0830
012.C1;0.0856
114.31Z;0.0545
234.BA;0.0545
186.62A;0.1060
074.1C;0.1377
026.32;0.0544
106.35Z;0.0544
084.12B;0.0544
113.3;0.1340
002.DEC;0.2033
208.3Z;0.0950
031.221B;0.0950
072.H22;0.0771
179.83;0.0542
099.B2B1C6B;0.0542
023.B12AZ;0.0542
211.342;0.1140
139.BAD1;0.1039
179.340;0.1373
238.3Z;0.0541
022.1B1BB;0.0492
144.411;0.0541
021.E5C;0.0541
123.CBZ;0.0541
208.C1A;0.0541
157.4E2;0.0541
171.610;0.0803
122.A210;0.0657
233.31;0.1075
234.GC1;0.0540
124.F114;0.0540
039.11;0.1305
308.5AB;0.0695
109.60;0.0972
118.230;0.1569
174.2AAZ;0.0539
027.7C0;0.0539
061.31;0.0539
117.121;0.0539
136.522;0.0538
234.GD4;0.0538
238.5A;0.1164
112.D11B;0.0537
034.5;0.2485
016.BG1A3;0.0711
097.111;0.1019
144.D1A;0.1058
072.H2A;0.0780
308.5B;0.1120
197.534;0.0534
154.520;0.1792
218.2A0;0.0534
234.A2A;0.0752
005.1;0.2286
177.632Z;0.0533
120.3Z;0.0533
031.AB11C;0.0532
116.7;0.0532
073.A12;0.0721
064.BC3;0.0532
064.BB1B;0.0843
025.5B2Z;0.0532
308.20;0.0532
229.AABB;0.1248
123.CB3;0.1102
186.52C;0.0823
055.D21A0;0.0531
160.A32C;0.0531
023.F3;0.0735
048.21;0.0530
035.11;0.0530
025.32BB;0.0816
156.AB4;0.0415
156.AB2;0.0273
156.BB3Z;0.0801
103.BC1;0.0529
112.D213;0.1170
235.C;0.1137
311.B2;0.0713
234.B2B0;0.0529
149.4;0.1592
168.72;0.1305
234.F3AZ;0.1532
146.5Z;0.1058
097.21;0.0528
012.CG22;0.1022
155.AD52;0.0255
098.3AZ;0.0721
067.21;0.0526
148.6;0.1842
156.AA;0.1310
148.513Z;0.0526
220.83;0.0826
021.F6A;0.0526
012.CFB110;0.0742
019.D521;0.0801
045.4B2;0.0896
185.6120;0.2262
196.F5;0.1907
236.2Z;0.1276
022.1C30;0.1490
020.42320;0.0523
130.3AB;0.0522
130.3AA;0.0001
089.621;0.1014
109.F1Z;0.2242
037.AAA;0.0000
121.E8A;0.0867
124.DAZ;0.0862
052.312Z;0.1010
151.H2;0.0521
002.DHA1;0.1032
015.E8;0.0847
203.220;0.0520
218.AA0;0.0520
144.33;0.1106
012.BB4B1C;0.0625
147.30;0.0520
234.ABA1;0.1151
052.5AAB;0.0520
022.EA51;0.0519
129.2Z;0.1090
074.CB112B;0.0519
076.CAA;0.0461
015.D42;0.0001
084.7B5;0.0518
027.7CA;0.0518
163.A3;0.1553
067.3AA5B;0.0518
225.B4;0.0518
021.GB11B310;0.0518
105.4A4;0.0518
157.622;0.0776
076.3;0.0517
170.8311;0.1150
012.EDB10;0.0850
050.4D3;0.0474
002.DHGBB0;0.0515
126.6C;0.0515
143.51;0.0908
098.3BB;0.0515
063.BB1A;0.0971
036.A1AB;0.0858
178.1210;0.1531
002.DFAAA;0.0830
310.61;0.0866
212.H2B;0.0513
155.BA0;0.0811
208.52;0.0513
121.G4;0.1302
107.5Z;0.0854
029.2D8;0.0922
225.B6;0.3477
144.61AA0;0.0742
177.631;0.1050
178.622;0.0968
038.22;0.0509
140.3Z;0.0952
068.50;0.1901
005.22;0.1164
002.M61;0.1005
026.EA3B;0.1488
072.2B50;0.0747
123.D61;0.0508
071.11;0.1433
028.22Z;0.0508
234.JA0;0.1829
061.4C2B;0.0507
140.42Z;0.1301
105.20;0.0507
031.C0;0.0506
104.31Z;0.0506
240.3Z;0.1746
065.6;0.0506
310.7E;0.1729
016.H412;0.0506
002.JE7Z;0.1182
024.B3A3;0.0505
083.B30;0.1230
060.520;0.0881
208.B22B;0.0504
185.640;0.0625
164.B2B;0.0503
129.22Z;0.0503
002.MDA2Z;0.0503
142.21;0.0503
177.5A6;0.0201
031.CA;0.1546
197.52;0.0502
163.11;0.0682
311.E7Z;0.0894
234.F5A0;0.0804
066.3;0.1571
031.2A0;0.0979
203.B;0.1150
049.B22B;0.0501
163.E82;0.0500
126.6B6;0.0471
126.6B5;0.0026
126.6B4;0.0003
142.4;0.1329
187.31;0.0740
163.CCZ;0.1646
213.B6Z;0.0902
015.JC11;0.0497
015.JCA2;0.0497
002.DCC4;0.0336
002.DCC3;0.0401
036.B9B;0.0497
151.E5;0.0497
025.22;0.0724
112.AA21B;0.0496
052.52AD20;0.0287
052.52AD1;0.0206
052.52AD4;0.0001
052.52AD3;0.0001
052.52AD2A;0.0000
121.1A3;0.0372
121.1A4;0.0123
119.63;0.0711
081.4;0.0494
131.62Z;0.0494
104.C817;0.0264
104.C717;0.0450
022.F21;0.1438
247.62;0.0493
196.DF21;0.1098
308.2EA0;0.1812
086.9;0.0508
144.D8AB;0.0492
157.3Z;0.0492
151.CE2;0.0490
050.4AB;0.0691
012.CC31;0.0708
159.8110;0.0920
002.DF6AA;0.1117
095.E4;0.0185
124.A21;0.0809
178.121Z;0.0489
179.320;0.0488
106.330;0.0488
016.BE5A2B;0.0787
307.1;0.0488
239.A10;0.1200
037.5C;0.0487
186.33Z;0.1340
023.D;0.0487
012.QA;0.0660
179.41B3B;0.0485
120.4A2;0.0485
123.CB5Z;0.0906
121.B3A0;0.1252
016.CA2;0.1533
210.4Z;0.0813
234.GBCB0;0.0483
162.7A12;0.0483
234.50;0.0835
144.210;0.0483
113.4C;0.0482
204.42;0.0482
089.50;0.1155
036.F2A;0.0835
173.8;0.0787
062.CA11B;0.0481
002.DD1A3;0.0713
064.42;0.1464
196.DDA0;0.0479
205.B1C;0.0915
002.JDB0;0.0793
240.12;0.0479
026.LA2A1Z;0.0479
191.3;0.0749
002.DFB20;0.0478
144.D5AB;0.0836
002.JD3C0;0.0478
036.E4C;0.0478
227.61;0.0477
063.A3;0.1201
020.A40;0.0816
118.14Z;0.0477
086.3B;0.1163
002.DF3B0;0.0808
106.2;0.0753
044.1;0.1175
072.4B;0.1353
094.321Z;0.0475
023.B11AZ;0.0475
033.BB2A;0.0728
093.3A5B;0.0475
238.2;0.0807
212.GDAAZ;0.0919
016.BC1AB1A3;0.0335
002.2A;0.1159
007.1Z;0.1176
223.H8AZ;0.0999
169.31Z;0.0787
015.C8B;0.2165
177.820;0.0868
194.33;0.0952
002.DHABA;0.0472
103.A422;0.0472
122.BE;0.1981
016.BE5A6;0.0471
246.61;0.0471
140.51Z;0.1667
012.CEC2;0.0470
024.B1B2;0.0383
086.722A;0.0470
024.B24;0.0470
237.A1;0.0784
016.BE2A1A6;0.0264
016.BE2A1A5;0.0206
139.F5;0.1274
087.A222;0.0648
002.M8Z;0.2203
079.AAE;0.0469
196.DF3Z;0.0468
096.120;0.0468
235.4;0.0468
064.AAC;0.0727
082.51Z;0.0467
122.A21Z;0.0465
002.DH0;0.1316
151.11;0.0626
173.ABA0;0.0803
301.1;0.0465
014.3;0.0464
025.3F;0.1347
002.DJ31;0.1301
209.410;0.0464
051.32;0.0463
235.AZ;0.1553
042.F5;0.1461
086.3AB;0.0463
237.80;0.0463
139.BB1;0.0472
244.4C0;0.0463
183.0;0.0463
222.112;0.0794
161.320;0.0848
124.1;0.0462
002.K1Z;0.0462
013.110;0.0461
050.21;0.1456
109.5A2;0.0461
142.520;0.0461
209.3C;0.0460
052.3A3B;0.0808
074.D22;0.0811
024.511;0.0460
053.610;0.0460
177.63Z;0.0630
185.94Z;0.0460
307.53A;0.0460
314.1A1;0.0011
026.H321;0.0874
185.62;0.1027
002.NC0;0.0799
123.CAE;0.1331
234.5BZ;0.0458
059.22;0.1193
240.BA0;0.0458
127.ABZ;0.1017
177.91;0.1465
310.7C0;0.1050
112.D11AZ;0.0457
016.CE2B;0.0457
071.420;0.0457
086.61B2A;0.0294
002.DJ1AZ;0.0456
212.EB7;0.1259
086.72C;0.0456
069.12;0.1055
178.122;0.2595
109.71Z;0.0453
234.H12;0.0452
222.7C;0.0564
163.E1Z;0.0769
017.G42B;0.0658
002.DHDA;0.0842
130.3A0;0.0716
143.940;0.1011
143.9Z;0.0911
084.AB;0.0449
171.41;0.0449
148.514;0.0449
212.L61;0.0892
002.DC4BZ;0.1217
178.432;0.0658
167.31;0.1251
012.CFC2ABZ;0.0601
222.5AZ;0.1654
002.111Z;0.0447
015.G60;0.0863
121.CBZ;0.0447
020.41;0.0447
016.F5A;0.0447
102.1220;0.0447
064.C2B;0.0446
099.3;0.0766
212.EB6;0.1076
153.5;0.3840
308.5D;0.2100
127.C4;0.1734
086.61AA;0.0004
072.EC;0.1025
226.32;0.0818
143.22Z;0.0445
198.71;0.1427
307.8E0;0.0252
024.11;0.0443
212.GFB0;0.1730
015.A2;0.0443
209.31Z;0.0846
138.D2A;0.0443
036.B1B;0.0590
205.22;0.1223
087.11;0.0426
064.BA0;0.0742
141.AC;0.1128
023.2C;0.0799
185.33Z;0.0874
015.JD1B;0.1737
213.BAC;0.0855
097.6B;0.0872
052.52A7;0.0440
068.4;0.1082
246.A5;0.0008
069.41Z;0.2110
094.44;0.0743
086.3AA0;0.0438
111.AZ;0.1121
114.34;0.0438
061.4A4Z;0.0673
002.DFB1;0.0438
024.26;0.0864
235.21;0.0657
314.42;0.0989
070.D3;0.0210
070.D1;0.0003
070.D2;0.0004
070.D4;0.0220
106.31Z;0.0437
185.812;0.1101
086.7EA;0.0020
086.7F2;0.0029
086.7F1;0.0014
002.L62;0.0436
173.AA5B;0.0436
012.BB4A3B;0.0434
012.BB4A3A;0.0002
068.61;0.0434
096.5;0.0434
026.H421;0.0571
196.AD31Z;0.0661
020.A5;0.0709
199.1Z;0.0786
235.11;0.0545
099.10;0.0431
095.C;0.0431
002.DF1B0;0.0431
185.82;0.0431
142.8;0.0430
112.C1A4B;0.1000
020.BBB0;0.2031
002.PA21;0.1165
209.3A0;0.0430
179.220;0.0430
031.22A;0.1727
166.C3B;0.0430
180.540;0.0729
224.22;0.0626
311.E52;0.0701
210.3A;0.0806
131.8;0.0429
239.22;0.1726
149.61Z;0.0703
012.CFBC1E;0.0428
016.2Z;0.0428
016.CC8;0.1622
092.31;0.1028
076.F2;0.0427
026.G2A;0.0427
016.BG53B;0.0427
002.JC5;0.1293
023.F4;0.0222
234.B3A;0.0426
121.B3AA2A;0.0873
035.4AAB;0.0428
024.27;0.0618
156.EBZ;0.0740
015.C31;0.0702
151.EDA0;0.0425
