regine;regine_ned;a_reg_km2;q_sp_m3/s/km2;runoff_mm/yr;q_reg_m3/s;vassom;komnr;fylke;ospar_region
064.C6B;064.C6A;5.9800;0.100000;3153.6000;0.598000;64;1416;14;North Sea
064.C9;064.C60;0.6300;0.063000;1986.7680;0.039690;64;1252;12;North Sea
064.CA;064.C9;0.0600;0.063000;1986.7680;0.003780;64;1252;12;North Sea
064.CB0;064.CA;4.4700;0.078000;2459.8080;0.348660;64;1252;12;North Sea
064.CBA;064.CB0;4.0900;0.091000;2869.7760;0.372190;64;1417;14;North Sea
064.CBB;064.CBA;29.8000;0.094000;2964.3840;2.801200;64;1417;14;North Sea
064.CC;064.CB0;24.8200;0.092000;2901.3120;2.283440;64;1417;14;North Sea
064.D1;064.C9;0.0400;0.063000;1986.7680;0.002520;64;1252;12;North Sea
064.D2;064.D1;0.0400;0.063000;1986.7680;0.002520;64;1252;12;North Sea
064.D3;064.D2;8.7500;0.084000;2649.0240;0.735000;64;1416;14;North Sea
064.D4;064.D3;15.3100;0.084000;2649.0240;1.286040;64;1416;14;North Sea
064.D5;064.D4;21.5200;0.080000;2522.8800;1.721600;64;1417;14;North Sea
064.D6;064.D5;7.3900;0.079000;2491.3440;0.583810;64;1417;14;North Sea
065.;24_90;0.0000;0.000000;0.0000;0.000000;0;0;0;0
065.10;065.;36.9100;0.059000;1860.6240;2.177690;65;1260;12;North Sea
065.1Z;065.10;4.5400;0.053000;1671.4080;0.240620;65;1263;12;North Sea
065.210;065.10;45.8800;0.061000;1923.6960;2.798680;65;1263;12;North Sea
065.21Z;065.210;11.8100;0.082000;2585.9520;0.968420;65;1263;12;North Sea
065.22;065.210;8.8700;0.054000;1702.9440;0.478980;65;1263;12;North Sea
065.2A;065.22;1.6000;0.059000;1860.6240;0.094400;65;1263;12;North Sea
065.2B;065.2A;13.2200;0.063000;1986.7680;0.832860;65;1263;12;North Sea
065.3;065.22;94.1600;0.052000;1639.8720;4.896320;65;1264;12;North Sea
065.4;065.3;85.3600;0.059000;1860.6240;5.036240;65;1263;12;North Sea
065.5;065.4;72.9800;0.078000;2459.8080;5.692440;65;1263;12;North Sea
065.6;065.5;23.8000;0.106000;3342.8160;2.522800;65;1263;12;North Sea
065.71;065.6;34.1800;0.114000;3595.1040;3.896520;65;1266;12;North Sea
065.72;065.71;22.6500;0.080000;2522.8800;1.812000;65;1266;12;North Sea
065.7Z;065.72;12.9400;0.105000;3311.2800;1.358700;65;1266;12;North Sea
066.;24_90;0.0000;0.000000;0.0000;0.000000;0;0;0;0
066.1;066.;117.5200;0.009000;283.8240;1.057680;66;1265;12;North Sea
066.2;066.1;143.2500;0.030000;946.0800;4.297500;66;1264;12;North Sea
066.3;066.2;47.8300;0.048000;1513.7280;2.295840;66;1260;12;North Sea
066.4;066.3;33.4100;0.046000;1450.6560;1.536860;66;1260;12;North Sea
066.50;066.4;105.0500;0.035000;1103.7600;3.676750;66;1260;12;North Sea
066.5A;066.50;2.9100;0.040000;1261.4400;0.116400;66;1260;12;North Sea
066.5B;066.5A;3.8500;0.047000;1482.1920;0.180950;66;1260;12;North Sea
066.5C;066.5B;12.3100;0.045000;1419.1200;0.553950;66;1260;12;North Sea
067.;24_90;0.0000;0.000000;0.0000;0.000000;0;0;0;0
067.10;067.;57.2800;0.100000;3153.6000;5.728000;67;1266;12;North Sea
067.1Z;067.10;18.2600;0.124000;3910.4640;2.264240;67;1266;12;North Sea
067.21;067.10;18.6900;0.119000;3752.7840;2.224110;67;1266;12;North Sea
067.22;067.21;1.8200;0.091000;2869.7760;0.165620;67;1266;12;North Sea
067.2A10;067.22;9.2400;0.133000;4194.2880;1.228920;67;1266;12;North Sea
067.2A1A;067.2A10;1.3900;0.128000;4036.6080;0.177920;67;1266;12;North Sea
067.2A1B;067.2A1A;3.9200;0.134000;4225.8240;0.525280;67;1266;12;North Sea
067.2A1C;067.2A1B;3.1700;0.146000;4604.2560;0.462820;67;1266;12;North Sea
067.2A2;067.2A10;3.0200;0.088000;2775.1680;0.265760;67;1266;12;North Sea
067.2A3;067.2A2;2.9000;0.113000;3563.5680;0.327700;67;1266;12;North Sea
067.2A4;067.2A3;4.3700;0.117000;3689.7120;0.511290;67;1266;12;North Sea
067.2A5;067.2A4;6.2300;0.137000;4320.4320;0.853510;67;1266;12;North Sea
067.2A6;067.2A5;0.8200;0.099000;3122.0640;0.081180;67;1266;12;North Sea
067.2B10;067.2A6;5.8300;0.114000;3595.1040;0.664620;67;1266;12;North Sea
067.2B1A;067.2B10;0.5400;0.129000;4068.1440;0.069660;67;1266;12;North Sea
067.2B1B;067.2B1A;2.6600;0.139000;4383.5040;0.369740;67;1266;12;North Sea
067.2B2;067.2B10;6.7300;0.123000;3878.9280;0.827790;67;1266;12;North Sea
067.2B3;067.2B2;0.3100;0.113000;3563.5680;0.035030;67;1266;12;North Sea
067.2B4;067.2B3;0.3200;0.118000;3721.2480;0.037760;67;1266;12;North Sea
067.2C1;067.2B4;5.9300;0.135000;4257.3600;0.800550;67;1266;12;North Sea
067.2C2;067.2C1;10.7400;0.135000;4257.3600;1.449900;67;1266;12;North Sea
067.2C3;067.2C2;9.0400;0.140000;4415.0400;1.265600;67;1263;12;North Sea
067.2C4;067.2C3;2.0200;0.138000;4351.9680;0.278760;67;1266;12;North Sea
067.2D1;067.2C4;6.0700;0.137000;4320.4320;0.831590;67;1252;12;North Sea
067.2D20;067.2D1;4.6600;0.143000;4509.6480;0.666380;67;1266;12;North Sea
067.2D2A0;067.2D20;0.2500;0.136000;4288.8960;0.034000;67;1266;12;North Sea
067.2D2AA;067.2D2A0;0.2800;0.144000;4541.1840;0.040320;67;1266;12;North Sea
067.2D2AB;067.2D2AA;1.8200;0.152000;4793.4720;0.276640;67;1266;12;North Sea
067.2D2B;067.2D2A0;0.4400;0.133000;4194.2880;0.058520;67;1266;12;North Sea
067.2D2C;067.2D2B;1.5700;0.147000;4635.7920;0.230790;67;1266;12;North Sea
067.2D31;067.2D20;0.0900;0.130000;4099.6800;0.011700;67;1252;12;North Sea
067.2D32;067.2D31;0.6700;0.130000;4099.6800;0.087100;67;1252;12;North Sea
067.2D41;067.2D32;0.9000;0.136000;4288.8960;0.122400;67;1252;12;North Sea
067.2D42;067.2D41;1.2100;0.138000;4351.9680;0.166980;67;1266;12;North Sea
067.2E1;067.2D42;3.5800;0.144000;4541.1840;0.515520;67;1252;12;North Sea
067.2E21;067.2E1;0.5100;0.137000;4320.4320;0.069870;67;1266;12;North Sea
067.2E22;067.2E21;0.6200;0.129000;4068.1440;0.079980;67;1252;12;North Sea
067.2E2Z;067.2E22;2.6700;0.143000;4509.6480;0.381810;67;1266;12;North Sea
067.2E9;067.2E22;2.1500;0.130000;4099.6800;0.279500;67;1252;12;North Sea
067.2EA;067.2E9;0.3300;0.137000;4320.4320;0.045210;67;1252;12;North Sea
067.2EB;067.2EA;5.1500;0.138000;4351.9680;0.710700;67;1252;12;North Sea
067.2EC;067.2EB;10.6400;0.134000;4225.8240;1.425760;67;1252;12;North Sea
067.2F;067.2E9;4.0500;0.135000;4257.3600;0.546750;67;1252;12;North Sea
067.2G;067.2F;20.1300;0.136000;4288.8960;2.737680;67;1252;12;North Sea
067.310;067.22;7.8900;0.116000;3658.1760;0.915240;67;1266;12;North Sea
067.31A;067.310;3.3100;0.104000;3279.7440;0.344240;67;1266;12;North Sea
067.31B;067.31A;2.1100;0.136000;4288.8960;0.286960;67;1266;12;North Sea
067.32;067.310;4.2200;0.103000;3248.2080;0.434660;67;1266;12;North Sea
067.3A0;067.32;12.3500;0.110000;3468.9600;1.358500;67;1266;12;North Sea
067.3AA1;067.3A0;0.0700;0.077000;2428.2720;0.005390;67;1266;12;North Sea
067.3AA2;067.3AA1;0.0500;0.076000;2396.7360;0.003800;67;1266;12;North Sea
067.3AA3;067.3AA2;1.1900;0.102000;3216.6720;0.121380;67;1266;12;North Sea
067.3AA4;067.3AA3;1.2200;0.114000;3595.1040;0.139080;67;1266;12;North Sea
067.3AA50;067.3AA4;3.7700;0.125000;3942.0000;0.471250;67;1266;12;North Sea
067.3AA5A;067.3AA50;0.0500;0.089000;2806.7040;0.004450;67;1266;12;North Sea
067.3AA5B;067.3AA5A;2.0100;0.135000;4257.3600;0.271350;67;1266;12;North Sea
067.3AA6;067.3AA50;2.5800;0.115000;3626.6400;0.296700;67;1266;12;North Sea
067.3AA7;067.3AA6;0.3500;0.111000;3500.4960;0.038850;67;1266;12;North Sea
067.3AA8;067.3AA7;0.9800;0.115000;3626.6400;0.112700;67;1266;12;North Sea
067.3AB11;067.3AA8;1.5500;0.131000;4131.2160;0.203050;67;1266;12;North Sea
067.3AB12;067.3AB11;0.4700;0.123000;3878.9280;0.057810;67;1266;12;North Sea
067.3AB1A;067.3AB12;3.3900;0.144000;4541.1840;0.488160;67;1266;12;North Sea
067.3AB1B;067.3AB1A;2.5400;0.150000;4730.4000;0.381000;67;1266;12;North Sea
067.3AB2;067.3AB12;1.4200;0.125000;3942.0000;0.177500;67;1266;12;North Sea
067.3AC1;067.3AB2;0.7000;0.120000;3784.3200;0.084000;67;1266;12;North Sea
067.3AC2;067.3AC1;5.1000;0.135000;4257.3600;0.688500;67;1266;12;North Sea
067.3AC30;067.3AC2;4.7200;0.148000;4667.3280;0.698560;67;1266;12;North Sea
067.3AC3A;067.3AC30;1.9600;0.142000;4478.1120;0.278320;67;1266;12;North Sea
067.3AC3B;067.3AC3A;2.3900;0.148000;4667.3280;0.353720;67;1266;12;North Sea
067.3AC4;067.3AC30;7.9500;0.147000;4635.7920;1.168650;67;1266;12;North Sea
067.3AC50;067.3AC4;0.1500;0.133000;4194.2880;0.019950;67;1266;12;North Sea
067.3AC5A;067.3AC50;1.1000;0.139000;4383.5040;0.152900;67;1266;12;North Sea
067.3AC5B;067.3AC5A;3.2400;0.147000;4635.7920;0.476280;67;1266;12;North Sea
067.3AC6;067.3AC50;0.0600;0.143000;4509.6480;0.008580;67;1266;12;North Sea
067.3AC7;067.3AC6;2.4300;0.152000;4793.4720;0.369360;67;1266;12;North Sea
067.3AC8;067.3AC7;1.5800;0.152000;4793.4720;0.240160;67;1266;12;North Sea
067.3AD;067.3AC8;8.3700;0.153000;4825.0080;1.280610;67;1266;12;North Sea
067.3B1;067.3A0;2.9100;0.112000;3532.0320;0.325920;67;1266;12;North Sea
067.3B20;067.3B1;2.3800;0.106000;3342.8160;0.252280;67;1266;12;North Sea
067.3B2A;067.3B20;4.5400;0.121000;3815.8560;0.549340;67;1266;12;North Sea
067.3B2B1;067.3B2A;2.4300;0.128000;4036.6080;0.311040;67;1266;12;North Sea
067.3B2B2;067.3B2B1;1.2600;0.134000;4225.8240;0.168840;67;1266;12;North Sea
067.3B2B3;067.3B2B2;2.2000;0.139000;4383.5040;0.305800;67;1266;12;North Sea
067.3B2B4;067.3B2B3;0.6200;0.141000;4446.5760;0.087420;67;1266;12;North Sea
067.3B2C;067.3B2B4;0.7300;0.150000;4730.4000;0.109500;67;1266;12;North Sea
067.3B2D;067.3B2C;8.9700;0.154000;4856.5440;1.381380;67;1411;14;North Sea
067.3BA1;067.3B20;0.0500;0.101000;3185.1360;0.005050;67;1266;12;North Sea
067.3BA2;067.3BA1;0.5700;0.111000;3500.4960;0.063270;67;1266;12;North Sea
067.3BA3;067.3BA2;0.2700;0.117000;3689.7120;0.031590;67;1266;12;North Sea
067.3BA4;067.3BA3;0.9500;0.122000;3847.3920;0.115900;67;1266;12;North Sea
067.3BB1;067.3BA4;3.1900;0.137000;4320.4320;0.437030;67;1266;12;North Sea
067.3BB2;067.3BB1;3.9200;0.137000;4320.4320;0.537040;67;1266;12;North Sea
067.3BB3;067.3BB2;3.8000;0.137000;4320.4320;0.520600;67;1416;14;North Sea
067.3BB4;067.3BB3;0.8900;0.141000;4446.5760;0.125490;67;1266;12;North Sea
067.3BC1;067.3BB4;2.2900;0.143000;4509.6480;0.327470;67;1266;12;North Sea
067.3BC2;067.3BC1;0.4200;0.140000;4415.0400;0.058800;67;1266;12;North Sea
067.3BC3;067.3BC2;1.3400;0.145000;4572.7200;0.194300;67;1266;12;North Sea
067.3BC4;067.3BC3;1.2400;0.145000;4572.7200;0.179800;67;1266;12;North Sea
067.3C10;067.3B20;1.4700;0.112000;3532.0320;0.164640;67;1266;12;North Sea
067.3C1A;067.3C10;0.1200;0.135000;4257.3600;0.016200;67;1266;12;North Sea
067.3C1B;067.3C1A;1.2100;0.135000;4257.3600;0.163350;67;1266;12;North Sea
067.3C2;067.3C10;1.2800;0.114000;3595.1040;0.145920;67;1266;12;North Sea
067.3D1;067.3C2;4.8000;0.127000;4005.0720;0.609600;67;1266;12;North Sea
067.3D2;067.3D1;4.1500;0.126000;3973.5360;0.522900;67;1266;12;North Sea
067.3D9;067.3D2;0.7300;0.109000;3437.4240;0.079570;67;1266;12;North Sea
067.3DA;067.3D9;4.3600;0.118000;3721.2480;0.514480;67;1416;14;North Sea
067.3DB1;067.3DA;4.8100;0.119000;3752.7840;0.572390;67;1416;14;North Sea
067.3DB21;067.3DB1;0.6100;0.113000;3563.5680;0.068930;67;1416;14;North Sea
067.3DB22;067.3DB21;1.3100;0.124000;3910.4640;0.162440;67;1416;14;North Sea
067.3DB2A;067.3DB22;0.1900;0.113000;3563.5680;0.021470;67;1416;14;North Sea
067.3DB2B;067.3DB2A;0.7600;0.136000;4288.8960;0.103360;67;1416;14;North Sea
067.3DB3;067.3DB22;0.4900;0.122000;3847.3920;0.059780;67;1416;14;North Sea
067.3DB4;067.3DB3;1.0900;0.122000;3847.3920;0.132980;67;1416;14;North Sea
067.3DC;067.3DB4;2.6200;0.135000;4257.3600;0.353700;67;1416;14;North Sea
067.3E;067.3D9;0.5000;0.111000;3500.4960;0.055500;67;1266;12;North Sea
067.3F;067.3E;5.4500;0.139000;4383.5040;0.757550;67;1266;12;North Sea
067.3G;067.3F;1.9100;0.135000;4257.3600;0.257850;67;1266;12;North Sea
067.3H;067.3G;3.3900;0.144000;4541.1840;0.488160;67;1266;12;North Sea
067.40;067.32;21.5300;0.107000;3374.3520;2.303710;67;1266;12;North Sea
067.4Z;067.40;9.0600;0.128000;4036.6080;1.159680;67;1266;12;North Sea
067.50;067.40;35.2700;0.094000;2964.3840;3.315380;67;1266;12;North Sea
067.5Z;067.50;21.4100;0.115000;3626.6400;2.462150;67;1266;12;North Sea
067.61;067.50;43.0900;0.065000;2049.8400;2.800850;67;1266;12;North Sea
067.62;067.61;50.5200;0.061000;1923.6960;3.081720;67;1411;14;North Sea
067.6A;067.62;46.6500;0.091000;2869.7760;4.245150;67;1266;12;North Sea
067.6B;067.6A;39.0100;0.111000;3500.4960;4.330110;67;1266;12;North Sea
067.6C;067.6B;21.4500;0.122000;3847.3920;2.616900;67;1411;14;North Sea
067.6D;067.6C;18.5300;0.143000;4509.6480;2.649790;67;1411;14;North Sea
068.;24_90;0.0000;0.000000;0.0000;0.000000;0;0;0;0
068.10;068.;35.5200;0.064000;2018.3040;2.273280;68;1411;14;North Sea
068.1Z;068.10;19.9200;0.076000;2396.7360;1.513920;68;1411;14;North Sea
068.2;068.10;60.0500;0.051000;1608.3360;3.062550;68;1411;14;North Sea
068.3;068.2;38.5800;0.038000;1198.3680;1.466040;68;1411;14;North Sea
068.4;068.3;137.9100;0.029000;914.5440;3.999390;68;1411;14;North Sea
068.50;068.4;43.5800;0.084000;2649.0240;3.660720;68;1411;14;North Sea
068.5Z;068.50;15.8300;0.104000;3279.7440;1.646320;68;1411;14;North Sea
068.61;068.50;16.5000;0.113000;3563.5680;1.864500;68;1411;14;North Sea
068.620;068.61;22.5200;0.120000;3784.3200;2.702400;68;1411;14;North Sea
068.62Z;068.620;9.1000;0.122000;3847.3920;1.110200;68;1411;14;North Sea
068.6Z;068.620;5.0900;0.134000;4225.8240;0.682060;68;1411;14;North Sea
068.71;068.620;7.4400;0.099000;3122.0640;0.736560;68;1411;14;North Sea
068.720;068.71;13.5200;0.099000;3122.0640;1.338480;68;1411;14;North Sea
068.72Z;068.720;15.4700;0.105000;3311.2800;1.624350;68;1411;14;North Sea
068.73;068.720;6.9400;0.079000;2491.3440;0.548260;68;1411;14;North Sea
068.7Z;068.73;21.0000;0.125000;3942.0000;2.625000;68;1411;14;North Sea
068.8;068.73;102.9400;0.041000;1292.9760;4.220540;68;1411;14;North Sea
068.91;068.8;12.0500;0.072000;2270.5920;0.867600;68;1411;14;North Sea
068.92;068.91;14.1700;0.058000;1829.0880;0.821860;68;1411;14;North Sea
068.9A;068.92;0.5500;0.072000;2270.5920;0.039600;68;1411;14;North Sea
068.9B;068.9A;14.1000;0.084000;2649.0240;1.184400;68;1411;14;North Sea
068.9C;068.9B;0.1200;0.063000;1986.7680;0.007560;68;1411;14;North Sea
068.9D;068.9C;13.2400;0.097000;3058.9920;1.284280;68;1411;14;North Sea
069.;24_90;0.0000;0.000000;0.0000;0.000000;0;0;0;0
069.11;069.;41.8800;0.064000;2018.3040;2.680320;69;1411;14;North Sea
069.12;069.11;45.3100;0.090000;2838.2400;4.077900;69;1411;14;North Sea
069.1Z;069.12;4.4600;0.095000;2995.9200;0.423700;69;1411;14;North Sea
069.21;069.12;20.5200;0.111000;3500.4960;2.277720;69;1411;14;North Sea
069.22;069.21;18.4900;0.083000;2617.4880;1.534670;69;1411;14;North Sea
069.2Z;069.22;7.2900;0.117000;3689.7120;0.852930;69;1411;14;North Sea
069.310;069.22;6.8300;0.112000;3532.0320;0.764960;69;1411;14;North Sea
069.31Z;069.310;16.9000;0.126000;3973.5360;2.129400;69;1411;14;North Sea
069.32;069.310;15.6700;0.093000;2932.8480;1.457310;69;1411;14;North Sea
069.3Z;069.32;32.4300;0.133000;4194.2880;4.313190;69;1411;14;North Sea
069.410;069.32;13.9000;0.076000;2396.7360;1.056400;69;1411;14;North Sea
069.41Z;069.410;12.0600;0.105000;3311.2800;1.266300;69;1411;14;North Sea
069.42;069.410;10.9600;0.070000;2207.5200;0.767200;69;1411;14;North Sea
069.4A;069.42;8.0900;0.086000;2712.0960;0.695740;69;1411;14;North Sea
069.4B;069.4A;19.5500;0.119000;3752.7840;2.326450;69;1411;14;North Sea
069.4C1;069.4B;3.1300;0.149000;4698.8640;0.466370;69;1411;14;North Sea
069.4C21;069.4C1;0.2300;0.116000;3658.1760;0.026680;69;1411;14;North Sea
069.4C22;069.4C21;0.7700;0.135000;4257.3600;0.103950;69;1411;14;North Sea
069.4C2A;069.4C22;0.8200;0.127000;4005.0720;0.104140;69;1411;14;North Sea
069.4C2B1;069.4C2A;0.6700;0.133000;4194.2880;0.089110;69;1411;14;North Sea
069.4C2B2;069.4C2B1;1.5800;0.133000;4194.2880;0.210140;69;1411;14;North Sea
069.4C2B3;069.4C2B2;2.2800;0.137000;4320.4320;0.312360;69;1411;14;North Sea
069.4C2B4;069.4C2B3;2.7300;0.134000;4225.8240;0.365820;69;1416;14;North Sea
069.4D;069.4C22;1.7600;0.150000;4730.4000;0.264000;69;1411;14;North Sea
069.511;069.42;6.5400;0.077000;2428.2720;0.503580;69;1416;14;North Sea
069.512;069.511;4.8800;0.090000;2838.2400;0.439200;69;1416;14;North Sea
069.51A0;069.512;4.6900;0.092000;2901.3120;0.431480;69;1416;14;North Sea
069.51AA;069.51A0;0.1900;0.124000;3910.4640;0.023560;69;1416;14;North Sea
069.51AB1;069.51AA;1.3800;0.138000;4351.9680;0.190440;69;1411;14;North Sea
069.51AB2;069.51AB1;0.4400;0.133000;4194.2880;0.058520;69;1416;14;North Sea
069.51AB3;069.51AB2;0.1000;0.140000;4415.0400;0.014000;69;1411;14;North Sea
069.51AB4;069.51AB3;0.0900;0.134000;4225.8240;0.012060;69;1411;14;North Sea
069.51B;069.51A0;5.7200;0.115000;3626.6400;0.657800;69;1416;14;North Sea
069.51C;069.51B;4.3600;0.127000;4005.0720;0.553720;69;1416;14;North Sea
069.52;069.512;8.6400;0.074000;2333.6640;0.639360;69;1416;14;North Sea
069.5A;069.52;11.5800;0.094000;2964.3840;1.088520;69;1416;14;North Sea
069.5B;069.5A;17.3900;0.114000;3595.1040;1.982460;69;1416;14;North Sea
069.6;069.52;48.6200;0.073000;2302.1280;3.549260;69;1416;14;North Sea
069.71;069.6;23.2000;0.081000;2554.4160;1.879200;69;1416;14;North Sea
069.721;069.71;3.6900;0.071000;2239.0560;0.261990;69;1416;14;North Sea
069.722;069.721;3.4600;0.067000;2112.9120;0.231820;69;1416;14;North Sea
069.72A0;069.722;6.1100;0.065000;2049.8400;0.397150;69;1416;14;North Sea
069.72AA1;069.72A0;0.0700;0.063000;1986.7680;0.004410;69;1416;14;North Sea
069.72AA2;069.72AA1;0.2000;0.054000;1702.9440;0.010800;69;1416;14;North Sea
069.72AA3;069.72AA2;1.7900;0.106000;3342.8160;0.189740;69;1416;14;North Sea
069.72AA4;069.72AA3;0.1100;0.081000;2554.4160;0.008910;69;1416;14;North Sea
069.72AB;069.72AA4;2.0300;0.092000;2901.3120;0.186760;69;1416;14;North Sea
069.72AC;069.72AB;0.5400;0.096000;3027.4560;0.051840;69;1416;14;North Sea
069.72B1;069.72A0;1.8000;0.089000;2806.7040;0.160200;69;1416;14;North Sea
069.72B2;069.72B1;0.6300;0.082000;2585.9520;0.051660;69;1416;14;North Sea
069.72B3;069.72B2;1.0400;0.102000;3216.6720;0.106080;69;1416;14;North Sea
069.72B4;069.72B3;0.8800;0.108000;3405.8880;0.095040;69;1416;14;North Sea
069.7A0;069.722;0.6400;0.075000;2365.2000;0.048000;69;1416;14;North Sea
069.7AA;069.7A0;0.3500;0.083000;2617.4880;0.029050;69;1416;14;North Sea
069.7AB;069.7AA;4.1900;0.107000;3374.3520;0.448330;69;1416;14;North Sea
069.7AC;069.7AB;1.6000;0.121000;3815.8560;0.193600;69;1416;14;North Sea
069.7B0;069.7A0;3.3400;0.077000;2428.2720;0.257180;69;1416;14;North Sea
069.7BA1;069.7B0;0.1300;0.095000;2995.9200;0.012350;69;1416;14;North Sea
069.7BA2;069.7BA1;0.2700;0.110000;3468.9600;0.029700;69;1416;14;North Sea
069.7BA3;069.7BA2;1.4800;0.123000;3878.9280;0.182040;69;1416;14;North Sea
069.7BA4;069.7BA3;1.1000;0.131000;4131.2160;0.144100;69;1416;14;North Sea
069.7BB;069.7BA4;5.6700;0.133000;4194.2880;0.754110;69;1416;14;North Sea
069.7BC;069.7BB;3.1700;0.129000;4068.1440;0.408930;69;1266;12;North Sea
069.7C;069.7B0;1.8200;0.112000;3532.0320;0.203840;69;1416;14;North Sea
069.7D;069.7C;14.9200;0.125000;3942.0000;1.865000;69;1416;14;North Sea
069.7E1;069.7D;2.6400;0.132000;4162.7520;0.348480;69;1416;14;North Sea
069.7E2;069.7E1;7.0400;0.129000;4068.1440;0.908160;69;1416;14;North Sea
069.7E3;069.7E2;2.5700;0.131000;4131.2160;0.336670;69;1416;14;North Sea
069.7E4;069.7E3;2.8400;0.129000;4068.1440;0.366360;69;1416;14;North Sea
069.7E5;069.7E4;2.0500;0.129000;4068.1440;0.264450;69;1416;14;North Sea
069.7E6;069.7E5;1.4700;0.138000;4351.9680;0.202860;69;1416;14;North Sea
069.81;069.722;1.0700;0.063000;1986.7680;0.067410;69;1416;14;North Sea
069.82;069.81;15.6100;0.064000;2018.3040;0.999040;69;1416;14;North Sea
069.8A1;069.82;5.3900;0.071000;2239.0560;0.382690;69;1416;14;North Sea
069.8A20;069.8A1;11.5100;0.079000;2491.3440;0.909290;69;1416;14;North Sea
069.8A2Z;069.8A20;25.3700;0.113000;3563.5680;2.866810;69;1416;14;North Sea
069.8B;069.8A20;13.6600;0.085000;2680.5600;1.161100;69;1416;14;North Sea
069.8C;069.8B;1.1200;0.099000;3122.0640;0.110880;69;1416;14;North Sea
069.8D;069.8C;6.5800;0.132000;4162.7520;0.868560;69;1416;14;North Sea
070.;24_90;0.0000;0.000000;0.0000;0.000000;0;0;0;0
070.110;070.;23.9300;0.068000;2144.4480;1.627240;70;1416;14;North Sea
070.11Z;070.110;9.9800;0.095000;2995.9200;0.948100;70;1416;14;North Sea
070.12;070.110;6.9900;0.066000;2081.3760;0.461340;70;1416;14;North Sea
070.13;070.12;3.1200;0.052000;1639.8720;0.162240;70;1416;14;North Sea
070.1Z;070.13;16.8700;0.110000;3468.9600;1.855700;70;1416;14;North Sea
070.21;070.13;12.0100;0.048000;1513.7280;0.576480;70;1416;14;North Sea
070.22;070.21;6.0400;0.051000;1608.3360;0.308040;70;1416;14;North Sea
070.2A0;070.22;1.4900;0.041000;1292.9760;0.061090;70;1416;14;North Sea
070.2AA;070.2A0;13.1300;0.075000;2365.2000;0.984750;70;1416;14;North Sea
070.2AB;070.2AA;8.2400;0.099000;3122.0640;0.815760;70;1416;14;North Sea
070.2AC;070.2AB;2.1500;0.126000;3973.5360;0.270900;70;1416;14;North Sea
070.2B;070.2A0;33.4500;0.090000;2838.2400;3.010500;70;1416;14;North Sea
070.30;070.22;46.3100;0.048000;1513.7280;2.222880;70;1417;14;North Sea
070.3Z;070.30;8.1500;0.070000;2207.5200;0.570500;70;1417;14;North Sea
070.4;070.30;47.9900;0.053000;1671.4080;2.543470;70;1417;14;North Sea
070.511;070.4;17.3900;0.041000;1292.9760;0.712990;70;1417;14;North Sea
070.5120;070.511;6.9900;0.047000;1482.1920;0.328530;70;1417;14;North Sea
070.512Z;070.5120;15.3100;0.068000;2144.4480;1.041080;70;1417;14;North Sea
070.51Z;070.5120;23.4100;0.069000;2175.9840;1.615290;70;1417;14;North Sea
070.521;070.5120;0.9900;0.036000;1135.2960;0.035640;70;1417;14;North Sea
070.522;070.521;18.7800;0.043000;1356.0480;0.807540;70;1417;14;North Sea
070.52A0;070.522;2.1400;0.046000;1450.6560;0.098440;70;1417;14;North Sea
070.52AA;070.52A0;0.0500;0.057000;1797.5520;0.002850;70;1417;14;North Sea
070.52AB;070.52AA;2.1300;0.062000;1955.2320;0.132060;70;1417;14;North Sea
070.52B11;070.52A0;0.3300;0.054000;1702.9440;0.017820;70;1417;14;North Sea
070.52B12;070.52B11;3.3300;0.065000;2049.8400;0.216450;70;1417;14;North Sea
070.52B21;070.52B12;0.0600;0.048000;1513.7280;0.002880;70;1417;14;North Sea
070.52B22;070.52B21;1.1200;0.064000;2018.3040;0.071680;70;1417;14;North Sea
070.52B2Z;070.52B22;0.1200;0.058000;1829.0880;0.006960;70;1417;14;North Sea
070.5A0;070.522;4.3100;0.033000;1040.6880;0.142230;70;1417;14;North Sea
070.5AA0;070.5A0;0.4900;0.030000;946.0800;0.014700;70;1417;14;North Sea
070.5AAA;070.5AA0;1.2800;0.053000;1671.4080;0.067840;70;1417;14;North Sea
070.5AAB;070.5AAA;4.0000;0.085000;2680.5600;0.340000;70;1417;14;North Sea
070.5AB;070.5AA0;7.8000;0.069000;2175.9840;0.538200;70;1417;14;North Sea
070.5AC11;070.5AB;0.8200;0.075000;2365.2000;0.061500;70;1417;14;North Sea
070.5AC12;070.5AC11;0.1300;0.076000;2396.7360;0.009880;70;1417;14;North Sea
070.5AC1Z;070.5AC12;1.3800;0.085000;2680.5600;0.117300;70;1417;14;North Sea
070.5AC2;070.5AC12;1.0900;0.082000;2585.9520;0.089380;70;1417;14;North Sea
070.5AD1;070.5AC2;1.6800;0.084000;2649.0240;0.141120;70;1417;14;North Sea
070.5AD2;070.5AD1;4.1400;0.088000;2775.1680;0.364320;70;1417;14;North Sea
